Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Schlunk, S.; Byram, B.C.","Schlunk, Siegfried G. (57200091816); Byram, Brett C. (24479731200)",57200091816; 24479731200,Using ADMIRE to improve minimum variance performance in the presence of reverberation clutter,2021,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,11602,,116020Q,,,2,10.1117/12.2583314,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103451795&doi=10.1117%2F12.2583314&partnerID=40&md5=1cc836c0bd00fb474357dfa20efdcbc4,"Reverberation clutter is a difficult source of image degradation in patients, and minimum variance (MV) in particular is poorly equipped to handle such sources, as we demonstrate here. We propose that a pre-processing step such as ADMIRE should be implemented in cases with high reverberation clutter when we still want to be able to implement MV to realize improvements in lateral resolution. The ADMIRE, or aperture domain model image reconstruction, method is specifically designed to suppress or eliminate reverberant and off-axis sources of clutter while returning the decluttered channel data with its original dimensionality, allowing us to sequentially process the data with MV. We show that in simulated data this combined method results in clear improvements to image quality, contrast ratio, and target boundary thickness compared to DAS and MV alone. In in vivo cases, contrast ratio and general image quality are improved, and boundary thickness is generally on par with DAS and MV. © 2021 SPIE",ADMIRE; Minimum variance; Reverberation clutter,Conference paper,Final,,Scopus,2-s2.0-85103451795
"Khan, C.; Dei, K.; Schlunk, S.; Ozgun, K.A.; Byram, B.C.","Khan, Christopher (57213141462); Dei, Kazuyuki (56414923700); Schlunk, Siegfried G. (57200091816); Ozgun, Kathryn A. (57191910663); Byram, Brett C. (24479731200)",57213141462; 56414923700; 57200091816; 57191910663; 24479731200,"Real-Time, Simultaneous DAS, ADMIRE, and SLSC Imaging Using GPU-Based Processing",2020,"IEEE International Ultrasonics Symposium, IUS",2020-September,,9251587,,,2,10.1109/IUS46767.2020.9251587,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097908428&doi=10.1109%2FIUS46767.2020.9251587&partnerID=40&md5=d948cc6c05aa647b61b0d9b0f8b0a056,"Aperture Domain Model Image REconstruction (ADMIRE) is an adaptive imaging method that has been shown to reduce sources of ultrasound image degradation that include both off-axis scattering and multipath scattering. It does so by performing a model-based fit of the aperture domain data in order to reconstruct the data by only using model predictors that are within a specified region-of-interest. By doing so, model predictors that contribute to sources of acoustic clutter can be removed. Although ADMIRE can reduce sources of clutter, one of its drawbacks is its significant computational requirements. We have been working on improving the computational speed of ADMIRE through the use of parallel processing on GPUs, but we have yet to demonstrate real-time imaging with it. Therefore, in this work, we have interfaced our GPU-based implementation of ADMIRE with a Verasonics Vantage 128 ultrasound research system in order to perform real-time imaging. Moreover, we show how other methods including delay-and-sum (DAS) and short-lag spatial coherence (SLSC) can also be computed and simultaneously displayed with ADMIRE. © 2020 IEEE.",GPU computing; Real-time imaging; Ultrasound,Conference paper,Final,,Scopus,2-s2.0-85097908428
"Schlunk, S.; Byram, B.C.","Schlunk, Siegfried G. (57200091816); Byram, Brett C. (24479731200)",57200091816; 24479731200,Expanded beamforming models for high dynamic range scenarios,2020,"IEEE International Ultrasonics Symposium, IUS",2020-September,,9251520,,,2,10.1109/IUS46767.2020.9251520,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097890635&doi=10.1109%2FIUS46767.2020.9251520&partnerID=40&md5=dc9ddebe7ad7be46ef7b267c9f9cd712,"Delay-and-sum (DAS) and many other beamformers struggle with accurately sizing targets in an ultrasound image. We previously showed that aperture domain model image reconstruction (ADMIRE) and its iterative variant (iADMIRE) can improve image quality by reducing reverberation and off-axis clutter, but they do not substantially improve upon resolution compared to DAS. Therefore, we introduce an expanded model design for the ADMIRE framework that allows for improved resolution by reducing sidelobes and show that this improved model allows iADMIRE to reach similar or better performance in terms of lateral resolution compared to minimum variance (MV). We show that this improved sidelobe performance results in improved sizing accuracy of simulated cysts compared to DAS and normal ADMIRE and iADMIRE. © 2020 IEEE.",ADMIRE; Beamforming; Dynamic range; Iterative; Model; Resolution,Conference paper,Final,,Scopus,2-s2.0-85097890635
"Creecy, A.; Uppuganti, S.; Girard, M.R.; Schlunk, S.G.; Amah, C.; Granke, M.; Unal, M.; Does, M.D.; Nyman, J.S.","Creecy, Amy E. (55616313500); Uppuganti, Sasidhar (55233725000); Girard, Madeline R. (57211639587); Schlunk, Siegfried G. (57200091816); Amah, Chidi (57211640854); Granke, Mathilde (37023047900); Unal, Mustafa (56303951600); Does, Mark D. (7003754525); Nyman, Jeffry S. (7006598811)",55616313500; 55233725000; 57211639587; 57200091816; 57211640854; 37023047900; 56303951600; 7003754525; 7006598811,The age-related decrease in material properties of BALB/c mouse long bones involves alterations to the extracellular matrix,2020,Bone,130,,115126,,,40,10.1016/j.bone.2019.115126,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074727722&doi=10.1016%2Fj.bone.2019.115126&partnerID=40&md5=1b0f071b6143844aa7700c27d9d488a4,"One possibility for the disproportionate increase in fracture risk with aging relative to the decrease in bone mass is an accumulation of changes to the bone matrix which deleteriously affect fracture resistance. In order to effectively develop new targets for osteoporosis, a preclinical model of the age-related loss in fracture resistance needs to be established beyond known age-related decreases in bone mineral density and bone volume fraction. To that end, we examined long bones of male and female BALB/c mice at 6-mo. and 20-mo. of age and assessed whether material and matrix properties of cortical bone significantly differed between the age groups. The second moment of area of the diaphysis (minimum and maximum principals for femur and radius, respectively) as measured by ex vivo micro-computed tomography (μCT) was higher at 20-mo. than at 6-mo. for both males and females, but ultimate moment as measured by three-point bending tests did not decrease with age. Cortical thickness was lower with age for males, but higher for old females. Partially accounting for differences in structure, material estimates of yield, ultimate stress, and toughness (left femur) were 12.6%, 11.1%, and 40.9% lower, respectively, with age for both sexes. The ability of the cortical bone to resist crack growth (right femur) was also 18.1% less for the old than for the young adult mice. These decreases in material properties were not due to changes in intracortical porosity as pore number decreased with age. Rather, age-related alterations in the matrix were observed for both sexes: enzymatic and non-enzymatic crosslinks by high performance liquid chromatography increased (femur), volume fraction of bound water by 1H-nuclear magnetic resonance relaxometry decreased (femur), cortical tissue mineral density by μCT increased (femur and radius), and an Amide I sub-peak ratio I<inf>1670</inf>/I<inf>1640</inf> by Raman spectroscopy increased (tibia). Overall, there are multiple matrix changes to potentially target that could prevent the age-related decrease in fracture resistance observed in BALB/c mouse. © 2019 Elsevier Inc.",Advanced glycation end-products; Bone quality; Bound water; Collagen; Raman spectroscopy; Toughness,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85074727722
"Dei, K.; Schlunk, S.G.; Byram, B.","Dei, Kazuyuki (56414923700); Schlunk, Siegfried G. (57200091816); Byram, Brett C. (24479731200)",56414923700; 57200091816; 24479731200,Computationally Efficient Implementation of Aperture Domain Model Image Reconstruction,2019,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",66,10,8746209,1546,1559,13,10.1109/TUFFC.2019.2924824,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072716978&doi=10.1109%2FTUFFC.2019.2924824&partnerID=40&md5=9789978b1434417e8a8d6741cd811b33,"Aperture domain model image reconstruction (ADMIRE) is a useful tool to mitigate ultrasound imaging artifacts caused by acoustic clutter. However, its lengthy run-time impairs its usefulness. To overcome this drawback, we evaluated the reduced model methods with otherwise similar performance to ADMIRE. We also assessed other approaches to speed up ADMIRE, including the use of different levels of short-time Fourier transform (STFT) window overlap and examining the degrees of freedom of the model fit. In this study, we conducted an analysis of the reduced models, including those using Gram-Schmidt orthonormalization (GSO), singular value decomposition (SVD), and independent component analysis (ICA). We evaluated these reduced models using the data from simulations, experimental phantoms, and in vivo liver scans. We then tested ADMIRE's performance using full, GSO, SVD, and ICA-fourth-order blind identification (ICA-FOBI) models. The results from simulations, experimental phantoms, and in vivo data indicate that a model reduced using the ICA-FOBI method is the most promising for accelerating ADMIRE implementation. In the in vivo liver data, the improvements in contrast relative to delay-and-sum (DAS) using a full model, GSO, SVD, and ICA-FOBI models are 6.29 ± 0.25 dB, 11.88 ± 0.90 dB, 9.01 ± 0.67 dB, and 6.36 ± 0.27 dB, respectively; whereas, the contrast-to-noise ratio (CNR) improvement values in the same order are 0.04 ± 0.06 dB,-1.70 ± 0.17 dB,-1.51 ± 0.19 dB, and 0.12 ± 0.07 dB, respectively. The implementation of ADMIRE using the reduced model methods can decrease ADMIRE's computational complexity over three orders of magnitude. The use of a 50% STFT window overlap reduces ADMIRE's serial run time by more than one order of magnitude without any remarkable loss of image quality, when compared to the use of a 90% window overlap used previously. Based on these findings, a combination of the ICA-FOBI model and the use of a 50% STFT window overlap makes the ADMIRE algorithm more computationally efficient. © 1986-2012 IEEE.",Aperture domain signal; beamforming; dimensionality reduction; image quality; in vivo; medical ultrasound; physical model; reverberation clutter; signal processing; simulation,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85072716978
"Tierney, J.E.; Schlunk, S.G.; Jones, R.; George, M.; Karve, P.; Duddu, R.; Byram, B.C.; Hsi, R.S.","Tierney, Jaime E. (57150422700); Schlunk, Siegfried G. (57200091816); Jones, Rebecca (59633045700); George, Mark K. (57200090283); Karve, Pranav M. (34869961100); Duddu, Ravindra (24168487200); Byram, Brett C. (24479731200); Hsi, Ryan S. (55255647000)",57150422700; 57200091816; 59633045700; 57200090283; 34869961100; 24168487200; 24479731200; 55255647000,In vitro feasibility of next generation non-linear beamforming ultrasound methods to characterize and size kidney stones,2019,Urolithiasis,47,2,,181,188,15,10.1007/s00240-018-1036-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040788713&doi=10.1007%2Fs00240-018-1036-z&partnerID=40&md5=bc91287f40ee415c1d08cedef2be69bc,"Ultrasound imaging for kidney stones suffers from poorer sensitivity, diminished specificity, and overestimation of stone size compared to computed tomography (CT). The purpose of this study was to demonstrate in vitro feasibility of novel ultrasound imaging methods comparing traditional B-mode to advanced beamforming techniques including plane wave synthetic focusing (PWSF), short-lag spatial coherence (SLSC) imaging, mid-lag spatial coherence (MLSC) imaging with incoherent compounding, and aperture domain model image reconstruction (ADMIRE). The ultrasound techniques were evaluated using a research-based ultrasound system applied to an in vitro kidney stone model at 4 and 8 cm depths. Stone diameter sizing and stone contrast were compared among the different techniques. Analysis of variance was used to analyze the differences among group means, with p < 0.05 considered significant, and a Student’s t test was used to compare each method with B-mode, with p < 0.0025 considered significant. All stones were detectable with each method. MLSC performed best with stone sizing and stone contrast compared to B-mode. On average, B-mode sizing error ± SD was > 1 mm (1.2 ± 1.1 mm), while those for PWSF, ADMIRE, and MLSC were < 1 mm (− 0.3 ± 2.9 mm, 0.6 ± 0.8, 0.8 ± 0.8, respectively). Subjectively, MLSC appeared to suppress the entire background thus highlighting only the stone. The ADMIRE and SLSC techniques appeared to highlight the stone shadow relative to the background. The detection and sizing of stones in vitro are feasible with advanced beamforming methods with ultrasound. Future work will include imaging stones at greater depths and evaluating the performance of these methods in human stone formers. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.",Kidney; Kidney calculi; Ultrasonography,Article,Final,,Scopus,2-s2.0-85040788713
"Jones, R.; Schlunk, S.G.; Tierney, J.E.; Hsi, R.S.; Byram, B.C.","Jones, Rebecca (59633045700); Schlunk, Siegfried G. (57200091816); Tierney, Jaime E. (57150422700); Hsi, Ryan S. (55255647000); Byram, Brett C. (24479731200)",59633045700; 57200091816; 57150422700; 55255647000; 24479731200,The impact of mid lag spatial coherence parameters on coherent target detection,2019,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,10955,,109550S,,,3,10.1117/12.2514118,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066630286&doi=10.1117%2F12.2514118&partnerID=40&md5=9c7ef2cf7c813764a3d8bc1bcc543bdf,"Kidney stones are often poorly visualized with ultrasound despite the fact that they have a large impedance mismatch. In previous kidney stone studies conducted by our group, we demonstrated that the Mid-Lag Spatial Coherence (MLSC) beamforming method suppresses the incoherent background speckle while enhancing coherent scatterers. This allowed kidney stones to be highlighted. To study this approach in more detail Field-II simulations and in-house phantoms containing kidney stones were used to test the effectiveness of MLSC with different parameters. The number of lags used during beamforming and the brightness of the point target were altered. Then, the CNR, SNR, CR, and PSNR of the phantoms and simulations were compared. The CNR experienced little change between lag ranges, but the SNR and PSNR increased with the start lag. SNR increased by 12.9% ± 2.9% between the lowest and highest lag range while PSNR increased by 27.9% ± 4.6% between the lowest and highest lag range. CR did not change in a regular pattern but remained consistently higher than delay and sum beamforming. We also compare MLSC against short-lag spatial coherence (SLSC) and show that we also see improvements over this method including an increase of MLSC over SLSC ranging between 250% and 401% for PSNR and between 414% and 879% for CR. © 2019 SPIE.",,Conference paper,Final,,Scopus,2-s2.0-85066630286
"Schlunk, S.G.; Dei, K.; Byram, B.C.","Schlunk, Siegfried G. (57200091816); Dei, Kazuyuki (56414923700); Byram, Brett C. (24479731200)",57200091816; 56414923700; 24479731200,Iterative ADMIRE for High Dynamic Range B-Mode,2018,"IEEE International Ultrasonics Symposium, IUS",2018-October,,8580209,,,8,10.1109/ULTSYM.2018.8580209,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060640211&doi=10.1109%2FULTSYM.2018.8580209&partnerID=40&md5=a82d564c2eb3f0fa01bde12896d39476,"Some adaptive beamformers struggle with high dynamic range scenarios, as notably demonstrated by the dark region artifact (DRA), which can appear when these beamformers are applied in the proximity of strong acoustic sources. The DRA is detrimental because it may mask important features that are weaker acoustically. In a previous study, we used our aperture domain model image reconstruction algorithm (ADMIRE) that was able to partially mitigate the DRA and had improved dynamic range compared to other common beamformers. Here, we introduce an iterative variant of ADMIRE (iADMIRE) that is more fully able to remove the DRA and preserve speckle texture, while also having increased dynamic range. We compared iAD-MIRE to traditional DAS, DMAS, GCF, and normal ADMIRE. iADMIRE demonstrated the highest dynamic range of 69.6 dB, an increase of 19.2 dB compared to DAS and 20.3 dB compared to ADMIRE, and fully restored speckle texture in regions near briaht targets up to 100 dB. © 2018 IEEE.",ADMIRE; dark region artifact; dynamic range; iterative,Conference paper,Final,,Scopus,2-s2.0-85060640211
"Hsi, R.S.; Schlunk, S.G.; Tierney, J.E.; Dei, K.; Jones, R.; George, M.; Karve, P.; Duddu, R.; Byram, B.C.","Hsi, Ryan S. (55255647000); Schlunk, Siegfried G. (57200091816); Tierney, Jaime E. (57150422700); Dei, Kazuyuki (56414923700); Jones, Rebecca (59633045700); George, Mark K. (57200090283); Karve, Pranav M. (34869961100); Duddu, Ravindra (24168487200); Byram, Brett C. (24479731200)",55255647000; 57200091816; 57150422700; 56414923700; 59633045700; 57200090283; 34869961100; 24168487200; 24479731200,Feasibility of non-linear beamforming ultrasound methods to characterize and size kidney stones,2018,PLoS ONE,13,8,e0203138,,,4,10.1371/journal.pone.0203138,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052563554&doi=10.1371%2Fjournal.pone.0203138&partnerID=40&md5=640d4644c4da1f35f74b4813cfa59074,"Purpose Ultrasound methods for kidney stone imaging suffer from poor sensitivity and size overestimation. The study objective was to demonstrate feasibility of non-linear ultrasound beamforming methods for stone imaging, including plane wave synthetic focusing (PWSF), short-lag spatial coherence (SLSC) imaging, mid-lag spatial coherence (MLSC) imaging with incoherent compounding, and aperture domain model image reconstruction (ADMIRE). Materials and methods The ultrasound techniques were evaluated in an in vitro kidney stone model and in a pilot study of 5 human stone formers (n = 6 stones). Stone contrast, contrast-to-noise ratio (CNR), sizing, posterior shadow contrast, and shadow width sizing were compared among the different techniques and to B-mode. CT imaging within 60 days was considered the gold standard stone size. Paired t-tests using Bonferroni correction were performed to evaluate comparing each technique with B-mode. Results Mean CT measured stone size was 6.0mm (range 2.9–12.2mm) with mean skin-to-stone distance 10.2cm (range 5.4–16.3cm). Compared to B-mode, stone contrast was best with ADMIRE (mean +12.2dB), while SLSC and MLSC showed statistically improved CNR. Sizing was best with ADMIRE (mean +1.3mm error), however this was not significantly improved over B-mode (+2.4mm). PWSF performed similarly to B-mode for stone contrast, CNR, SNR, and stone sizing. In the in vitro model, the shadow contrast was highest with ADMIRE (mean 10.5 dB vs 3.1 dB with B-mode). Shadow sizing was best with SLSC (mean error +0.9mm ± 2.9), however the difference compared to B-mode was not significant. Conclusions The detection and sizing of stones are feasible with advanced beamforming methods with ultrasound. ADMIRE, SLSC, and MLSC hold promise for improving stone detection, shadow contrast, and sizing. © 2018 Hsi et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85052563554
"Dei, K.; Schlunk, S.G.; Luchies, A.C.; Brown, D.B.; Byram, B.C.","Dei, Kazuyuki (56414923700); Schlunk, Siegfried G. (57200091816); Luchies, Adam C. (57203267688); Brown, Daniel B. (56291160600); Byram, Brett C. (24479731200)",56414923700; 57200091816; 57203267688; 56291160600; 24479731200,Assessment of Tissue Boundary Delineation Using Fundamental and Harmonic ADMIRE and SLSC for Percutaneous Biopsy Guidance,2018,"IEEE International Ultrasonics Symposium, IUS",2018-January,,8579765,,,1,10.1109/ULTSYM.2018.8579765,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062532495&doi=10.1109%2FULTSYM.2018.8579765&partnerID=40&md5=b517b7d6849c6e59d4484f434554eb6d,"Ultrasound is used extensively for percutaneous biopsy guidance. However, conventional ultrasound images are often too poor to provide well-delineated tissue boundaries. To improve the quality of images, numerous beamforming methods have been developed. Our group has developed one such method, which is a model-based beamforming called ADMIRE, while a spatial coherence beamforming technique, referred to as SLSC, was demonstrated by others. Because both methods possess a robust ability to mitigate acoustic clutter, we assessed whether ADMIRE and SLSC provide better delineation of boundaries. We acquired in vivo kidney data from six patients undergoing biopsy and cryoablation using a Siemens SC2000. We then quantified the sharpness of edges at the kidney boundaries axially and laterally. We fit sigmoid functions to estimate the transition length (i.e., τ) at the boundary of the kidney. The axial/lateral values of τ using DAS, ADMIRE and SLSC were 2.09 ± 1.19/1.49 ± 0.48 mm, 0.32 ± 0.36/0.55 ± 0.16 mm, 1.75 ± 1.05/1.51 ± 0.80 mm, respectively. The axial/lateral values of τ for harmonic imaging when using DAS, ADMIRE and SLSC were 1.24 ± 0.57/0.88 ± 0.44 mm, 0.24 ± 0.07/0.28 ± 0.15 mm, 0.71 ± 0.77/0.88 ± 1.07 mm, respectively. These findings demonstrate that ADMIRE provided better tissue boundary delineation compared to standard B-mode and SLSC imaging. © 2018 IEEE.",,Conference paper,Final,,Scopus,2-s2.0-85062532495
"Schlunk, S.; Tierney, J.; George, M.; Karve, P.; Duddu, R.; Hsi, R.S.; Byram, B.","Schlunk, Siegfried G. (57200091816); Tierney, Jaime E. (57150422700); George, Mark K. (57200090283); Karve, Pranav M. (34869961100); Duddu, Ravindra (24168487200); Hsi, Ryan S. (55255647000); Byram, Brett C. (24479731200)",57200091816; 57150422700; 57200090283; 34869961100; 24168487200; 55255647000; 24479731200,Non-linear beamforming approaches for sizing and detecting large calcifications,2017,"IEEE International Ultrasonics Symposium, IUS",,,8092597,,,4,10.1109/ULTSYM.2017.8092597,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039460087&doi=10.1109%2FULTSYM.2017.8092597&partnerID=40&md5=5d92f735741e650c287ae7d8822a9e6f,"Standard B-mode imaging has poor sensitivity and specificity for detecting kidney stones and consistently overestimates stone size. Because of this, the acoustic shadow produced by the stone and twinkling artifacts seen with color Doppler have been used as substitutes for conventional imaging for stone sizing and detection. However, often neither a shadow nor a color Doppler artifact are present. In this study, the use of several non-linear beamforming strategies was investigated in conjunction with plane wave synthetic focusing (PWSF). These include aperture domain model image reconstruction (ADMIRE), short-lag spatial coherence (SLSC), and a new mid-lag spatial coherence (MLSC) method designed specifically for kidney stone detection but not sizing. Evaluations of all four methods were performed in vitro and ex vivo. For the in vitro evaluation, various sized kidney stones (n=8 with width 9.88±5.96mm) were placed on top of a gelatin phantom doped with graphite, which served as a platform and provided a diffuse scattering background for comparisons. The stones were imaged at a depth of 4 cm and 8 cm. An ex vivo evaluation was also performed where several stones were implanted into pig kidneys. The pig kidneys were immersed in water for imaging. The in vitro sizing errors for all stones at both depths for PWSF, ADMIRE, SLSC, and MLSC were 0.89±0.74mm, 0.57±0.69mm, 0.96±1.31mm, and -0.92±3.12mm, respectively. For sizing, ADMIRE performs best in vitro, but in the ex vivo study delineation of the border was unclear. For detection, the custom MLSC method was able to achieve excellent discrimination between the stones and the diffuse scattering media with a constant threshold across all sets. © 2017 IEEE.",,Conference paper,Final,,Scopus,2-s2.0-85039460087
"Tierney, J.; Schlunk, S.; George, M.; Karve, P.; Duddu, R.; Hsi, R.S.; Byram, B.","Tierney, Jaime E. (57150422700); Schlunk, Siegfried G. (57200091816); George, Mark K. (57200090283); Karve, Pranav M. (34869961100); Duddu, Ravindra (24168487200); Hsi, Ryan S. (55255647000); Byram, Brett C. (24479731200)",57150422700; 57200091816; 57200090283; 34869961100; 24168487200; 55255647000; 24479731200,Non-linear beamforming approaches for sizing and detecting large calcifications,2017,"IEEE International Ultrasonics Symposium, IUS",,,8092078,,,0,10.1109/ULTSYM.2017.8092078,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039444525&doi=10.1109%2FULTSYM.2017.8092078&partnerID=40&md5=a7c4fd3687c71517b4e02a34e5559c4d,"Standard B-mode imaging has poor sensitivity and specificity for detecting kidney stones. Additionally, B-mode imaging typically overestimates stone size. Because B-mode performs poorly, the acoustic shadow produced by the stone and twinkling artifacts seen with color Doppler have been used as substitutes for conventional imaging for stone sizing and detection. However, often neither a shadow nor a color Doppler artifact are present. In order to gain further insight into the problem of kidney stone imaging, we investigated the use of several non-linear beamforming strategies. These included plane wave synthetic aperture (PWSA), aperture domain model image reconstruction (ADMIRE), short-lag spatial coherence (SLSC) and a new coherence based method designed specifically for kidney stone detection but not sizing. © 2017 IEEE.",,Conference paper,Final,,Scopus,2-s2.0-85039444525
