Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Anyika, T.; Hong, C.; Ndukaife C, J.C.","Anyika, Theodore (58236259900); Hong, Chuchuan (57206179103); Ndukaife C, Justus C. (55930117200)",58236259900; 57206179103; 55930117200,High-speed nanoscale optical trapping with plasmonic double nanohole aperture,2023,Nanoscale,15,22,,9710,9717,9,10.1039/d2nr07073a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158016177&doi=10.1039%2Fd2nr07073a&partnerID=40&md5=297f9a1bf3899f02f278f418c46ee4e6,"Optical trapping with plasmonic double nanohole (DNH) apertures has proven to be an efficient method for trapping sub-50 nm particles due to their suppressed plasmonic heating effect and very high electric field enhancement in the gap region of the aperture. However, plasmonic tweezers are generally diffusion-limited, requiring particles to diffuse down to a few tens of nanometres from the high field enhancement regions before they can be trapped. The loading of target particles to the plasmonic hotspots can take several minutes for diluted samples. In this work, rapid particle transport and trapping of a 25 nm polystyrene sphere is demonstrated, leveraging an electrothermoplasmonic flow induced upon application of an AC field in the presence of a laser-induced temperature gradient. Using this approach, we demonstrate the rapid transport of a 25 nm polystyrene particle across a distance of 63 μm and trapping at the DNH under 16 s. This platform shows great potential for applications involving simultaneous trapping and plasmon-enhanced spectroscopies, such as Raman enhancement via the intense electric field enhancement in the DNH gap. © 2023 The Royal Society of Chemistry.",,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85158016177
"Volpe, G.; Maragò, O.M.; Rubinsztein-Dunlop, H.; Pesce, G.; Stilgoe, A.B.; Volpe, G.; Tkachenko, G.; Truong, V.G.; Nic Chormaic, S.N.; Kalantarifard, F.; Elahi, P.; Käll, M.; Callegari, A.; Marqués, M.I.; Neves, A.A.R.; Moreira, W.L.; Fontes, A.; Cesar, C.L.; Saija, R.; Saidi, A.; Beck, P.; Eismann, J.S.; Banzer, P.; Fernandes, T.F.D.; Pedaci, F.; Bowen, W.P.; Vaippully, R.; Lokesh, M.; Roy, B.; Thalhammer-Thurner, G.; Ritsch-Marte, M.; García, L.P.; Arzola, A.V.; Pérez-Castillo, I.P.; Argun, A.; Muenker, T.M.; Vos, B.E.; Betz, T.; Cristiani, I.; Minzioni, P.; Reece, P.J.; Wang, F.; McGloin, D.; Ndukaife C, J.C.; Quidant, R.; Roberts, R.P.; Laplane, C.; Volz, T.; Gordon, R.; Hanstorp, D.; Marmolejo, J.T.; Bruce, G.D.; Dholakia, K.; Li, T.; Brzobohatý, O.; Simpson, S.H.; Zeḿanek, P.; Ritort, F.; Roichman, Y.; Bobkova, V.; Wittkowski, R.; Denz, C.; Pavan Kumar, G.V.; Foti, A.; Donato, M.G.; Gucciardi, P.G.; Gardini, L.; Bianchi, G.; Kashchuk, A.V.; Capitanio, M.; Paterson, L.; Jones, P.H.; Berg-Sorensen, K.; Barooji, Y.F.; Oddershede, L.B.; Pouladian, P.; Preece, D.; Adiels, C.B.; De Luca, A.C.; Magazzú, A.; Bronte Ciriza, D.B.; Iatì, M.A.; Swartzlander, G.A.","Volpe, Giovanni (8374046000); Maragò, Onofrio M. (6602754414); Rubinsztein-Dunlop, Halina H. (7004905656); Pesce, Giuseppe (36472453500); Stilgoe, Alexander B. (21741407600); Volpe, Giorgio (55391086000); Tkachenko, Georgiy V. (15519737400); Truong, Vietgiang (55250068500); Nic Chormaic, Síle (6602344024); Kalantarifard, Fatemeh (16039061500); Elahi, Parviz (23134783000); Käll, Mikael (26642904800); Callegari, Agnese (56308473800); Marqués, Manuel I. (7201744048); Neves, Antonio Alvaro Ranha (8347302400); Moreira, Wendel Lopes (8718385600); Fontes, Adriana (7003395305); Cesar, Carlos Lenz (55622679800); Saija, Rosalba (6603670329); Saidi, Abir (57339745100); Beck, Paul (57195384808); Eismann, Jörg S. (57200120701); Banzer, Peter (23033322900); Fernandes, Thales Fernando Damasceno (55218680800); Pedaci, Francesco (6507018804); Bowen, Warwick P. (7201707243); Vaippully, Rahul (57211539477); Lokesh, Muruga (57219271997); Roy, Basudev N. (55934298200); Thalhammer-Thurner, Gregor (58034236500); Ritsch-Marte, Monika A.M. (57206343609); García, Laura Pérez (57217013591); Arzola, Alejandro V. (25822348400); Pérez-Castillo, Isaac (10540590100); Argun, Aykut (57188923695); Muenker, Till Moritz (57221338928); Vos, Bart Eduard (57191959675); Betz, Timo (12780649300); Cristiani, Ilaria (7003693509); Minzioni, Paolo (6506298080); Reece, Peter J. (7005704484); Wang, Fan (55740453400); McGloin, David (12759388800); Ndukaife C, Justus C. (55930117200); Quidant, Romain (6701547083); Roberts, Reece P. (57200119070); Laplane, Cyril (56368078500); Volz, Thomas (6602979872); Gordon, Reuven (15821792800); Hanstorp, Dag (7003747109); Marmolejo, Javier Tello (57217735257); Bruce, Graham D. (37060315500); Dholakia, Kishan (7004480848); Li, Tongcang Cang (8371503400); Brzobohatý, Oto (57211346317); Simpson, Stephen H. (9239894400); Zeḿanek, Pavel (55644599200); Ritort, Fèlix (7005603243); Roichman, Yael (8835617900); Bobkova, Valeriia (57223153394); Wittkowski, Raphael (34772069200); Denz, Cornelia (7006219389); Pavan Kumar, Govind V. (14523216800); Foti, Antonino (58518430200); Donato, Maria Grazia (7005123688); Gucciardi, Pietro Giuseppe (6602075935); Gardini, Lucia (55855199300); Bianchi, Giulio (57203713041); Kashchuk, Anatolii V. (57190009609); Capitanio, Marco (8538308800); Paterson, Lynn (55883443700); Jones, Philip H. (55474788000); Berg-Sorensen, Kirstine (6603426507); Barooji, Younes Farhangi (57190347151); Oddershede, Lene Broeng (6601964223); Pouladian, Pegah (57219264955); Preece, Daryl C. (23478153900); Adiels, Caroline B. (55245946100); De Luca, Anna Chiara (16315894000); Magazzú, Alessandro (56267629800); Bronte Ciriza, David (57222593175); Iatì, Maria Antonia (6602359908); Swartzlander, Grover A. (57205867139)",8374046000; 6602754414; 7004905656; 36472453500; 21741407600; 55391086000; 15519737400; 55250068500; 6602344024; 16039061500; 23134783000; 26642904800; 56308473800; 7201744048; 8347302400; 8718385600; 7003395305; 55622679800; 6603670329; 57339745100; 57195384808; 57200120701; 23033322900; 55218680800; 6507018804; 7201707243; 57211539477; 57219271997; 55934298200; 58034236500; 57206343609; 57217013591; 25822348400; 10540590100; 57188923695; 57221338928; 57191959675; 12780649300; 7003693509; 6506298080; 7005704484; 55740453400; 12759388800; 55930117200; 6701547083; 57200119070; 56368078500; 6602979872; 15821792800; 7003747109; 57217735257; 37060315500; 7004480848; 8371503400; 57211346317; 9239894400; 55644599200; 7005603243; 8835617900; 57223153394; 34772069200; 7006219389; 14523216800; 58518430200; 7005123688; 6602075935; 55855199300; 57203713041; 57190009609; 8538308800; 55883443700; 55474788000; 6603426507; 57190347151; 6601964223; 57219264955; 23478153900; 55245946100; 16315894000; 56267629800; 57222593175; 6602359908; 57205867139,Roadmap for optical tweezers,2023,JPhys Photonics,5,2,022501,,,125,10.1088/2515-7647/acb57b,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147680648&doi=10.1088%2F2515-7647%2Facb57b&partnerID=40&md5=aef3820b50dcbf7bd7fcf146574c17de,"Optical tweezers are tools made of light that enable contactless pushing, trapping, and manipulation of objects, ranging from atoms to space light sails. Since the pioneering work by Arthur Ashkin in the 1970s, optical tweezers have evolved into sophisticated instruments and have been employed in a broad range of applications in the life sciences, physics, and engineering. These include accurate force and torque measurement at the femtonewton level, microrheology of complex fluids, single micro- and nano-particle spectroscopy, single-cell analysis, and statistical-physics experiments. This roadmap provides insights into current investigations involving optical forces and optical tweezers from their theoretical foundations to designs and setups. It also offers perspectives for applications to a wide range of research fields, from biophysics to space exploration. © 2023 The Author(s). Published by IOP Publishing Ltd.",optical manipulation; optical trapping; optical tweezers,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85147680648
"Yang, S.; Allen, J.A.; Hong, C.; Arnold, K.P.; Weiss, S.M.; Ndukaife C, J.C.","Yang, Sen (57281482200); Allen, Joshua A. (57209584713); Hong, Chuchuan (57206179103); Arnold, Kellen P. (57290432100); Weiss, Sharon M. (7403677844); Ndukaife C, Justus C. (55930117200)",57281482200; 57209584713; 57206179103; 57290432100; 7403677844; 55930117200,Multiplexed Long-Range Electrohydrodynamic Transport and Nano-Optical Trapping with Cascaded Bowtie Photonic Crystal Nanobeams,2023,Physical Review Letters,130,8,083802,,,14,10.1103/PhysRevLett.130.083802,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149698433&doi=10.1103%2FPhysRevLett.130.083802&partnerID=40&md5=a739b1f09edb561cbd1e78c73accc708,"Photonic crystal cavities with bowtie defects that combine ultrahigh Q and ultralow mode volume are theoretically studied for low-power nanoscale optical trapping. By harnessing the localized heating of the water layer near the bowtie region, combined with an applied alternating current electric field, this system provides long-range electrohydrodynamic transport of particles with average radial velocities of 30 μm/s towards the bowtie region on demand by switching the input wavelength. Once transported to a given bowtie region, synergistic interaction of optical gradient and attractive negative thermophoretic forces stably trap a 10 nm quantum dot in a potential well with a depth of 10 kBT using a mW input power. © 2023 American Physical Society.",,Article,Final,,Scopus,2-s2.0-85149698433
"Hong, I.; Hong, C.; Ndukaife C, J.C.","Hong, Ikjun (58494319100); Hong, Chuchuan (57206179103); Ndukaife C, Justus C. (55930117200)",58494319100; 57206179103; 55930117200,Single extracellular particle trapping with ultra-low heat generation using optical anapoles,2023,"CLEO: Fundamental Science, CLEO:FS 2023",,,,,,0,10.1364/CLEO_FS.2023.FTh4C.5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191019104&doi=10.1364%2FCLEO_FS.2023.FTh4C.5&partnerID=40&md5=aefeefe898718aa1de7d0206f63548d1,"We experimentally demonstrate the trapping of nanoscale supermeres using a non-radiating anapole mode. All-dielectric anapole improves electric field enhancement with negligible heat dissipation, allowing low-power near-field trapping. © Optica Publishing Group 2023, © 2023 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85191019104
"Ndukaife C, J.C.; Hong, C.","Ndukaife C, Justus C. (55930117200); Hong, Chuchuan (57206179103)",55930117200; 57206179103,Optical nanotweezing with exotic light: from plasmons to supercavity modes [Invited],2023,"CLEO: Fundamental Science, CLEO:FS 2023",,,,,,0,10.1364/cleo_fs.2023.fth4c.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190985896&doi=10.1364%2Fcleo_fs.2023.fth4c.1&partnerID=40&md5=7cf1d4799133eb256b47d6df8e3a74f8,"We report the next generation optical nanotweezer approaches employing plasmonic cavities and optical anapole states for the high throughput trapping and dynamic manipulation of nanoscale objects and biomolecules with single particle resolution. © Optica Publishing Group 2023, © 2023 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85190985896
"Hong, C.; Hong, I.; Ndukaife C, J.C.","Hong, Chuchuan (57206179103); Hong, Ikjun (58494319100); Ndukaife C, Justus C. (55930117200)",57206179103; 58494319100; 55930117200,"Single extracellular vesicle trapping, and manipulation assisted by plasmonic mirror-enhanced optical anapole mode",2023,"CLEO: Fundamental Science, CLEO:FS 2023",,,,,,0,10.1364/CLEO_FS.2023.FTh4C.4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190977360&doi=10.1364%2FCLEO_FS.2023.FTh4C.4&partnerID=40&md5=dd897d4eee4d257a3196565238654b5c,"We experimentally demonstrate trapping and manipulation of single extracellular vesicle using optical anapole state for the first time. It provides a promising platform for single extracellular vesicle analysis with high throughput. © Optica Publishing Group 2023, © 2023 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85190977360
"Hong, C.; Hong, I.; Ndukaife C, J.C.","Hong, Chuchuan (57206179103); Hong, Ikjun (58494319100); Ndukaife C, Justus C. (55930117200)",57206179103; 58494319100; 55930117200,"Single extracellular vesicle trapping, and manipulation assisted by plasmonic mirror-enhanced optical anapole mode",2023,"2023 Conference on Lasers and Electro-Optics, CLEO 2023",,,FTh4C.4,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176375786&partnerID=40&md5=8c3d9d048df24589dc93dc41bf87e82f,We experimentally demonstrate trapping and manipulation of single extracellular vesicle using optical anapole state for the first time. It provides a promising platform for single extracellular vesicle analysis with high throughput. © Optica Publishing Group 2023 © 2023 The Author(s),,Conference paper,Final,,Scopus,2-s2.0-85176375786
"Ndukaife C, J.C.; Hong, C.","Ndukaife C, Justus C. (55930117200); Hong, Chuchuan (57206179103)",55930117200; 57206179103,Optical nanotweezing with exotic light: from plasmons to supercavity modes [Invited],2023,"2023 Conference on Lasers and Electro-Optics, CLEO 2023",,,FTh4C.1,,,0,10.1364/cleo_fs.2023.fth4c.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176304030&doi=10.1364%2Fcleo_fs.2023.fth4c.1&partnerID=40&md5=f171b36122d8a9b50b1ba4006fc9ea3b,We report the next generation optical nanotweezer approaches employing plasmatic cavities and optical anapole states for the high throughput trapping and dynamic manipulation of nanoscale objects and biomolecules with singfe particle resolution. © Optica Publishing Group 2023 © 2023 The Author(s),,Conference paper,Final,,Scopus,2-s2.0-85176304030
"Hong, I.; Hong, C.; Ndukaife C, J.C.","Hong, Ikjun (58494319100); Hong, Chuchuan (57206179103); Ndukaife C, Justus C. (55930117200)",58494319100; 57206179103; 55930117200,Single extracellular particle trapping with ultra-low heat generation using optical anapoles,2023,"2023 Conference on Lasers and Electro-Optics, CLEO 2023",,,FTh4C.5,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176290090&partnerID=40&md5=56b6bdc5ed666175064c0d486af94cd3,"We experimentally demonstrate the trapping of nanoscale supermeres using a non-radiating anapole mode. All-dielectric anapole improves electric field enhancement with negligible heat dissipation, allowing low-power near-field trapping. © 2023 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85176290090
"Zhu, G.; Yang, S.; Ndukaife C, J.C.","Zhu, Guodong (58507372200); Yang, Sen (57281482200); Ndukaife C, Justus C. (55930117200)",58507372200; 57281482200; 55930117200,High-performance sensor based on bound states in the continuum,2023,Proceedings of SPIE - The International Society for Optical Engineering,12649,,126490P,,,0,10.1117/12.2680445,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176001159&doi=10.1117%2F12.2680445&partnerID=40&md5=96e0fe2cec1aecc0ac03dad2a1805522,"The bound states in the continuum (BIC) were first discovered by von Neumann and Wigner in quantum mechanics. It was subsequently identified in photonics. BIC represents an embedded eigenmode that can perfectly confine light. The optical resonators that support this mode can have very large field enhancements and infinite Q factor in theory. Considering these advantages as well as the negligible heat generation, the dielectric metasurface using BIC mode is a more promising platform for sensor applications. Nevertheless, their performance is quite constrained by factors such as inevitable fabrication imperfections, the array size of chips, and up-down symmetry breaking. To mitigate these challenges, we construct merging BICs with the accessible electric field distribution in a Lieb lattice. Meanwhile, we integrated this system with a lateral photonic crystal mirror to enhance its performance in compact conditions. The design we propose remains robust, sustaining a very high Q factor (up to 105) even when the up-down symmetry is broken, which provides a potential platform for optical trapping and biomedical sensing applications. © 2023 SPIE.",BIC merge; Bound state in the continuum; optical trapping; refractive index sensor; topology charge calculation,Conference paper,Final,,Scopus,2-s2.0-85176001159
"Saha, S.; Hong, C.; Fomra, D.; Özgür, U.; Avrutin, V.; Ndukaife C, J.C.; Kinsey, N.","Saha, Samprity (57698091200); Hong, Chuchuan (57206179103); Fomra, Dhruv (57205284057); Özgür, Ümit D. (10242595600); Avrutin, Vitaliy S. (57205785769); Ndukaife C, Justus C. (55930117200); Kinsey, Nathaniel G. (55225830200)",57698091200; 57206179103; 57205284057; 10242595600; 57205785769; 55930117200; 55225830200,On-chip integrated quantum emitter with 'trap-enhance-guide': a simulation approach,2022,Optics Express,30,26,,48051,48060,1,10.1364/OE.477164,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144152367&doi=10.1364%2FOE.477164&partnerID=40&md5=8501183b8574930448ae3bfe0af529fb,"To address the challenges of developing a scalable system of an on-chip integrated quantum emitter, we propose to leverage the loss in our hybrid plasmonic-photonic structure to simultaneously achieve Purcell enhancement as well as on-chip maneuvering of nanoscale emitter via optical trapping with guided excitation-emission routes. In this report, we have analyzed the feasibility of the functional goals of our proposed system in the metric of trapping strength (∼8KBT), Purcell factor (>1000∼), and collection efficiency (∼10%). Once realized, the scopes of the proposed device can be advanced to develop a scalable platform for integrated quantum technology. © 2022 Optica Publishing Group.",,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85144152367
"Yang, S.; He, M.; Hong, C.; Caldwell, J.D.; Ndukaife C, J.C.","Yang, Sen (57281482200); He, Mingze (57211639454); Hong, Chuchuan (57206179103); Caldwell, Joshua David (14028139500); Ndukaife C, Justus C. (55930117200)",57281482200; 57211639454; 57206179103; 14028139500; 55930117200,Engineering Electromagnetic Field Distribution and Resonance Quality Factor Using Slotted Quasi-BIC Metasurfaces,2022,Nano Letters,22,20,,8060,8067,34,10.1021/acs.nanolett.2c01919,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140855270&doi=10.1021%2Facs.nanolett.2c01919&partnerID=40&md5=4839521caf3a1a9e9c10dab9df107550,"Dielectric metasurfaces governed by bound states in the continuum (BIC) are actively investigated for achieving high-quality factors and strong electromagnetic field enhancements. Traditional approaches reported for tuning the performance of quasi-BIC metasurfaces include tuning the resonator size, period, and structure symmetry. Here we propose and experimentally demonstrate an alternative approach through engineering slots within a zigzag array of elliptical silicon resonators. Through analytical theory, three-dimensional electromagnetic modeling, and infrared spectroscopy, we systematically investigate the spectral responses and field distributions of the slotted metasurface in the mid-IR. Our results show that by introducing slots, the electric field intensity enhancement near the apex and the quality factor of the quasi-BIC resonance are increased by a factor of 2.1 and 3.3, respectively, in comparison to the metasurface without slots. Furthermore, the slotted metasurface also provides extra regions of electromagnetic enhancement and confinement, which holds enormous potential in particle trapping, sensing, and emission enhancement. © 2022 American Chemical Society. All rights reserved.",all-dielectric metasurface; biosensing; bound states in the continuum; electric field enhancement; mid-IR spectroscopy; nanoantenna,Article,Final,,Scopus,2-s2.0-85140855270
"Ndukaife C, J.C.","Ndukaife C, Justus C. (55930117200)",55930117200,Merging metasurfaces with microfluidics,2022,Nature Nanotechnology,17,10,,1042,1043,6,10.1038/s41565-022-01203-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139140399&doi=10.1038%2Fs41565-022-01203-3&partnerID=40&md5=49d00fcd57c2873e729cfc842f0c46d1,[No abstract available],,Article,Final,,Scopus,2-s2.0-85139140399
"Yang, S.; Hong, C.; Jiang, Y.; Ndukaife C, J.C.","Yang, Sen (57281482200); Hong, Chuchuan (57206179103); Jiang, Yuxi (57226083970); Ndukaife C, Justus C. (55930117200)",57281482200; 57206179103; 57226083970; 55930117200,Nanoparticle Trapping in a Quasi-BIC System,2021,ACS Photonics,8,7,,1961,1971,103,10.1021/acsphotonics.0c01941,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110370291&doi=10.1021%2Facsphotonics.0c01941&partnerID=40&md5=d0801ad5ebf82545a93425c275d3038e,"Plasmonic nanotweezers employing metallic nanoantennas provide a powerful tool for trapping nanoscale particles, but the strong heating effect resulting from light absorption limits widespread applications. Here, we propose an all-dielectric nanotweezer harnessing quasi-bound states in the continuum (quasi-BICs) to enable the trapping of nanoscale objects with low laser power and a negligible heating effect. The quasi-BIC system provides very high electromagnetic field intensity enhancement that is an order of magnitude higher than plasmonic systems as well as high-quality-factor resonances comparable to photonic crystal cavities. Furthermore, the quasi-BIC metasurface tweezer array provides multiple optical hotspots with high field confinement and enhancement, thereby generating multiple trapping sites for the high-throughput trapping of nanometer-scale objects. By purposefully truncating the tips of the constituent elliptical nanoantennas in the quasi-BIC system to leverage the asymmetric field distribution, we demonstrate that the optical gradient forces can be further enhanced by a factor of 1.32 in comparison to the intact elliptical nanoantenna, which has attractive potential in subwavelength particle trapping applications. In addition, we show that trapped particles can improve the resonance mode of the cavity rather than suppress it in a symmetry-broken system, which in turn enhances the trapping process. Our study paves the way for applying quasi-BIC systems to low-power particle trapping and sensing applications and provides a new mechanism to harness the self-induced back-action. © 2021 American Chemical Society.",all-dielectric metasurface; bound states in the continuum; electric field enhancement; nanophotonic cavity; optical trapping; self-induced back-action,Article,Final,,Scopus,2-s2.0-85110370291
"Hong, C.; Yang, S.; Kravchenko, I.I.; Ndukaife C, J.C.","Hong, Chuchuan (57206179103); Yang, Sen (57281482200); Kravchenko, I. I. (8843897300); Ndukaife C, Justus C. (55930117200)",57206179103; 57281482200; 8843897300; 55930117200,Electrothermoplasmonic Trapping and Dynamic Manipulation of Single Colloidal Nanodiamond,2021,Nano Letters,21,12,,4921,4927,29,10.1021/acs.nanolett.1c00357,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108604542&doi=10.1021%2Facs.nanolett.1c00357&partnerID=40&md5=d8fa4447b68dfb3cdb09c80669ed256a,"Low-power trapping of nanoscale objects can be achieved by using the enhanced fields near plasmonic nanoantennas. Unfortunately, in this approach the trap site is limited to the position of the plasmonic hotspots and continuous dynamic manipulation is not feasible. Here, we report a low-frequency electrothermoplasmonic tweezer (LFET) that provides low-power, high-stability and continuous dynamic manipulation of a single nanodiamond. LFET harnesses the combined action of the laser illumination of a plasmonic nanopillar antenna array and low-frequency alternating current (ac) electric field to establish an electrohydrodynamic potential capable of the stable trapping and dynamic manipulation of single nanodiamonds. We experimentally demonstrate the fast transport, trapping, and dynamic manipulation of a single nanodiamond using a low-frequency ac field below 5 kHz and low-laser power of 1 mW. This nanotweezer platform for nanodiamond manipulation holds promise for the scalable assembly of single photon sources for quantum information processing and low noise quantum sensors. © 2021 American Chemical Society.",electrohydrodynamics; nanodiamond; nanotweezers; photothermal effect,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85108604542
"Yang, S.; Hong, C.; Jiang, Y.; Ndukaife C, J.C.","Yang, Sen (57281482200); Hong, Chuchuan (57206179103); Jiang, Yuxi (57226083970); Ndukaife C, Justus C. (55930117200)",57281482200; 57206179103; 57226083970; 55930117200,Nanoparticle Trapping in Symmetry-breaking System,2021,"2021 Conference on Lasers and Electro-Optics, CLEO 2021 - Proceedings",,,,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120500583&partnerID=40&md5=2d9003bae500e6a9a14941d86d07c983,We propose an all-dielectric nanotweezer for low laser power optical trapping combined with negligible heating effect. A new way to harness the self-induced back-action (SIBA) force is also presented. © 2021 OSA.,,Conference paper,Final,,Scopus,2-s2.0-85120500583
"Hong, C.; Yang, S.; Ndukaife C, J.C.","Hong, Chuchuan (57206179103); Yang, Sen (57281482200); Ndukaife C, Justus C. (55930117200)",57206179103; 57281482200; 55930117200,Single sub-10 nm biomolecule manipulation enabled by opto-thermo-electrohydrodynamic tweezers,2021,"2021 Conference on Lasers and Electro-Optics, CLEO 2021 - Proceedings",,,,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120471363&partnerID=40&md5=07c25af36d0be85e10dc62e0744db297,Our opto-thermo-electrohydrodynamic tweezers (OTET) enables the trapping and dynamic manipulation of sub-10 nm size biomolecules several microns away from the high intensity laser focus thereby mitigating detrimental photo-induced heating effect. © 2021 OSA.,,Conference paper,Final,,Scopus,2-s2.0-85120471363
"Jiang, Y.; Hong, C.; Yang, S.; Ndukaife C, J.C.","Jiang, Yuxi (57226083970); Hong, Chuchuan (57206179103); Yang, Sen (57281482200); Ndukaife C, Justus C. (55930117200)",57226083970; 57206179103; 57281482200; 55930117200,All-dielectric Nanoantenna for Low Power Optical Trapping of Nanoscale Objects with Ultra-low Heat Generation,2021,"2021 Conference on Lasers and Electro-Optics, CLEO 2021 - Proceedings",,,,,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120457952&partnerID=40&md5=37bea0460fd4b6b889ccde214d4c64f9,We report a dielectric nanoantenna system for the low-power optical trapping of nanoscale objects with ultra-low photothermal heating effect and enhanced trapping stability. © 2021 OSA.,,Conference paper,Final,,Scopus,2-s2.0-85120457952
"Yang, S.; Hong, C.; Ndukaife C, J.C.","Yang, Sen (57281482200); Hong, Chuchuan (57206179103); Ndukaife C, Justus C. (55930117200)",57281482200; 57206179103; 55930117200,Nanoparticle trapping using quasi-BIC modes,2021,Optics InfoBase Conference Papers,,,JTh5A.37,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130309363&partnerID=40&md5=d6dbc8b6f5315c499b7a1f6087e26e67,"We propose an all-dielectric nanotweezer based on quasi-bound states in the continuum for low laser power optical trapping with negligible heating effect. Optical measurements for the packaged chip are presented as well. © Optica Publishing Group 2021, © 2021 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85130309363
"Saha, S.; Hong, C.; Fomra, D.; Ndukaife C, J.C.; Kinsey, N.","Saha, Samprity (57698091200); Hong, Chuchuan (57206179103); Fomra, Dhruv (57205284057); Ndukaife C, Justus C. (55930117200); Kinsey, Nathaniel G. (55225830200)",57698091200; 57206179103; 57205284057; 55930117200; 55225830200,On Large Purcell Enhancement of an On-Chip Emitter Trapping System,2021,Optics InfoBase Conference Papers,,,JTh5A.92,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130282217&partnerID=40&md5=5522e313a42a4cc173bed9ef24962cca,"We investigate the Purcell enhancement (>500x) and collection efficiency (10%) achievable for an emitter trapped in a hybrid-plasmonic-waveguide based tweezer with the prospect of realizing a compact, on-chip platform for single-photon generation. © Optica Publishing Group 2021, © 2021 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85130282217
"Saha, S.; Fomra, D.; Ndukaife C, J.C.; Avrutin, V.; Kinsey, N.","Saha, Samprity (57698091200); Fomra, Dhruv (57205284057); Ndukaife C, Justus C. (55930117200); Avrutin, Vitaliy S. (57205785769); Kinsey, Nathaniel G. (55225830200)",57698091200; 57205284057; 55930117200; 57205785769; 55225830200,Modeling an On-Chip Opto-Thermo-Mechanical Nano-Switch for Integrated Photonics Application,2021,Optics InfoBase Conference Papers,,,JTh5A.97,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130273209&partnerID=40&md5=ce725f95978a49002c1ed2ef8afd0796,"We report a plasmon-driven thermomechanical switch, which is actuated using the ohmic losses of plasmons as a highly concentrated and thermally isolated heat source. This device operates with sub-15ns switching time and sub-10mW power consumption. © Optica Publishing Group 2021, © 2021 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85130273209
"Hong, C.; Saha, S.; Fomra, D.; Kinsey, N.; Ndukaife C, J.C.","Hong, Chuchuan (57206179103); Saha, Samprity (57698091200); Fomra, Dhruv (57205284057); Kinsey, Nathaniel G. (55225830200); Ndukaife C, Justus C. (55930117200)",57206179103; 57698091200; 57205284057; 55225830200; 55930117200,On-chip Nano-object Trapping with Conjugate Optical and Thermophoretic Force,2021,Optics InfoBase Conference Papers,,,JTh5A.91,,,0,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130263058&partnerID=40&md5=22ec674af8b3b7142dbce5b3ccf41707,"We demonstrate an on-chip hybrid plasmonic-waveguide based trapping system to combine electro-thermo-plasmonic flow and negative thermophoretic force with optical gradient force in realizing stable (8 KBT) and fast (within seconds) trapping of sub-nm particles (10 nm). © Optica Publishing Group 2021, © 2021 The Author(s)",,Conference paper,Final,,Scopus,2-s2.0-85130263058
