Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Zhu, J.; Deng, R.; Guo, J.; Yao, T.; Xiong, J.; Qu, C.; Yin, M.; Wang, Y.; Zhao, S.; Yang, H.; Xu, D.; Tang, Y.; Huo, Y.","Zhu, Junchao (59305966400); Deng, Ruining (57219448253); Guo, Junlin (58170992800); Yao, Tianyuan (57222525765); Xiong, Juming (58550762500); Qu, Chongyu (58311576300); Yin, Mengmeng (58952280800); Wang, Yu (55979182400); Zhao, Shilin (59442510500); Yang, Haichun (8638224800); Xu, Daguang (57191707223); Tang, Yucheng (57212614566); Huo, Yuankai (56830058500)",59305966400; 57219448253; 58170992800; 57222525765; 58550762500; 58311576300; 58952280800; 55979182400; 59442510500; 8638224800; 57191707223; 57212614566; 56830058500,Img2ST-Net: efficient high-resolution spatial omics prediction from whole-slide histology images via fully convolutional image-to-image learning,2025,Journal of Medical Imaging,12,6,061410,,,1,10.1117/1.JMI.12.6.061410,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105026307026&doi=10.1117%2F1.JMI.12.6.061410&partnerID=40&md5=86856d2041e8990e5b260d303bbe3d4c,"Purpose: Recent advances in multimodal artificial intelligence (AI) have demonstrated promising potential for generating the currently expensive spatial transcriptomics (ST) data directly from routine histology images, offering a means to reduce the high cost and time-intensive nature of ST data acquisition. However, the increasing resolution of ST—particularly with platforms such as Visium HD achieving 8 μm or finer—introduces significant computational and modeling challenges. Conventional spot-by-spot sequential regression frameworks become inefficient and unstable at this scale, whereas the inherent extreme sparsity and low expression levels of high-resolution ST further complicate both prediction and evaluation. Approach: To address these limitations, we propose Img2ST-Net, a high-definition (HD) histology-to-ST generation framework for efficient and parallel high-resolution ST prediction. Unlike conventional spot-by-spot inference methods, Img2ST-Net employs a fully convolutional architecture to generate dense, HD gene expression maps in a parallelized manner. By modeling HD ST data as super-pixel representations, the task is reformulated from image-to-omics inference into a super-content image generation problem with hundreds or thousands of output channels. This design not only improves computational efficiency but also better preserves the spatial organization intrinsic to spatial omics data. To enhance robustness under sparse expression patterns, we further introduce SSIM-ST, a structural-similarity-based evaluation metric tailored for high-resolution ST analysis. Results: Evaluations on two public Visium HD datasets at 8 and 16 μm resolutions demonstrate that Img2ST-Net outperforms state-of-the-art methods in both accuracy and spatial coherence. On the Breast Cancer dataset at 16 μm, Img2STNet achieves a mean squared error (MSE) of 0.1657 and a structural similarity index of 0.0937, whereas on the Colorectal Cancer dataset, it reaches an MSE of 0.7981 and a mean absolute error of 0.5208. These results highlight its ability to capture fine-grained gene expression patterns. In addition, our region-wise modeling significantly reduces training time without sacrificing performance, achieving up to 28-fold acceleration over conventional spot-wise methods. Ablation studies further validate the contribution of contrastive learning in enhancing spatial fidelity. The source code has been made publicly available at https://github.com/hrlblab/Img2ST-Net. Conclusions: We present a scalable, biologically coherent framework for high-resolution ST prediction. Img2ST-Net offers a principled solution for efficient and accurate ST inference at scale. Our contributions lay the groundwork for next-generation ST modeling that is robust and resolution-aware. © The Authors.",computational pathology; spatial transcriptomics; Visium HD,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-105026307026
"Li, J.; Zhou, Z.; Yang, J.; Pepe, A.; Gsaxner, C.; Luijten, G.; Qu, C.; Zhang, T.; Chen, X.; Li, W.; Wodzinski, M.; Friedrich, P.; Xie, K.; Jin, Y.; Ambigapathy, N.; Nasca, E.; Solak, N.; Melito, G.M.; Vu, V.D.; Memon, A.R.; Schlachta, C.; de Ribaupierre, S.; Patel, R.; Eagleson, R.; Chen, X.; Mächler, H.; Kirschke, J.S.; de la Rosa, E.; Christ, P.F.; Li, H.B.; Ellis, D.G.; Aizenberg, M.R.; Gatidis, S.; Küstner, T.; Shusharina, N.; Heller, N.; Andrearczyk, V.; Depeursinge, A.; Hatt, M.; Sekuboyina, A.; Löffler, M.T.; Liebl, H.; Dorent, R.; Vercauteren, T.; Shapey, J.; Kujawa, A.; Cornelissen, S.; Langenhuizen, P.; Ben-Hamadou, A.; Rekik, A.; Pujades, S.; Boyer, E.; Bolelli, F.; Grana, C.; Lumetti, L.; Salehi, H.; Ma, J.; Zhang, Y.; Gharleghi, R.; Beier, S.; Sowmya, A.; Garza-Villarreal, E.A.; Balducci, T.; Angeles-Valdez, D.; Souza, R.; Rittner, L.; Frayne, R.; Ji, Y.; Ferrari, V.; Chatterjee, S.; Dubost, F.; Schreiber, S.; Mattern, H.; Speck, O.; Haehn, D.; John, C.; Nürnberger, A.; Pedrosa, J.; Ferreira, C.; Aresta, G.; Cunha, A.; Campilho, A.; Suter, Y.; Garcia, J.; Lalande, A.; Vandenbossche, V.; van Oevelen, A.; Duquesne, K.; Mekhzoum, H.; Vandemeulebroucke, J.; Audenaert, E.; Krebs, C.; van Leeuwen, T.; Vereecke, E.; Heidemeyer, H.; Röhrig, R.; Hölzle, F.; Badeli, V.; Krieger, K.; Gunzer, M.","Li, Jianning (57218473641); Zhou, Zongwei (57201419561); Yang, Jiancheng (59372684000); Pepe, Antonio (57190872578); Gsaxner, Christina (57202292092); Luijten, Gijs (57221289070); Qu, Chongyu (58311576300); Zhang, Tiezheng (58310787400); Chen, Xiaoxi (58829038400); Li, Wenxuan (57558180900); Wodzinski, Marek (57195258893); Friedrich, Paul (58155533600); Xie, Kangxian (58662510400); Jin, Yuan (57220901313); Ambigapathy, Narmada (58643818500); Nasca, Enrico (57421695900); Solak, Naida (58826964300); Melito, Gian Marco (57216673615); Vu, Vietduc (58826970100); Memon, Afaque Rafique (57215717678); Schlachta, Christopher M. (7004010800); de Ribaupierre, Sandrine (13606583600); Patel, Rajnikant (58825769500); Eagleson, Roy A. (6603343533); Chen, Xiao-Jun (55739098400); Mächler, Heinrich E. (7003969882); Kirschke, Jan S. (57184124500); de la Rosa, Ezequiel L. (57211818592); Christ, Patrick Ferdinand (57192064500); Li, Hongwei Bran (57007362000); Ellis, David G. (57215134387); Aizenberg, Michele R. (8255619100); Gatidis, Sergios (26658018800); Küstner, Thomas (56549927000); Shusharina, Nadya P. (55571085000); Heller, Nicholas E. (57195770421); Andrearczyk, Vincent (57190974414); Depeursinge, Adrien (15073906600); Hatt, Mathieu (23008588400); Sekuboyina, Anjany Kumar (57191334803); Löffler, Maximilian Thomas (57208223318); Liebl, Hans (35744705400); Dorent, Reuben (57212001523); Vercauteren, Tom (23010613000); Shapey, Jonathan (36983191400); Kujawa, Aaron (57520227200); Cornelissen, S. (57474090600); Langenhuizen, Patrick P.J.H. (57201857357); Ben-Hamadou, Achraf (36717503100); Rekik, Ahmed (55493317800); Pujades, Sergi (23397700900); Boyer, Edmond (7006009873); Bolelli, Federico (57191873730); Grana, Costantino (6603662167); Lumetti, Luca (58140030100); Salehi, Hamidreza (58825391000); Ma, Jun (57208233396); Zhang, Yao (56609366300); Gharleghi, Ramtin (57212023617); Beier, Susann (37161089000); Sowmya, Arcot (6603623225); Garza-Villarreal, Eduardo A. (37053721900); Balducci, Thania (57194388455); Angeles-Valdez, Diego (57210283149); Souza, Roberto Medeiros De (55259204800); Rittner, L. (24172674100); Frayne, Richard (7005003487); Ji, Yuanfeng (57204285173); Ferrari, Vincenzo (57189717806); Chatterjee, Soumick (57213386258); Dubost, Florian (57191710952); Schreiber, Stefanie (26868119400); Mattern, Hendrik (57193311339); Speck, Oliver (7004258252); Haehn, Daniel (55814110300); John, Christoph (58827759700); Nürnberger, Andreas (14027288100); Pedrosa, João (57159246600); Ferreira, Carlos A. (59006471000); Aresta, Guilherme (57190949419); Cunha, António Manuel Trigueiros Da Silva (7103392597); Campilho, Aurélio (57200232252); Suter, Yannick (57194643183); Garcia, Jose A. (59326699000); Lalande, Alain (6701831973); Vandenbossche, Vicky (57687108700); van Oevelen, Aline (57208036638); Duquesne, Kate (57226404757); Mekhzoum, Hamza (57729603200); Vandemeulebroucke, Jef (14049457300); Audenaert, Emmanuel Albert (6603458689); Krebs, Claudia (36964262500); van Leeuwen, Timo (57203309373); Vereecke, Evie E. (6506104706); Heidemeyer, Hauke (58826166100); Röhrig, Rainer (55920693700); Hölzle, Frank W. (6602571222); Badeli, Vahid (57195478112); Krieger, Kathrin (57190287111); Gunzer, Matthias (6602110298)",57218473641; 57201419561; 59372684000; 57190872578; 57202292092; 57221289070; 58311576300; 58310787400; 58829038400; 57558180900; 57195258893; 58155533600; 58662510400; 57220901313; 58643818500; 57421695900; 58826964300; 57216673615; 58826970100; 57215717678; 7004010800; 13606583600; 58825769500; 6603343533; 55739098400; 7003969882; 57184124500; 57211818592; 57192064500; 57007362000; 57215134387; 8255619100; 26658018800; 56549927000; 55571085000; 57195770421; 57190974414; 15073906600; 23008588400; 57191334803; 57208223318; 35744705400; 57212001523; 23010613000; 36983191400; 57520227200; 57474090600; 57201857357; 36717503100; 55493317800; 23397700900; 7006009873; 57191873730; 6603662167; 58140030100; 58825391000; 57208233396; 56609366300; 57212023617; 37161089000; 6603623225; 37053721900; 57194388455; 57210283149; 55259204800; 24172674100; 7005003487; 57204285173; 57189717806; 57213386258; 57191710952; 26868119400; 57193311339; 7004258252; 55814110300; 58827759700; 14027288100; 57159246600; 59006471000; 57190949419; 7103392597; 57200232252; 57194643183; 59326699000; 6701831973; 57687108700; 57208036638; 57226404757; 57729603200; 14049457300; 6603458689; 36964262500; 57203309373; 6506104706; 58826166100; 55920693700; 6602571222; 57195478112; 57190287111; 6602110298,MedShapeNet - a large-scale dataset of 3D medical shapes for computer vision,2025,Biomedizinische Technik,70,1,,71,90,10,10.1515/bmt-2024-0396,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214373656&doi=10.1515%2Fbmt-2024-0396&partnerID=40&md5=9638c880a86968badcf9cb0ff64faf24,"Objectives: The shape is commonly used to describe the objects. State-of-the-art algorithms in medical imaging are predominantly diverging from computer vision, where voxel grids, meshes, point clouds, and implicit surface models are used. This is seen from the growing popularity of ShapeNet (51,300 models) and Princeton ModelNet (127,915 models). However, a large collection of anatomical shapes (e.g., bones, organs, vessels) and 3D models of surgical instruments is missing. Methods: We present MedShapeNet to translate data-driven vision algorithms to medical applications and to adapt state-of-the-art vision algorithms to medical problems. As a unique feature, we directly model the majority of shapes on the imaging data of real patients. We present use cases in classifying brain tumors, skull reconstructions, multi-class anatomy completion, education, and 3D printing. Results: By now, MedShapeNet includes 23 datasets with more than 100,000 shapes that are paired with annotations (ground truth). Our data is freely accessible via a web interface and a Python application programming interface and can be used for discriminative, reconstructive, and variational benchmarks as well as various applications in virtual, augmented, or mixed reality, and 3D printing. Conclusions: MedShapeNet contains medical shapes from anatomy and surgical instruments and will continue to collect data for benchmarks and applications. © 2024 Walter de Gruyter GmbH, Berlin/Boston.",3D medical shapes; anatomy education; augmented reality; benchmark; shapeomics; virtual reality,Article,Final,All Open Access; Green Accepted Open Access; Green Final Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85214373656
"Li, W.; Qu, C.; Chen, X.; Bassi, P.R.A.S.; Shi, Y.; Lai, Y.; Yu, Q.; Xue, H.; Chen, Y.; Lin, X.; Tang, Y.; Cao, Y.; Han, H.; Zhang, Z.; Liu, J.; Zhang, T.; Ma, Y.; Wang, J.; Zhang, G.; Yuille, A.; Zhou, Z.","Li, Wenxuan (57558180900); Qu, Chongyu (58311576300); Chen, Xiaoxi (58829038400); Bassi, Pedro R.A.S. (57219584344); Shi, Yijia (59249166700); Lai, Yuxiang (58952867400); Yu, Qian (56591156500); Xue, Huimin (59249471900); Chen, Yixiong (57215937347); Lin, Xiaorui (59249472000); Tang, Yutong (59249618700); Cao, Yining (58181902700); Han, Haoqi (59248712800); Zhang, Zheyuan (58541665000); Liu, Jiawei (58770898500); Zhang, Tiezheng (58310787400); Ma, Yujiu (59248865800); Wang, Jincheng (58046852300); Zhang, Guang (57193207741); Yuille, Alan L. (7006372632); Zhou, Zongwei (57201419561)",57558180900; 58311576300; 58829038400; 57219584344; 59249166700; 58952867400; 56591156500; 59249471900; 57215937347; 59249472000; 59249618700; 58181902700; 59248712800; 58541665000; 58770898500; 58310787400; 59248865800; 58046852300; 57193207741; 7006372632; 57201419561,"AbdomenAtlas: A large-scale, detailed-annotated, & multi-center dataset for efficient transfer learning and open algorithmic benchmarking",2024,Medical Image Analysis,97,,103285,,,30,10.1016/j.media.2024.103285,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200534834&doi=10.1016%2Fj.media.2024.103285&partnerID=40&md5=94a241dec2e2feae006ee0a093f090c5,"We introduce the largest abdominal CT dataset (termed AbdomenAtlas) of 20,460 three-dimensional CT volumes sourced from 112 hospitals across diverse populations, geographies, and facilities. AbdomenAtlas provides 673 K high-quality masks of anatomical structures in the abdominal region annotated by a team of 10 radiologists with the help of AI algorithms. We start by having expert radiologists manually annotate 22 anatomical structures in 5,246 CT volumes. Following this, a semi-automatic annotation procedure is performed for the remaining CT volumes, where radiologists revise the annotations predicted by AI, and in turn, AI improves its predictions by learning from revised annotations. Such a large-scale, detailed-annotated, and multi-center dataset is needed for two reasons. Firstly, AbdomenAtlas provides important resources for AI development at scale, branded as large pre-trained models, which can alleviate the annotation workload of expert radiologists to transfer to broader clinical applications. Secondly, AbdomenAtlas establishes a large-scale benchmark for evaluating AI algorithms—the more data we use to test the algorithms, the better we can guarantee reliable performance in complex clinical scenarios. An ISBI & MICCAI challenge named BodyMaps: Towards 3D Atlas of Human Body was launched using a subset of our AbdomenAtlas, aiming to stimulate AI innovation and to benchmark segmentation accuracy, inference efficiency, and domain generalizability. We hope our AbdomenAtlas can set the stage for larger-scale clinical trials and offer exceptional opportunities to practitioners in the medical imaging community. Codes, models, and datasets are available at https://www.zongweiz.com/dataset. © 2024 Elsevier B.V.",Annotation; Benchmark; Dataset; Transfer Learning,Article,Final,,Scopus,2-s2.0-85200534834
"Zhang, T.; Chen, X.; Qu, C.; Yuille, A.; Zhou, Z.","Zhang, Tiezheng (58310787400); Chen, Xiaoxi (58829038400); Qu, Chongyu (58311576300); Yuille, Alan L. (7006372632); Zhou, Zongwei (57201419561)",58310787400; 58829038400; 58311576300; 7006372632; 57201419561,Leveraging AI Predicted and Expert Revised Annotations in Interactive Segmentation: Continual Tuning or Full Training?,2024,Proceedings - International Symposium on Biomedical Imaging,,,,,,5,10.1109/ISBI56570.2024.10635518,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85195314509&doi=10.1109%2FISBI56570.2024.10635518&partnerID=40&md5=71a2a44728e1fbf1580385ef7413c365,"Interactive segmentation, an integration of AI algorithms and human expertise, premises to improve the accuracy and efficiency of curating large-scale, detailed-annotated datasets in healthcare. Human experts revise the annotations predicted by AI, and in turn, AI improves its predictions by learning from these revised annotations. This interactive process continues to enhance the quality of annotations until no major revision is needed from experts. The key challenge is how to leverage AI predicted and expert revised annotations to iteratively improve the AI. Two problems arise: (1) The risk of catastrophic forgetting - the AI tends to forget the previously learned classes if it is only retrained using the expert revised classes. (2) Computational inefficiency when retraining the AI using both AI predicted and expert revised annotations; moreover, given the dominant AI predicted annotations in the dataset, the contribution of newly revised annotations - often account for a very small fraction - to the AI training remains marginal. This paper proposes Continual Tuning to address the problems from two perspectives: network design and data reuse. Firstly, we design a shared network for all classes followed by class-specific networks dedicated to individual classes. To mitigate forgetting, we freeze the shared network for previously learned classes and only update the class-specific network for revised classes. Secondly, we reuse a small fraction of data with previous annotations to avoid over-computing. The selection of such data relies on the importance estimate of each data. The importance score is computed by combining the uncertainty and consistency of AI predictions. Our experiments demonstrate that Continual Tuning achieves a speed 16× greater than repeatedly training AI from scratch without compromising the performance. © 2024 IEEE.",Active learning; Interactive segmentation,Conference paper,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85195314509
"Qu, C.; Zhang, T.; Qiao, H.; Liu, J.; Tang, Y.; Yuille, A.; Zhou, Z.","Qu, Chongyu (58311576300); Zhang, Tiezheng (58310787400); Qiao, Hualin (58310787500); Liu, Jie (57225028469); Tang, Yucheng (57212614566); Yuille, Alan L. (7006372632); Zhou, Zongwei (57201419561)",58311576300; 58310787400; 58310787500; 57225028469; 57212614566; 7006372632; 57201419561,"AbdomenAtlas-8K: Annotating 8, 000 CT Volumes for Multi-Organ Segmentation in Three Weeks",2023,Advances in Neural Information Processing Systems,36,,,,,40,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175513379&partnerID=40&md5=f3f3a268dbda413ea72bd25b8e3163d8,"Annotating medical images, particularly for organ segmentation, is laborious and time-consuming. For example, annotating an abdominal organ requires an estimated rate of 30-60 minutes per CT volume based on the expertise of an annotator and the size, visibility, and complexity of the organ. Therefore, publicly available datasets for multi-organ segmentation are often limited in data size and organ diversity. This paper proposes an active learning procedure to expedite the annotation process for organ segmentation and creates the largest multi-organ dataset (by far) with the spleen, liver, kidneys, stomach, gallbladder, pancreas, aorta, and IVC annotated in 8, 448 CT volumes, equating to 3.2 million slices. The conventional annotation methods would take an experienced annotator up to 1, 600 weeks (or roughly 30.8 years) to complete this task. In contrast, our annotation procedure has accomplished this task in three weeks (based on an 8-hour workday, five days a week) while maintaining a similar or even better annotation quality. This achievement is attributed to three unique properties of our method: (1) label bias reduction using multiple pre-trained segmentation models, (2) effective error detection in the model predictions, and (3) attention guidance for annotators to make corrections on the most salient errors. Furthermore, we summarize the taxonomy of common errors made by AI algorithms and annotators. This allows for continuous improvement of AI and annotations, significantly reducing the annotation costs required to create large-scale datasets for a wider variety of medical imaging tasks. © 2023 Neural information processing systems foundation. All rights reserved.",,Conference paper,Final,,Scopus,2-s2.0-85175513379
