Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Juttukonda, M.R.; Franco, G.; Englot, D.J.; Lin, Y.-C.; Petersen, K.J.; Trujillo, P.; Hedera, P.; Landman, B.A.; Kang, H.; Donahue, M.J.; Konrad, P.E.; Dawant, B.M.; Claassen, D.O.","Juttukonda, Meher R. (55909926100); Franco, Giulia (55757807600); Englot, Dario J. (23667065900); Lin, Yachen (57196438977); Petersen, Kalen J. (57194521578); Trujillo, Paula (57038630300); Hedera, Peter (7004505765); Landman, Bennett Allan (16679175200); Kang, Hakmook (54915922800); Donahue, Manus Joseph (7102453283); Konrad, Peter E. (24383687400); Dawant, Benoît M. (7007025943); Claassen, Daniel O. (22978763800)",55909926100; 55757807600; 23667065900; 57196438977; 57194521578; 57038630300; 7004505765; 16679175200; 54915922800; 7102453283; 24383687400; 7007025943; 22978763800,White matter differences between essential tremor and Parkinson disease,2019,Neurology,92,1,,E30,E39,38,10.1212/WNL.0000000000006694,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058926111&doi=10.1212%2FWNL.0000000000006694&partnerID=40&md5=21f77123ab73b09996b0c3d48bece1a7,"ObjectiveTo assess white matter integrity in patients with essential tremor (ET) and Parkinson disease (PD) with moderate to severe motor impairment.MethodsSedated participants with ET (n = 57) or PD (n = 99) underwent diffusion tensor imaging (DTI) and fractional anisotropy, mean diffusivity, axial diffusivity, and radial diffusivity values were computed. White matter tracts were defined using 3 well-described atlases. To determine candidate white matter regions that differ between ET and PD groups, a bootstrapping analysis was applied using the least absolute shrinkage and selection operator. Linear regression was applied to assess magnitude and direction of differences in DTI metrics between ET and PD populations in the candidate regions.ResultsFractional anisotropy values that differentiate ET from PD localize primarily to thalamic and visual-related pathways, while diffusivity differences localized to the cerebellar peduncles. Patients with ET exhibited lower fractional anisotropy values than patients with PD in the lateral geniculate body (p < 0.01), sagittal stratum (p = 0.01), forceps major (p = 0.02), pontine crossing tract (p = 0.03), and retrolenticular internal capsule (p = 0.04). Patients with ET exhibited greater radial diffusivity values than patients with PD in the superior cerebellar peduncle (p < 0.01), middle cerebellar peduncle (p = 0.05), and inferior cerebellar peduncle (p = 0.05).ConclusionsRegionally, distinctive white matter microstructural values in patients with ET localize to the cerebellar peduncles and thalamo-cortical visual pathways. These findings complement recent functional imaging studies in ET but also extend our understanding of putative physiologic features that account for distinctions between ET and PD. © 2018 American Academy of Neurology.",,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-85058926111
"Petersen, K.J.; Reid, J.A.; Chakravorti, S.; Juttukonda, M.R.; Franco, G.; Trujillo, P.; Stark, A.J.; Dawant, B.M.; Donahue, M.J.; Claassen, D.O.","Petersen, Kalen J. (57194521578); Reid, Jacqueline A. (57202009360); Chakravorti, Srijata (57190812571); Juttukonda, Meher R. (55909926100); Franco, Giulia (55757807600); Trujillo, Paula (57038630300); Stark, Adam J. (57194524173); Dawant, Benoît M. (7007025943); Donahue, Manus Joseph (7102453283); Claassen, Daniel O. (22978763800)",57194521578; 57202009360; 57190812571; 55909926100; 55757807600; 57038630300; 57194524173; 7007025943; 7102453283; 22978763800,Structural and functional connectivity of the nondecussating dentato-rubro-thalamic tract,2018,NeuroImage,176,,,364,371,58,10.1016/j.neuroimage.2018.04.074,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046777152&doi=10.1016%2Fj.neuroimage.2018.04.074&partnerID=40&md5=16b35d1227add294a61160e2e2f78d0c,"The dentato-rubro-thalamic tract (DRTT) regulates motor control, connecting the cerebellum to the thalamus. This tract is modulated by deep-brain stimulation in the surgical treatment of medically refractory tremor, especially in essential tremor, where high-frequency stimulation of the thalamus can improve symptoms. The DRTT is classically described as a decussating pathway, ascending to the contralateral thalamus. However, the existence of a nondecussating (i.e. ipsilateral) DRTT in humans was recently demonstrated, and these tracts are arranged in distinct regions of the superior cerebellar peduncle. We hypothesized that the ipsilateral DRTT is connected to specific thalamic nuclei and therefore may have unique functional relevance. The goals of this study were to confirm the presence of the decussating and nondecussating DRTT pathways, identify thalamic termination zones of each tract, and compare whether structural connectivity findings agree with functional connectivity. Diffusion-weighted imaging was used to perform probabilistic tractography of the decussating and nondecussating DRTT in young healthy subjects from the Human Connectome Project (n = 91) scanned using multi-shell diffusion-weighted imaging (270 directions; TR/TE = 5500/89 ms; spatial resolution = 1.25 mm isotropic). To define thalamic anatomical landmarks, a segmentation procedure based on the Morel Atlas was employed, and DRTT targeting was quantified based on the proportion of streamlines arriving at each nucleus. In parallel, functional connectivity analysis was performed using resting-state functional MRI (TR/TE = 720/33 ms; spatial resolution = 2 mm isotropic). It was found that the decussating and nondecussating DRTTs have significantly different thalamic endpoints, with the former preferentially targeting relatively anterior and lateral thalamic nuclei, and the latter connected to more posterior and medial nuclei (p < 0.001). Functional and structural connectivity measures were found to be significantly correlated (r = 0.45, p = 0.031). These findings provide new insight into pathways through which unilateral cerebellum can exert bilateral influence on movement and raise questions about the functional implications of ipsilateral cerebellar efferents. © 2018",Cerebellum; Dentato-rubro-thalamic tract; Functional connectivity; Structural connectivity; Thalamus; Tractography,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85046777152
"Stark, A.J.; Smith, C.T.; Lin, Y.-C.; Petersen, K.J.; Trujillo, P.; van Wouwe, N.C.; Kang, H.; Donahue, M.J.; Kessler, R.M.; Zald, D.H.; Claassen, D.O.","Stark, Adam J. (57194524173); Smith, Christopher T. (54980483200); Lin, Yachen (57196438977); Petersen, Kalen J. (57194521578); Trujillo, Paula (57038630300); van Wouwe, Nelleke Corine (15078896300); Kang, Hakmook (54915922800); Donahue, Manus Joseph (7102453283); Kessler, Robert M. (56425093000); Zald, David Harold (53880947700); Claassen, Daniel O. (22978763800)",57194524173; 54980483200; 57196438977; 57194521578; 57038630300; 15078896300; 54915922800; 7102453283; 56425093000; 53880947700; 22978763800,Nigrostriatal and mesolimbic D 2/3 receptor expression in Parkinson’s disease patients with compulsive reward-driven behaviors,2018,Journal of Neuroscience,38,13,,3230,3239,48,10.1523/JNEUROSCI.3082-17.2018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044789929&doi=10.1523%2FJNEUROSCI.3082-17.2018&partnerID=40&md5=c9f5a8941dd8f8522c94c6fe4fcd160d,"The nigrostriatal and mesocorticolimbic dopamine networks regulate reward-driven behavior. Regional alterations to mesolimbic dopamine D <inf>2/3</inf> receptor expression are described in drug-seeking and addiction disorders. Parkinson’s disease (PD) patients are frequently prescribed D <inf>2</inf> -like dopamine agonist (DAgonist) therapy for motor symptoms, yet a proportion develop clinically significant behavioral addictions characterized by impulsive and compulsive behaviors (ICBs). Until now, changes in D <inf>2/3</inf> receptor binding in both striatal and extrastriatal regions have not been concurrently quantified in this population. We identified 35 human PD patients (both male and female) receiving DAgonist therapy, with (n = 17) and without (n = 18) ICBs, matched for age, disease duration, disease severity, and dose of dopamine therapy. In the off-dopamine state, all completed PET imaging with [ 18 F]fallypride, a high affinity D <inf>2</inf> -like receptor ligand that can measure striatal and extrastriatal D <inf>2/3</inf> nondisplaceable binding potential (BP <inf>ND</inf> ). Striatal differences between ICB+/ ICB- patients localized to the ventral striatum and putamen, where ICB+ subjects had reduced BP <inf>ND</inf> In this group, self-reported severity of ICB symptoms positively correlated with midbrain D <inf>2/3</inf> receptor BP <inf>ND</inf> Group differences in regional D <inf>2/3</inf> BP <inf>ND</inf> relationships were also notable: ICB+ (but not ICB-) patients expressed positive correlations between midbrain and caudate, putamen, globus pallidus, and amygdala BP <inf>ND</inf> s. These findings support the hypothesis that compulsive behaviors in PD are associated with reduced ventral and dorsal striatal D <inf>2/3</inf> expression, similar to changes in comparable behavioral disorders. The data also suggest that relatively preserved ventral midbrain dopaminergic projections throughout nigrostriatal and mesolimbic networks are characteristic of ICB- patients, and may account for differential DAgonist therapeutic response. © 2018 the authors.",Dopamine; Impulse control disorder; Impulsive compulsive behaviors; Mesocorticolimbic; Parkinson’s disease; Positron emission tomography,Article,Final,All Open Access; Bronze Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85044789929
"Chakravorti, S.; Morgan, V.L.; Trujillo, P.; Wirz, R.; Dawant, B.M.","Chakravorti, Srijata (57190812571); Morgan, Victoria L. (7004877594); Trujillo, Paula (57038630300); Wirz, Raúl (8284639300); Dawant, Benoît M. (7007025943)",57190812571; 7004877594; 57038630300; 8284639300; 7007025943,A structural connectivity approach to validate a model-based technique for the segmentation of the pulvinar complex,2018,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,10578,,105780T,,,4,10.1117/12.2293685,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049575221&doi=10.1117%2F12.2293685&partnerID=40&md5=0fe6761dda03134be792c844dab2fc5c,"The pulvinar of the thalamus is a higher-order thalamic nucleus that is responsible for gating information flow to the cortical regions of the brain. It is involved in several cortico-thalamocortical relay circuits and is known to be affected in a number of neurological disorders. Segmenting the pulvinar in clinically acquired images is important to support studies exploring its role in brain function. In recent years, we have proposed an active shape model method to segment multiple thalamic nuclei, including the pulvinar. The model was created by manual delineation of high resolution 7T images and the process was guided by the Morel stereotactic atlas. However, this model is based on a small library of healthy subjects, and it is important to validate the reliability of the segmentation method on a larger population of clinically acquired images. The pulvinar is known to have particularly strong white matter connections to the hippocampus, which allows us to identify the pulvinar from thalamic regions of high hippocampal structural connectivity. In this study, we obtained T1-weighted and diffusion MR data from 43 healthy volunteers using a clinical 3T MRI scanner. We applied the segmentation method to the T1-weighted images to obtain the intrathalamic nuclei, and we calculated the connectivity maps between the hippocampus and thalamus using the diffusion images. Our results show that the shape model segmentation consistently localizes the pulvinar in the region with the highest hippocampal connectivity. The proposed method can be extended to other nuclei to further validate our segmentation method. © 2018 SPIE.",DTI; MRI; probabilistic tractography; pulvinar; Thalamic nuclei segmentation,Conference paper,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85049575221
"Stark, A.J.; Smith, C.T.; Petersen, K.J.; Trujillo, P.; van Wouwe, N.C.; Donahue, M.J.; Kessler, R.M.; Deutch, A.Y.; Zald, D.H.; Claassen, D.O.","Stark, Adam J. (57194524173); Smith, Christopher T. (54980483200); Petersen, Kalen J. (57194521578); Trujillo, Paula (57038630300); van Wouwe, Nelleke Corine (15078896300); Donahue, Manus Joseph (7102453283); Kessler, Robert M. (56425093000); Deutch, Ariel Y. (7006267303); Zald, David Harold (53880947700); Claassen, Daniel O. (22978763800)",57194524173; 54980483200; 57194521578; 57038630300; 15078896300; 7102453283; 56425093000; 7006267303; 53880947700; 22978763800,[18F]fallypride characterization of striatal and extrastriatal D2/3 receptors in Parkinson's disease,2018,NeuroImage: Clinical,18,,,433,442,30,10.1016/j.nicl.2018.02.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042203364&doi=10.1016%2Fj.nicl.2018.02.010&partnerID=40&md5=78dae083fd4f5d27ac3607a9203e43e0,"Parkinson's disease (PD) is characterized by widespread degeneration of monoaminergic (especially dopaminergic) networks, manifesting with a number of both motor and non-motor symptoms. Regional alterations to dopamine D<inf>2/3</inf> receptors in PD patients are documented in striatal and some extrastriatal areas, and medications that target D<inf>2/3</inf> receptors can improve motor and non-motor symptoms. However, data regarding the combined pattern of D<inf>2/3</inf> receptor binding in both striatal and extrastriatal regions in PD are limited. We studied 35 PD patients off-medication and 31 age- and sex-matched healthy controls (HCs) using PET imaging with [18F]fallypride, a high affinity D<inf>2/3</inf> receptor ligand, to measure striatal and extrastriatal D<inf>2/3</inf> nondisplaceable binding potential (BP<inf>ND</inf>). PD patients completed PET imaging in the off medication state, and motor severity was concurrently assessed. Voxel-wise evaluation between groups revealed significant BP<inf>ND</inf> reductions in PD patients in striatal and several extrastriatal regions, including the locus coeruleus and mesotemporal cortex. A region-of-interest (ROI) based approach quantified differences in dopamine D<inf>2/3</inf> receptors, where reduced BP<inf>ND</inf> was noted in the globus pallidus, caudate, amygdala, hippocampus, ventral midbrain, and thalamus of PD patients relative to HC subjects. Motor severity positively correlated with D<inf>2/3</inf> receptor density in the putamen and globus pallidus. These findings support the hypothesis that abnormal D<inf>2/3</inf> expression occurs in regions related to both the motor and non-motor symptoms of PD, including areas richly invested with noradrenergic neurons. © 2018 The Authors",Dopamine; Fallypride; Neurodegeneration; Parkinson's disease; Positron emission tomography (PET),Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85042203364
"Petersen, K.; van Wouwe, N.; Stark, A.; Lin, Y.-C.; Kang, H.; Trujillo, P.; Kessler, R.; Zald, D.; Donahue, M.J.; Claassen, D.O.","Petersen, Kalen J. (57194521578); van Wouwe, Nelleke Corine (15078896300); Stark, Adam J. (57194524173); Lin, Yachen (57196438977); Kang, Hakmook (54915922800); Trujillo, Paula (57038630300); Kessler, Robert M. (56425093000); Zald, David Harold (53880947700); Donahue, Manus Joseph (7102453283); Claassen, Daniel O. (22978763800)",57194521578; 15078896300; 57194524173; 57196438977; 54915922800; 57038630300; 56425093000; 53880947700; 7102453283; 22978763800,Ventral striatal network connectivity reflects reward learning and behavior in patients with Parkinson's disease,2018,Human Brain Mapping,39,1,,509,521,43,10.1002/hbm.23860,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033230185&doi=10.1002%2Fhbm.23860&partnerID=40&md5=d80c6f9c8200cfdb7162f4009479d57a,"A subgroup of Parkinson's disease (PD) patients treated with dopaminergic therapy develop compulsive reward-driven behaviors, which can result in life-altering morbidity. The mesocorticolimbic dopamine network guides reward-motivated behavior; however, its role in this treatment-related behavioral phenotype is incompletely understood. Here, mesocorticolimbic network function in PD patients who develop impulsive and compulsive behaviors (ICB) in response to dopamine agonists was assessed using BOLD fMRI. The tested hypothesis was that network connectivity between the ventral striatum and the limbic cortex is elevated in patients with ICB and that reward-learning proficiency reflects the extent of mesocorticolimbic network connectivity. To evaluate this hypothesis, 3.0T BOLD-fMRI was applied to measure baseline functional connectivity on and off dopamine agonist therapy in age and sex-matched PD patients with (n = 19) or without (n = 18) ICB. An incentive-based task was administered to a subset of patients (n = 20) to quantify positively or negatively reinforced learning. Whole-brain voxelwise analyses and region-of-interest-based mixed linear effects modeling were performed. Elevated ventral striatal connectivity to the anterior cingulate gyrus (P = 0.013), orbitofrontal cortex (P = 0.034), insula (P = 0.044), putamen (P = 0.014), globus pallidus (P < 0.01), and thalamus (P < 0.01) was observed in patients with ICB. A strong trend for elevated amygdala-to-midbrain connectivity was found in ICB patients on dopamine agonist. Ventral striatum-to-subgenual cingulate connectivity correlated with reward learning (P < 0.01), but not with punishment-avoidance learning. These data indicate that PD-ICB patients have elevated network connectivity in the mesocorticolimbic network. Behaviorally, proficient reward-based learning is related to this enhanced limbic and ventral striatal connectivity. Hum Brain Mapp 39:509–521, 2018. © 2017 Wiley Periodicals, Inc. © 2017 Wiley Periodicals, Inc.",BOLD; connectivity; impulse control disorder; MRI; Parkinson's disease,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85033230185
"Trujillo, P.; Summers, P.E.; Smith, A.K.; Smith, S.A.; Mainardi, L.T.; Cerutti, S.; Claassen, D.O.; Costa, A.","Trujillo, Paula (57038630300); Summers, Paul Eugene (7103106631); Smith, Alex K. (56150542600); Smith, Seth A. (55414050800); Mainardi, Luca Tommaso (7007078486); Cerutti, Sergio (7101810821); Claassen, Daniel O. (22978763800); Costa, Antonella (7401876762)",57038630300; 7103106631; 56150542600; 55414050800; 7007078486; 7101810821; 22978763800; 7401876762,Pool size ratio of the substantia nigra in Parkinson’s disease derived from two different quantitative magnetization transfer approaches,2017,Neuroradiology,59,12,,1251,1263,16,10.1007/s00234-017-1911-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030718778&doi=10.1007%2Fs00234-017-1911-2&partnerID=40&md5=08f5740d5a01f02643697c506409b916,"Purpose: We sought to measure quantitative magnetization transfer (qMT) properties of the substantia nigra pars compacta (SNc) in patients with Parkinson’s disease (PD) and healthy controls (HCs) using a full qMT analysis and determine whether a rapid single-point measurement yields equivalent results for pool size ratio (PSR). Methods: Sixteen different MT-prepared MRI scans were obtained at 3 T from 16 PD patients and eight HCs, along with B1, B0, and relaxation time maps. Maps of PSR, free and macromolecular pool transverse relaxation times (T2f, T2m) and rate of MT exchange between pools (k<inf>mf</inf>) were generated using a full qMT model. PSR maps were also generated using a single-point qMT model requiring just two MT-prepared images. qMT parameter values of the SNc, red nucleus, cerebral crus, and gray matter were compared between groups and methods. Results: PSR of the SNc was the only qMT parameter to differ significantly between groups (p < 0.05). PSR measured via single-point analysis was less variable than with the full MT model, provided slightly better differentiation of PD patients from HCs (area under curve 0.77 vs. 0.75) with sensitivity of 0.75 and specificity of 0.87, and was better than transverse relaxation time in distinguishing PD patients from HCs (area under curve 0.71, sensitivity 0.87, and specificity 0.50). Conclusion: The increased PSR observed in the SNc of PD patients may provide a novel biomarker of PD, possibly associated with an increased macromolecular content. Single-point PSR mapping with reduced variability and shorter scan times relative to the full qMT model appears clinically feasible. © 2017, Springer-Verlag GmbH Germany.",Magnetization transfer; Neuromelanin; Parkinson’s disease; Substantia nigra,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85030718778
"Trujillo, P.; Summers, P.E.; Ferrari, E.; Zucca, F.A.; Sturini, M.; Mainardi, L.T.; Cerutti, S.; Smith, A.K.; Smith, S.A.; Zecca, L.; Costa, A.","Trujillo, Paula (57038630300); Summers, Paul Eugene (7103106631); Ferrari, Emanuele (7202281516); Zucca, F. A. (6603173218); Sturini, Michela (6506888138); Mainardi, Luca Tommaso (7007078486); Cerutti, Sergio (7101810821); Smith, Alex K. (56150542600); Smith, Seth A. (55414050800); Zecca, Luigi (57207543046); Costa, Antonella (7401876762)",57038630300; 7103106631; 7202281516; 6603173218; 6506888138; 7007078486; 7101810821; 56150542600; 55414050800; 57207543046; 7401876762,Contrast mechanisms associated with neuromelanin-MRI,2017,Magnetic Resonance in Medicine,78,5,,1790,1800,114,10.1002/mrm.26584,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031316766&doi=10.1002%2Fmrm.26584&partnerID=40&md5=794ec0baf8e731ba0092a2a78b523452,"Purpose: To investigate the physical mechanisms associated with the contrast observed in neuromelanin MRI. Methods: Phantoms having different concentrations of synthetic melanins with different degrees of iron loading were examined on a 3 Tesla scanner using relaxometry and quantitative magnetization transfer (MT). Results: Concentration-dependent T<inf>1</inf> and T<inf>2</inf> shortening was most pronounced for the melanin pigment when combined with iron. Metal-free melanin had a negligible effect on the magnetization transfer spectra. On the contrary, the presence of iron-laden melanins resulted in a decreased magnetization transfer ratio. The presence of melanin or iron (or both) did not have a significant effect on the macromolecular content, represented by the pool size ratio. Conclusion: The primary mechanism underlying contrast in neuromelanin-MRI appears to be the T<inf>1</inf> reduction associated with melanin-iron complexes. The macromolecular content is not significantly influenced by the presence of melanin with or without iron, and thus the MT is not directly affected. However, as T<inf>1</inf> plays a role in determining the MT-weighted signal, the magnetization transfer ratio is reduced in the presence of melanin-iron complexes. Magn Reson Med 78:1790–1800, 2017. © 2016 International Society for Magnetic Resonance in Medicine. © 2016 International Society for Magnetic Resonance in Medicine",magnetization transfer; MRI; neuromelanin; relaxation,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85031316766
"Trujillo, P.; Mastropietro, A.; Scano, A.; Chiavenna, A.; Mrakic-Sposta, S.; Caimmi, M.; Molteni, F.; Rizzo, G.","Trujillo, Paula (57038630300); Mastropietro, Alfonso (36497099000); Scano, Alessandro (55388485900); Chiavenna, Andrea (56940982400); Mrakic-Sposta, Simona (15059528100); Caimmi, Marco (23033430400); Molteni, F. G. (7006204056); Rizzo, Giovanna (7102724260)",57038630300; 36497099000; 55388485900; 56940982400; 15059528100; 23033430400; 7006204056; 7102724260,Quantitative EEG for predicting upper limb motor recovery in chronic stroke robot-Assisted rehabilitation,2017,IEEE Transactions on Neural Systems and Rehabilitation Engineering,27,5,2678161,1058,1067,75,10.1109/TNSRE.2017.2678161,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027277293&doi=10.1109%2FTNSRE.2017.2678161&partnerID=40&md5=f0e5105981863de8b0cba109ffac92cc,"Stroke is a leading cause for adult disability, which in many cases causes motor deficits. Despite the developments in motor rehabilitation techniques, recovery of upper limb functions after stroke is limited and heterogeneous in terms of outcomes, and knowledge of important factors that may affect the outcome of the therapy is necessary tomake a reasonable prediction for individual patients. In this paper, we assessed the relationship between quantitative electroencephalographic (QEEG) measures and the motor outcome in chronic stroke patients that underwent a robot-Assisted rehabilitation program to evaluate the utility ofQEEG indices to predictmotor recovery. For this purpose, we acquired resting-state electroencephalographic signals fromwhich the power ratio index (PRI), delta/alpha ratio, and brain symmetry index were calculated. The outcome of the motor rehabilitationwas evaluated using upper limb section of the Fugl-Meyer Assessment. We found that PRI was significantly correlatedwith themotor recovery, suggesting that this indexmay provide useful information to predict the rehabilitation outcome. Index Terms-Chronic stroke, robot-Assisted rehabilitation, quantitative electroencephalography(QEEG), outcome prediction. © 2017 IEEE.",,Article,Final,,Scopus,2-s2.0-85027277293
"Isaias, I.U.; Trujillo, P.; Summers, P.E.; Marotta, G.; Mainardi, L.T.; PEZZOLI, G.; Zecca, L.; Costa, A.","Isaias, Ioannis U. (8560608500); Trujillo, Paula (57038630300); Summers, Paul Eugene (7103106631); Marotta, Giorgio (7005943646); Mainardi, Luca Tommaso (7007078486); PEZZOLI, GIANNI (7005329243); Zecca, Luigi (57207543046); Costa, Antonella (7401876762)",8560608500; 57038630300; 7103106631; 7005943646; 7007078486; 7005329243; 57207543046; 7401876762,Neuromelanin imaging and dopaminergic loss in parkinson's disease,2016,Frontiers in Aging Neuroscience,8,AUG,196,,,153,10.3389/fnagi.2016.00196,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990052945&doi=10.3389%2Ffnagi.2016.00196&partnerID=40&md5=f48ecc49e43c1563a019a8d098a9b8cc,"Parkinson's disease (PD) is a progressive neurodegenerative disorder in which the major pathologic substrate is a loss of dopaminergic neurons from the substantia nigra. Our main objective was to determine the correspondence between changes in the substantia nigra, evident in neuromelanin and iron sensitive magnetic resonance imaging (MRI), and dopaminergic striatal innervation loss in patients with PD. Eighteen patients and 18 healthy control subjects were included in the study. Using neuromelanin-MRI, we measured the volume of the substantia nigra and the contrast-to-noise-ratio between substantia nigra and a background region. The apparent transverse relaxation rate and magnetic susceptibility of the substantia nigra were calculated from dual-echo MRI. Striatal dopaminergic innervation was measured as density of dopamine transporter (DAT) by means of single-photon emission computed tomography and [123I] N-ω-fluoropropyl-2b-carbomethoxy-3b-(4-iodophenyl) tropane. Patients showed a reduced volume of the substantia nigra and contrast-to-noise-ratio and both positively correlated with the corresponding striatal DAT density. The apparent transverse relaxation rate and magnetic susceptibility values of the substantia nigra did not differ between patients and healthy controls. The best predictor of DAT reduction was the volume of the substantia nigra. Clinical and imaging correlations were also investigated for the locus coeruleus. Our results suggest that neuromelanin-MRI can be used for quantifying substantia nigra pathology in PD where it closely correlates with dopaminergic striatal innervation loss. Longitudinal studies should further explore the role of Neuromelanin-MRI as an imaging biomarker of PD, especially for subjects at risk of developing the disease.",Dopamine; FP-CIT SPECT; MRI; Neuromelanin; Parkinson's disease,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-84990052945
"Trujillo, P.; Smith, A.K.; Summers, P.E.; Mainardi, L.M.; Cerutti, S.; Smith, S.A.; Costa, A.","Trujillo, Paula (57038630300); Smith, Alex K. (56150542600); Summers, Paul Eugene (7103106631); Mainardi, Luca Tommaso (7007078486); Cerutti, Sergio (7101810821); Smith, Seth A. (55414050800); Costa, Antonella (7401876762)",57038630300; 56150542600; 7103106631; 7007078486; 7101810821; 55414050800; 7401876762,High-resolution quantitative imaging of the substantia nigra,2015,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS",2015-November,,7319619,5428,5431,14,10.1109/EMBC.2015.7319619,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953223033&doi=10.1109%2FEMBC.2015.7319619&partnerID=40&md5=1eb1c8e7975683a8f80344c53df81955,"There is a growing interest in identifying neuroimaging-based biomarkers for Parkinson's disease (PD), a progressive neurodegenerative disorder in which the major pathologic substrate is the loss of pigmented dopaminergic neurons in the substantia nigra (SN). Recently, an MRI technique dubbed 'neuromelanin-sensitive MRI' (NM-MRI), has been found to provide notable contrast between the SN and surrounding brain tissues with potential applications as biomarker of PD. The contrast in NM-MRI has been associated with magnetization transfer (MT) effects, and thus the goal of this study was to characterize the impact of MT on NM-MRI, and to demonstrate the feasibility of performing quantitative MT (qMT) imaging in human SN. The results of this study demonstrate that high-resolution rapid qMT imaging of the SN can be reliably obtained within reasonable scan times, thereby can be translatable into clinical practice. © 2015 IEEE.",,Conference paper,Final,,Scopus,2-s2.0-84953223033
