Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"DeCaro, D.; Chaffin, B.C.; Schlager, E.; Garmestani, A.S.; Ruhl, J.B.","DeCaro, Daniel A. (25922028600); Chaffin, Brian C. (54943260100); Schlager, Edella C. (6508355522); Garmestani, Ahjond S. (6507938636); Ruhl, J. B. (7005543121)",25922028600; 54943260100; 6508355522; 6507938636; 7005543121,Theory and research to study the legal and institutional foundations of adaptive governance,2018,Practical Panarchy for Adaptive Water Governance: Linking Law to Social-Ecological Resilience,,,,269,288,5,10.1007/978-3-319-72472-0_16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055689853&doi=10.1007%2F978-3-319-72472-0_16&partnerID=40&md5=054a3a80fe954b8b83230fef2186d7f8,"Adaptation to major social and ecological changes requires the participation, innovation, social learning, and political deliberation of many stakeholders, doing many different governance activities at different scales. Legal and institutional systems set the ground rules for this governance activity, establishing boundaries and opportunities for widespread innovation and cooperation. However, the enabling conditions for adaptive governance are poorly understood, making it difficult to facilitate. Candidate design principles that describe enabling conditions for adaptive environmental governance are proposed. Research opportunities are outlined to study the effects of these factors in different social-ecological systems and to further refine the principles. © Springer International Publishing AG, part of Springer Nature 2018. All rights reserved.",Adaptive governance; Climate change; Design principles; Environmental law; Social-ecological resilience; State-reinforced self-governance; Water governance,Book chapter,Final,,Scopus,2-s2.0-85055689853
"Gosnell, H.; Chaffin, B.C.; Ruhl, J.B.; Tony Arnold, C.A.T.; Craig, R.K.; Benson, M.H.; Devenish, A.","Gosnell, Hannah (6508078662); Chaffin, Brian C. (54943260100); Ruhl, J. B. (7005543121); Tony Arnold, Craig Anthony (23388133600); Craig, Robin Kundis (35078394700); Benson, Melinda Harm (36486148500); Devenish, Alan (57200316623)",6508078662; 54943260100; 7005543121; 23388133600; 35078394700; 36486148500; 57200316623,Transforming (Perceived) rigidity in environmental law through adaptive governance: A case of Endangered Species Act implementation,2017,Ecology and Society,22,4,42,,,23,10.5751/ES-09887-220442,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040777072&doi=10.5751%2FES-09887-220442&partnerID=40&md5=7ee4d1692b4b35f11d3a4c64ce852a7b,"The Endangered Species Act (ESA) is often portrayed as a major source of instability and crisis in river basins of the U. S. West, where the needs of listed fish species frequently clash with agriculture dependent on federal irrigation projects subject to ESA Section 7 prohibitions on federal agency actions likely to jeopardize listed species or adversely modify critical habitat. Scholarship on Section 7 characterizes the process as unwaveringly rigid, the legal “hammer” forcing federal agencies to consider endangered species’ needs when proposing operations and management plans for federally funded irrigation. In this paper, we identify barriers to an integrated approach to Section 7 implementation and characterize a set of strategies for overcoming its rigidity that may have broader applicability. We draw on lessons derived from the Klamath Basin along the Oregon-California border, where cross-scale processes and venues involving interagency collaboration among leaders in the U.S. Fish and Wildlife Service, the National Marine Fisheries Service, and the U.S. Bureau of Reclamation supported efforts to replace an ecologically and socially fragmented Upper Basin/Lower Basin approach to ESA implementation fraught with conflict. The result was the nation’s first joint biological opinion (BiOp), which effectively institutionalized an adaptive, flexible, integrated approach to water sharing among competing interests. Keys to success included existing collaborative capacity related to shifting stakeholder networks, trust, and relationships and a shift in local agency culture facilitated by empathic leadership leading to a greater sense of shared responsibility for Section 7 compliance. A collaborative hydrologic modeling process enhanced participatory capacity, facilitated transformative social and technical learning, and cultivated greater understanding of the social-ecological system among key stakeholders. The 2013 joint BiOp exemplifies both governmental capacity for flexibility and evolution within the constraints of formal law and the potential for greater integration among federal agencies and between federal agencies and stakeholders involved in ESA implementation. © 2017 by the author(s).",Biodiversity governance; Biological opinion; Collaboration; Empathy; Endangered Species Act; Hydrologic modeling; Integrated natural resource management; Klamath Basin; Participatory capacity; Resilience; Section 7 consultation; Trust; Udaptive capacity,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85040777072
"Biber, E.; Light, S.E.; Ruhl, J.B.; Salzman, J.","Biber, Eric G.N. (6602944371); Light, Sarah E. (56732698800); Ruhl, J. B. (7005543121); Salzman, James E. (7004770718)",6602944371; 56732698800; 7005543121; 7004770718,Regulating business innovation as policy disruption: From the model t to airbnb,2017,Vanderbilt Law Review,70,5,,1561,1626,78,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037047458&partnerID=40&md5=f18b69757188313bac29fd350efc0cb7,"Many scholars have invoked the term ""disruptive innovation"" when addressing the platform (sharing) economy, with sweeping claims about the dramatic changes this development promises for law, regulation, and the economy. The challenges raised by the platform economy are surely important, but we argue that recent scholarship focusing on the immediacy and novelty of the platform economy has been ahistorical, and has therefore missed the bigger picture about how to regulate it. History is full of technological and management advances that fundamentally disrupted business models for a brief period of time. When business innovation upends a preexisting business model in a regulated industry, the result can be a disjunction between the structure of the regulatory system governing incumbent firms and the firms disrupting the industry: A policy disruption. Policy disruption can result from conscious choices by entrepreneurs to exploit legal loopholes or to challenge regulatory protections for incumbents. But it can just as easily result from gaps in a regulatory regime or fundamentally new business models that solve problems legal regimes have been designed to address. This Article is the first to offer a comprehensive analytical framework of how business innovation can create policy disruption and how regulators should respond. We develop a three-step process that should guide regulators in responding to policy disruptions, suggesting that, as a default, regulators should strive to be neutral as between incumbents and innovators. We conclude by offering specific policy instruments that regulators can use to draft laws more neutrally to avoid or limit such policy disruptions in the future.",,Review,Final,,Scopus,2-s2.0-85037047458
"Craig, R.K.; Ruhl, J.B.; Brown, E.D.; Williams, B.K.","Craig, Robin Kundis (35078394700); Ruhl, J. B. (7005543121); Brown, Eleanor D. (55470654600); Williams, Byron Kenneth (7404502338)",35078394700; 7005543121; 55470654600; 7404502338,A proposal for amending administrative law to facilitate adaptive management,2017,Environmental Research Letters,12,7,074018,,,23,10.1088/1748-9326/aa7037,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025646807&doi=10.1088%2F1748-9326%2Faa7037&partnerID=40&md5=a9ab15471c6730234d6f12672668bcc1,"In this article we examine how federal agencies use adaptive management. In order for federal agencies to implement adaptive management more successfully, administrative law must adapt to adaptive management, and we propose changes in administrative law that will help to steer the current process out of a dead end. Adaptive management is a form of structured decision making that is widely used in natural resources management. It involves specific steps integrated in an iterative process for adjusting management actions as new information becomes available. Theoretical requirements for adaptive management notwithstanding, federal agency decision making is subject to the requirements of the federal Administrative Procedure Act, and state agencies are subject to the states' parallel statutes. We argue that conventional administrative law has unnecessarily shackled effective use of adaptive management. We show that through a specialized 'adaptive management track' of administrative procedures, the core values of administrative law - especially public participation, judicial review, and finality - can be implemented in ways that allow for more effective adaptive management. We present and explain draft model legislation (the Model Adaptive Management Procedure Act) that would create such a track for the specific types of agency decision making that could benefit from adaptive management. © 2017 IOP Publishing Ltd.",adaptive management; administrative law; agency decision making,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85025646807
"Ruhl, J.B.","Ruhl, J. B. (7005543121)",7005543121,Agriculture and payments for ecosystem services in the era of climate change,2017,Research Handbook on Climate Change and Agricultural Law,,,,315,330,0,10.4337/9781784710644,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021340018&doi=10.4337%2F9781784710644&partnerID=40&md5=26ce71cf707dc6faca7f7aefb4552653,[No abstract available],,Book chapter,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85021340018
"Ruhl, J.B.; Katz, D.M.; Bommarito, M.J.","Ruhl, J. B. (7005543121); Katz, Daniel Martin (57214283634); Bommarito, Michael James (6507511406)",7005543121; 57214283634; 6507511406,Harnessing legal complexity,2017,Science,355,6332,,1377,1378,80,10.1126/science.aag3013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016610340&doi=10.1126%2Fscience.aag3013&partnerID=40&md5=523c8291fd96cc0fd65b811643a4c313,[No abstract available],,Short survey,Final,,Scopus,2-s2.0-85016610340
"Nash, J.R.; Ruhl, J.B.; Salzman, J.","Nash, Jonathan Remy (15036063000); Ruhl, J. B. (7005543121); Salzman, James E. (7004770718)",15036063000; 7005543121; 7004770718,The production function of the regulatory state: How much do agency budgets matter?,2017,Minnesota Law Review,102,2,,695,759,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041962389&partnerID=40&md5=624110733d37675b4d842d2f30fa183d,[No abstract available],,Review,Final,,Scopus,2-s2.0-85041962389
"DeCaro, D.A.; Chaffin, B.C.; Schlager, E.; Garmestani, A.S.; Ruhl, J.B.","DeCaro, Daniel A. (25922028600); Chaffin, Brian C. (54943260100); Schlager, Edella C. (6508355522); Garmestani, Ahjond S. (6507938636); Ruhl, J. B. (7005543121)",25922028600; 54943260100; 6508355522; 6507938636; 7005543121,Legal and institutional foundations of adaptive environmental governance,2017,Ecology and Society,22,1,32,,,132,10.5751/ES-09036-220132,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016811953&doi=10.5751%2FES-09036-220132&partnerID=40&md5=242440bafd0fbb0f6648f8177c10f86a,"Legal and institutional structures fundamentally shape opportunities for adaptive governance of environmental resources at multiple ecological and societal scales. Properties of adaptive governance are widely studied. However, these studies have not resulted in consolidated frameworks for legal and institutional design, limiting our ability to promote adaptation and social-ecological resilience. We develop an overarching framework that describes the current and potential role of law in enabling adaptation. We apply this framework to different social-ecological settings, centers of activity, and scales, illustrating the multidimensional and polycentric nature of water governance. Adaptation typically emerges organically among multiple centers of agency and authority in society as a relatively self-organized or autonomous process marked by innovation, social learning, and political deliberation. This self-directed and emergent process is difficult to create in an exogenous, top-down fashion. However, traditional centers of authority may establish enabling conditions for adaptation using a suite of legal, economic, and democratic tools to legitimize and facilitate self-organization, coordination, and collaboration across scales. The principles outlined here provide preliminary legal and institutional foundations for adaptive environmental governance, which may inform institutional design and guide future scholarship. © 2017 by the author(s).",Adaptive governance; Climate change; Design principles; Environmental law; Social-ecological resilience; State-reinforced self-governance; Water governance,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85016811953
"Cosens, B.A.; Craig, R.K.; Hirsch, S.L.; Tony Arnold, C.A.T.; Benson, M.H.; DeCaro, D.A.; Garmestani, A.S.; Gosnell, H.; Ruhl, J.B.; Schlager, E.","Cosens, Barbara A. (6506594235); Craig, Robin Kundis (35078394700); Hirsch, Shana Lee (57193370553); Tony Arnold, Craig Anthony (23388133600); Benson, Melinda Harm (36486148500); DeCaro, Daniel A. (25922028600); Garmestani, Ahjond S. (6507938636); Gosnell, Hannah (6508078662); Ruhl, J. B. (7005543121); Schlager, Edella C. (6508355522)",6506594235; 35078394700; 57193370553; 23388133600; 36486148500; 25922028600; 6507938636; 6508078662; 7005543121; 6508355522,The role of law in adaptive governance,2017,Ecology and Society,22,1,30,,,130,10.5751/ES-08731-220130,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016774773&doi=10.5751%2FES-08731-220130&partnerID=40&md5=c245e6730c3ce89af336d916197b250e,"The term “governance” encompasses both governmental and nongovernmental participation in collective choice and action. Law dictates the structure, boundaries, rules, and processes within which governmental action takes place, and in doing so becomes one of the focal points for analysis of barriers to adaptation as the effects of climate change are felt. Adaptive governance must therefore contemplate a level of flexibility and evolution in governmental action beyond that currently found in the heavily administrative governments of many democracies. Nevertheless, over time, law itself has proven highly adaptive in western systems of government, evolving to address and even facilitate the emergence of new social norms (such as the rights of women and minorities) or to provide remedies for emerging problems (such as pollution). Thus, there is no question that law can adapt, evolve, and be reformed to make room for adaptive governance. In doing this, not only may barriers be removed, but law may be adjusted to facilitate adaptive governance and to aid in institutionalizing new and emerging approaches to governance. The key is to do so in a way that also enhances legitimacy, accountability, and justice, or else such reforms will never be adopted by democratic societies, or if adopted, will destabilize those societies. By identifying those aspects of the frameworks for adaptive governance reviewed in the introduction to this special feature relevant to the legal system, we present guidelines for evaluating the role of law in environmental governance to identify the ways in which law can be used, adapted, and reformed to facilitate adaptive governance and to do so in a way that enhances the legitimacy of governmental action. © 2017 by the author(s).",Adaptive governance; Administrative law; Environmental governance; Resilience; Water law,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85016774773
"Ruhl, J.B.","Ruhl, J. B. (7005543121)",7005543121,Adaptive management of ecosystem services across different land use regimes,2016,Journal of Environmental Management,183,,,418,423,30,10.1016/j.jenvman.2016.07.066,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989951677&doi=10.1016%2Fj.jenvman.2016.07.066&partnerID=40&md5=18b368cfd1f384e3fd4b3791c4615029,"Using adaptive management to manage desired flows of ecosystem services may seem on the surface to be a good fit, but many social, economic, environmental, legal, and political factors influence how good a fit. One strongly influential factor is the land use regime within which the profile of ecosystem services is being managed. Shaped largely by legal mandates, market forces, and social and cultural practices, different land use regimes present different opportunities for and constraints on goals for ecosystem services and pose different decision making environments. Even where all other conditions appear amenable to using adaptive management, therefore, it is essential to consider the constraining (or liberating) effects of different land use regimes when deciding whether to adopt adaptive management to achieve those goals and, if so, how to implement it. © 2016 Elsevier Ltd",Adaptive management; Ecosystem services; Land use,Article,Final,,Scopus,2-s2.0-84989951677
"Chaffin, B.C.; Garmestani, A.S.; Gunderson, L.H.; Benson, M.H.; Angeler, D.G.; Tony, C.A.; Cosens, B.A.; Craig, R.K.; Ruhl, J.B.; Allen, C.R.","Chaffin, Brian C. (54943260100); Garmestani, Ahjond S. (6507938636); Gunderson, Lance H. (7101765205); Benson, Melinda Harm (36486148500); Angeler, David G. (6603774099); Tony, Craig Anthony (57191633190); Cosens, Barbara A. (6506594235); Craig, Robin Kundis (35078394700); Ruhl, J. B. (7005543121); Allen, Craig R. (7402265908)",54943260100; 6507938636; 7101765205; 36486148500; 6603774099; 57191633190; 6506594235; 35078394700; 7005543121; 7402265908,Transformative Environmental Governance,2016,Annual Review of Environment and Resources,41,,,399,423,352,10.1146/annurev-environ-110615-085817,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992223401&doi=10.1146%2Fannurev-environ-110615-085817&partnerID=40&md5=2dbfc60a56cafb56641dc168bcd8b589,"Transformative governance is an approach to environmental governance that has the capacity to respond to, manage, and trigger regime shifts in coupled social-ecological systems (SESs) at multiple scales. The goal of transformative governance is to actively shift degraded SESs to alternative, more desirable, or more functional regimes by altering the structures and processes that define the system. Transformative governance is rooted in ecological theories to explain cross-scale dynamics in complex systems, as well as social theories of change, innovation, and technological transformation. Similar to adaptive governance, transformative governance involves a broad set of governance components, but requires additional capacity to foster new social-ecological regimes including increased risk tolerance, significant systemic investment, and restructured economies and power relations. Transformative governance has the potential to actively respond to regime shifts triggered by climate change, and thus future research should focus on identifying system drivers and leading indicators associated with social-ecological thresholds. © ©2016 by Annual Reviews. All rights reserved.",Adaptive governance; Governance; Panarchy; Regime shifts; Resilience; Social-ecological systems; Transformation; Transformative governance,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-84992223401
"Ruhl, J.B.","Ruhl, J. B. (7005543121)",7005543121,Financial complexity: Regulating regulation,2016,Science,352,6283,,301,,2,10.1126/science.352.6283.301-a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963621571&doi=10.1126%2Fscience.352.6283.301-a&partnerID=40&md5=e730a1476f2bf4698906de51b7a1327f,[No abstract available],,Letter,Final,,Scopus,2-s2.0-84963621571
"Fischman, R.L.; Ruhl, J.B.","Fischman, Robert L. (6602280569); Ruhl, J. B. (7005543121)",6602280569; 7005543121,Judging adaptive management practices of U.S. agencies,2016,Conservation Biology,30,2,,268,275,34,10.1111/cobi.12616,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960095976&doi=10.1111%2Fcobi.12616&partnerID=40&md5=cb943c4b2a9be86d6240a6f95d5cea92,"All U.S. federal agencies administering environmental laws purport to practice adaptive management (AM), but little is known about how they actually implement this conservation tool. A gap between the theory and practice of AM is revealed in judicial decisions reviewing agency adaptive management plans. We analyzed all U.S. federal court opinions published through 1 January 2015 to identify the agency AM practices courts found most deficient. The shortcomings included lack of clear objectives and processes, monitoring thresholds, and defined actions triggered by thresholds. This trio of agency shortcuts around critical, iterative steps characterizes what we call AM-lite. Passive AM differs from active AM in its relative lack of management interventions through experimental strategies. In contrast, AM-lite is a distinctive form of passive AM that fails to provide for the iterative steps necessary to learn from management. Courts have developed a sophisticated understanding of AM and often offer instructive rather than merely critical opinions. The role of the judiciary is limited by agency discretion under U.S. administrative law. But courts have overturned some agency AM-lite practices and insisted on more rigorous analyses to ensure that the promised benefits of structured learning and fine-tuned management have a reasonable likelihood of occurring. Nonetheless, there remains a mismatch in U.S. administrative law between the flexibility demanded by adaptive management and the legal objectives of transparency, public participation, and finality. © 2016, Society for Conservation Biology.",Conservation planning; Law; North America; Politics and policy,Article,Final,,Scopus,2-s2.0-84960095976
"Ruhl, J.B.; Katz, D.M.","Ruhl, J. B. (7005543121); Katz, Daniel Martin (57214283634)",7005543121; 57214283634,"Measuring, monitoring, and managing legal complexity",2015,Iowa Law Review,101,1,,191,244,84,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947223978&partnerID=40&md5=35d4f904381043bc57660a3dd3c7fac3,"The American legal system is often accused of being ""too complex."" For example, most Americans believe the Tax Code is too complex. But what does that mean, and how would one prove the Tax Code is too complex? Both the descriptive claim that an element of law is complex and the normative claim that it is too complex should be empirically testable hypotheses. Yet, in fact, very little is known about how to measure legal complexity, much less how to monitor and manage it. Legal scholars have begun to employ the science of complex adaptive systems, also known as complexity science, to probe these kinds of descriptive and normative questions about the legal system. This body of work has focused primarily on developing theories of legal complexity and positing reasons for, and ways of, managing it. Legal scholars thus have skipped the hard partâ€"" developing quantitative metrics and methods for measuring and monitoring law's complexity. But the theory of legal complexity will remain stuck in theory until it moves to the empirical phase of study. Thinking about ways of managing legal complexity is pointless if there is no yardstick for deciding how complex the law should be. In short, the theory of legal complexity cannot be put to work without more robust empirical tools for identifying and tracking complexity in legal systems. This Article explores legal complexity at a depth not previously undertaken in legal scholarship. First, the Article orients the discussion by briefly reviewing complexity science scholarship to develop descriptive, prescriptive, and ethical theories of legal complexity. The Article then shifts to the empirical front, identifying potentially useful metrics and methods for studying legal complexity. It draws from complexity science to develop methods that have been or might be applied to measure different features of legal complexity. Next, the Article proposes methods for monitoring legal complexity over time, in particular by conceptualizing what we call Legal Mapsâ€""a multi-layered, active representation of the legal system network at work. Finally, the Article concludes with a preliminary examination of how the measurement and monitoring techniques could inform interventions designed to manage legal complexity by using currently available machine learning and user interface design technologies. © 2015 Robin Feldman & Mark A. Lemley.",,Review,Final,,Scopus,2-s2.0-84947223978
"Palmer, M.A.; Ruhl, J.B.","Palmer, Margaret A. (7401917107); Ruhl, J. B. (7005543121)",7401917107; 7005543121,Aligning restoration science and the law to sustain ecological infrastructure for the future,2015,Frontiers in Ecology and the Environment,13,9,,512,519,52,10.1890/150053,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946896542&doi=10.1890%2F150053&partnerID=40&md5=701f7e7353123dfaff6c261b6cdc6eef,"Ecological restoration as grounded in modern science is based on a systems perspective - it seeks to recover ecological systems characteristic of past or least-disturbed contemporary landscapes. This requires recovery of organisms along with the ecosystem features and dynamic processes that support them. Since self-sustainability is the goal, it also requires a landscape and environmental context that supports recovery of the system. As restoration becomes more widely practiced, so too are many specialized forms of environmental intervention, such as those associated with reducing the impacts of development, promoting recovery of endangered species, and achieving compensatory mitigation. These may be valuable and may also be informed by ecological science but they differ substantially from ecological restoration because they are not necessarily focused on recovery of a self-sustaining living system characteristic of past or least-disturbed landscapes. The US legal system has failed to make this distinction. Federal statutes do not explicitly define restoration and in fact do little to constrain or even guide this process; if this is not rectified, net ecological losses will continue to occur. Scientists and policy makers can add precision to the use and practice of ecological restoration and other, more specialized forms of restoration, to ensure a future that can support ecosystems and the people that depend on them. © The Ecological Society of America.",,Review,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-84946896542
"Ruhl, J.B.; Salzman, J.","Ruhl, J. B. (7005543121); Salzman, James E. (7004770718)",7005543121; 7004770718,Regulatory exit,2015,Vanderbilt Law Review,68,5,,1295,1334,8,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944457272&partnerID=40&md5=f0fd30ace47ad8d7e2c463df40bd8005,"Exit is a ubiquitous feature of life, whether breaking up in a marriage, dropping a college course, or pulling out of a venture capital investment. In fact, our exit options often determine whether and how we enter in the first place. While legal scholarship is replete with studies of exit strategies for businesses and individuals, administrative law scholarship has barely touched the topic of exit. Yet exit plays just as central a role in the regulatory state as elsewhere-welfare support ends, government steps out of rate-setting In this Article, we argue that exit is a fundamental feature of regulatory design and should be explicitly considered at the time of program creation. Part II starts from first principles and sets out the basic features of regulatory exit. It addresses the design challenges of exit strategies and how to measure success of exit. With these descriptive and normative foundations in place, Part III develops a framework that explains the four basic types of regulatory exit strategies, exploring the political economy that determines each strategy and explaining when policy makers are most likely to adopt them. To demonstrate its usefulness in practice, the framework is applied as a case study in Part IV to the emerging challenge of fracking. We conclude by describing a new exit strategy model for regulatory design, a hybrid approach of ""Lookback Exit."" Exit is a vast, central, yet largely unexplored aspect of administrative governance. By providing a fuller account, we demonstrate why exit warrants focused research and theoretical development in its own right, create a framework for the analysis of exit issues, and identify the key questions for future research. Doing so provides important insights, not only for understanding the practice we see around us today, but also for the design of programs to manage emerging issues.",,Article,Final,,Scopus,2-s2.0-84944457272
"Green, O.O.; Garmestani, A.S.; Allen, C.R.; Gunderson, L.H.; Ruhl, J.B.; Tony Arnold, C.A.; Graham, N.A.J.; Cosens, B.; Angeler, D.G.; Chaffin, B.C.; Holling, C.S.","Green, Olivia Odom (55354572700); Garmestani, Ahjond S. (6507938636); Allen, Craig R. (7402265908); Gunderson, Lance H. (7101765205); Ruhl, J. B. (7005543121); Tony Arnold, Craig Anthony (23388133600); Graham, Nicholas Anthony James (8503393500); Cosens, Barbara A. (6506594235); Angeler, David G. (6603774099); Chaffin, Brian C. (54943260100); Holling, Crawford S. (6701738862)",55354572700; 6507938636; 7402265908; 7101765205; 7005543121; 23388133600; 8503393500; 6506594235; 6603774099; 54943260100; 6701738862,Barriers and bridges to the integration of social-ecological resilience and law,2015,Frontiers in Ecology and the Environment,13,6,,332,337,75,10.1890/140294,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939491955&doi=10.1890%2F140294&partnerID=40&md5=a0743200bd44b2b3542e3b202aebb821,"There is a fundamental difference between the ways in which ecologists and lawyers view uncertainty: in the study of ecology, uncertainty provides a catalyst for exploration, whereas uncertainty is antithetical to the rule of law. This issue is particularly troubling in environmental management, where the tensions between law and ecology become apparent. Rather than acknowledge uncertainties in management actions, legal frameworks often force a false sense of certainty in linking cause and effect. While adaptive management has been developed to deal with uncertainty, laws and legal wrangling can be obstacles to implementation. In this article, we recommend resilience-based governance - ""adaptive governance"" - as a means to begin bridging the gap between law and ecology. © The Ecological Society of America.",,Article,Final,,Scopus,2-s2.0-84939491955
"Suding, K.; Higgs, E.; Palmer, M.A.; Callicott, J.B.; Anderson, C.B.; Baker, M.; Gutrich, J.J.; Hondula, K.L.; LaFevor, M.C.; Larson, B.M.H.; Randall, A.; Ruhl, J.B.; Schwartz, K.Z.S.","Suding, Katharine Nash (6603129971); Higgs, Eric Stowe (24279322600); Palmer, Margaret A. (7401917107); Callicott, J. Baird (55666503300); Anderson, Christopher B. (10840019200); Baker, Matthew E. (56979442100); Gutrich, John J. (6507795648); Hondula, Kelly L. (55372706700); LaFevor, Matthew C. (55243428500); Larson, Brendon M.h. (7102414437); Randall, Alan D. (7102425637); Ruhl, J. B. (7005543121); Schwartz, Katrina Z.S. (59869528800)",6603129971; 24279322600; 7401917107; 55666503300; 10840019200; 56979442100; 6507795648; 55372706700; 55243428500; 7102414437; 7102425637; 7005543121; 59869528800,Committing to ecological restoration: Efforts around the globe need legal and policy clarification,2015,Science,348,6235,,638,640,531,10.1126/science.aaa4216,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929192903&doi=10.1126%2Fscience.aaa4216&partnerID=40&md5=3a246865629bbf81c823212d330b2001,[No abstract available],,Review,Final,,Scopus,2-s2.0-84929192903
"Biber, E.; Ruhl, J.B.","Biber, Eric G.N. (6602944371); Ruhl, J. B. (7005543121)",6602944371; 7005543121,The permit power revisited: The theory and practice of regulatory permits in the administrative state,2014,Duke Law Journal,64,2,,133,234,39,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920027386&partnerID=40&md5=d9e54422d37d60f63883397ee1d383f2,"Two decades ago, Professor Richard Epstein fired a shot at the administrative state that has gone largely unanswered in legal scholarship. His target was the ""permit power,"" under which legislatures prohibit a specified activity by statute and delegate to administrative agencies the discretionary power to authorize the activity under terms the agency mandates in a regulatory permit. Accurately describing the permit power as an ""enormous power in the state,"" Epstein bemoaned that it had ""received scant attention in the academic literature."" He sought to fill that gap. Centered on the premise that the permit power represents ""a complete inversion of the proper distribution of power within a legal system,"" Epstein launched a scathing critique of regulatory permitting in operation, condemning it as a ""racket"" for administrative abuses and excesses. Epstein's assessment of the permit power was and remains accurate in three respects: it is vast in scope, it is ripe for administrative abuse, and it has been largely ignored in legal scholarship. The problem is that, beyond what he got right about the permit power, most of Epstein's critique was based on an incomplete caricature of permitting in theory and practice. This Article is the first to return comprehensively to the permit power since Epstein's critique, offering a deep account of the theory and practice of regulatory permits in the administrative state. This Article opens by defining the various types of regulatory permits and describing the scope of permitting in the regulatory state. From there it compares different permit design approaches and explores the advantages of general permits, including their ability to mitigate many of the concerns Epstein advanced. This Article then applies a theoretical model to environmental degradation problems and concludes that if certain conditions are met, general permits can effectively respond to many of the complex policy problems of the future. Finally, this Article adds to the scholarship initiated by Epstein by proposing a set of default rules and exceptions for permit design and suggesting how they apply to complex policy problems. © 2014 Eric Biber and J.B. Ruhl.",,Article,Final,,Scopus,2-s2.0-84920027386
"Robertson, M.; BenDor, T.K.; Lave, R.; Riggsbee, A.; Ruhl, J.B.; Doyle, M.","Robertson, Morgan M. (7401591848); BenDor, Todd K. (19638265000); Lave, Rebecca (18037660300); Riggsbee, Adam (35180310400); Ruhl, J. B. (7005543121); Doyle, Martin W. (7401483945)",7401591848; 19638265000; 18037660300; 35180310400; 7005543121; 7401483945,Stacking ecosystem services,2014,Frontiers in Ecology and the Environment,12,3,,186,193,71,10.1890/110292,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903128608&doi=10.1890%2F110292&partnerID=40&md5=e9b0f5a43d4d56f4d3180d343d5391c9,"Ecosystem service markets are increasingly used as a policy solution to environmental problems ranging from endangered species to climate change. Such markets trade in ecosystem credits created at restoration sites where conservation projects are designed and built to compensate for regulated environmental impacts. ""Credit stacking"" occurs when multiple, spatially overlapping credits representing different ecosystem services are sold separately to compensate for different impacts. Discussion of stacking has grown rapidly over the past three years, and it will generate increasing interest given the growing multibillion-dollar international market in carbon, habitat, and water-quality credits. Because ecosystem functions at compensation sites are interdependent and integrated, stacking may result in net environmental losses. Unless stacked compensation sites and impact sites are treated symmetrically in the accounting of environmental gains and losses, stacking may also cause environmental gains at compensation sites to be more fully accounted for than losses at impact sites. Stacking should be used with caution until science-based methods, which can account for the ecological relationships between distinct ecosystem credits present at a conservation site, are developed and deployed. © The Ecological Society of America.",,Review,Final,,Scopus,2-s2.0-84903128608
