Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Heye, T.; Thind, T.; Jenkins, A.; Reif, R.; Jensen, H.; Sexton, K.W.; Kalkwarf, K.J.; Bhavaraju, A.","Heye, Thomas (57344034700); Thind, Tarendeep (58305923400); Jenkins, Allison K. (57856148500); Reif, Rebecca J. (57204330780); Jensen, Hanna K. (57190844779); Sexton, Kevin W. (54586054300); Kalkwarf, Kyle J. (56189188500); Bhavaraju, Avi (6504062780)",57344034700; 58305923400; 57856148500; 57204330780; 57190844779; 54586054300; 56189188500; 6504062780,Weight-based Dosing for Venous Thromboembolism Prophylaxis in Spinal Trauma Patients Appears Safe,2023,Journal of Surgical Research,290,,,209,214,1,10.1016/j.jss.2023.04.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161328763&doi=10.1016%2Fj.jss.2023.04.019&partnerID=40&md5=08e3bc9f3829bb3ffd4fa1442d94e7ac,"Introduction: Venous thromboembolism (VTE) is a substantial cause of morbidity and mortality in trauma patients. VTE prophylaxis (VTEP) initiation is often delayed in certain patients due to the perceived risk of bleeding complications. Our VTEP guideline was changed from fixed-dosing to a weight-based dosing strategy using enoxaparin in June 2019. We investigated the rate of postoperative bleeding complications with a weight-based and a standard dosing protocol in traumatic spine injury patients requiring surgical stabilization. Methods: A retrospective pre-post cohort study using an institutional trauma database was conducted, comparing bleeding complications between fixed and weight-based VTEP protocols. Patients undergoing surgical stabilization of a spine injury were included. The preintervention cohort received fixed-dose thromboprophylaxis (30 mg twice daily or 40 mg daily); the postcohort received weight-based thromboprophylaxis (0.5 mg/kg q12 h with anti-factor Xa monitoring). All patients received VTEP 24-48 h after surgery. International Classification of Diseases codes were used to identify bleeding complications. Results: There were 68 patients in the pregroup and 68 in the postgroup with comparable demographics. Incidence of bleeding complications in the pre- and postgroups were 2.94% and 0% respectively. Conclusions: VTEP initiated 24-48 h after surgical stabilization of a spine fracture using a weight-based dosing strategy and has a similar rate of bleeding complications as a standard dose protocol. Our study is limited by the low overall incidence of bleeding complications and small sample size. These findings could be validated by a larger multicenter trial. © 2023 Elsevier Inc.",Deep venous thrombosis; Prophylaxis; Pulmonary embolism; Spinal trauma; Venous thromboembolism,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85161328763
"Hayat, M.A.; Wu, J.; Stephens, S.; Jensen, H.; Villafranca, A.A.; Sanford, J.A.; Sexton, K.W.; Jensen, M.O.","Hayat, Md Abul (57205881799); Wu, Jingxian (57208625190); Stephens, Sam E. (57195535629); Jensen, Hanna K. (57190844779); Villafranca, Adrià Abella (57679558100); Sanford, Joseph A. (56139459300); Sexton, Kevin W. (54586054300); Jensen, Morten Olgaard J. (25622456300)",57205881799; 57208625190; 57195535629; 57190844779; 57679558100; 56139459300; 54586054300; 25622456300,Modeling peripheral arterial and venous pressure signals with integral pulse frequency modulation,2023,Biomedical Signal Processing and Control,86,,105240,,,1,10.1016/j.bspc.2023.105240,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165066444&doi=10.1016%2Fj.bspc.2023.105240&partnerID=40&md5=dd17c7c1fdaecf38ce32f9bb7f1dbe28,"This paper proposes a novel mathematical modeling framework for peripheral arterial and peripheral venous blood pressure signals from porcine experiments. Peripheral blood pressure signals can be acquired using regular catheters during standard patient treatment. The minimally invasive nature and ubiquitous availability of catheters render it an ideal candidate for various applications. However, there is no analytical model for peripheral blood pressure signals in the literature. We address this issue by proposing a model for these signals under the integral pulse frequency modulation (IPFM) framework. The model incorporates the impacts of physiological phenomena, such as the heartbeat pulse shape variation, heart rate variability, respiratory rate, etc. The model parameters are obtained by applying the IPFM model to experimental data collected from four pigs under different anesthetic dosages. The proposed model can fit the experimental data with Pearson correlation coefficients greater than 0.99 and 0.90 for arterial and venous blood pressure signals, respectively. The performance of model-synthesized data on the classification of two different anesthesia is comparable with experimental data. Parameters like pulse shape and duration can also work as distinguishable features under different anesthesia. We also proposed a way to distinguish respiratory-induced heart rate variability from other causes. Increasing doses of vasodilating anesthesia is similar to going from dehydration to hydration. Thus the results obtained in this study can be extended in distinguishing hydrated and dehydrated subjects. This model can be extended to similar biomedical signals like photoplethysmography, cerebral blood flow velocity, and Doppler waveforms. © 2023",Heart rate variability; Integral pulse frequency modulation; Peripheral arterial pressure; Peripheral blood pressure signals; Peripheral venous pressure; Respiratory rate estimation,Article,Final,,Scopus,2-s2.0-85165066444
"Williams, T.B.; Crump, A.; Garza, M.Y.; Parker, N.; Simmons, S.; Lipschitz, R.; Sexton, K.W.","Williams, Tremaine Brueon (57195233283); Crump, Alisha A. (58394423600); Garza, Maryam Y. (57192102881); Parker, Nadia (58397547000); Simmons, Simeon (58398322400); Lipschitz, Riley (57226129782); Sexton, Kevin W. (54586054300)",57195233283; 58394423600; 57192102881; 58397547000; 58398322400; 57226129782; 54586054300,Care delivery team composition effect on hospitalization risk in African Americans with congestive heart failure,2023,PLoS ONE,18,6 June,e0286363,,,5,10.1371/journal.pone.0286363,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163393307&doi=10.1371%2Fjournal.pone.0286363&partnerID=40&md5=f46275e425c47900be14b9991f9c6261,"The care delivery team (CDT) is critical to providing care access and equity to patients who are disproportionately impacted by congestive heart failure (CHF). However, the specific clinical roles that are associated with care outcomes are unknown. The objective of this study was to examine the extent to which specific clinical roles within CDTs were associated with care outcomes in African Americans (AA) with CHF. Deidentified electronic medical record data were collected on 5,962 patients, representing 80,921 care encounters with 3,284 clinicians between January 1, 2014 and December 31, 2021. Binomial logistic regression assessed associations of specific clinical roles and the Mann Whitney-U assessed racial differences in outcomes. AAs accounted for only 26% of the study population but generated 48% of total care encounters, the same percentage of care encounters generated by the largest racial group (i.e., Caucasian Americans; 69% of the study population). AAs had a significantly higher number of hospitalizations and readmissions than Caucasian Americans. However, AAs had a significantly higher number of days at home and significantly lower care charges than Caucasian Americans. Among all CHF patients, patients with a Registered Nurse on their CDT were less likely to have a hospitalization (i.e. 30%) and a high number of readmissions (i.e., 31%) during the 7-year study period. When stratified by heart failure phenotype, the most severe patients who had a Registered Nurse on their CDT were 88% less likely to have a hospitalization and 50% less likely to have a high number of readmissions. Similar decreases in the likelihood of hospitalization and readmission were also found in less severe cases of heart failure. Specific clinical roles are associated with CHF care outcomes. Consideration must be given to developing and testing the efficacy of more specialized, empirical models of CDT composition to reduce the disproportionate impact of CHF. © 2023 Williams et al.",,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85163393307
"Nigh, J.; Wade, D.J.; Rives, G.T.; Karim, S.A.; Bhavaraju, A.; Kimbrough, M.K.; Reif, R.; Sexton, K.W.; Jensen, H.","Nigh, Joe (57325248600); Wade, Dillon J. (57768834000); Rives, Gregory Tyler (57204615797); Karim, Saleema A. (56825228800); Bhavaraju, Avi (6504062780); Kimbrough, Mary Katherine (56113639400); Reif, Rebecca J. (57204330780); Sexton, Kevin W. (54586054300); Jensen, Hanna K. (57190844779)",57325248600; 57768834000; 57204615797; 56825228800; 6504062780; 56113639400; 57204330780; 54586054300; 57190844779,Operative management of non-elective incisional hernia reduces readmission in a national database,2023,Hernia,27,3,,541,547,2,10.1007/s10029-022-02643-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132998759&doi=10.1007%2Fs10029-022-02643-5&partnerID=40&md5=a06d26526290d7e0eb62131f602c0a12,"Purpose: The aim of this project was to compare patient characteristics, overall efficacy, and readmission events following operative vs non-operative management modalities of non-elective patients presenting with symptomatic incisional hernias. Methods: This study is a retrospective study of patients and patient demographics that presented as non-elective hospitalizations with symptomatic incisional hernia. Analysis of patients and characteristics utilized the National Readmission Database from 2010 to Q3 of 2015, delineating patient factors and outcomes following operative or non-operative management of hernias. Results: A total of 14,137 patients met inclusion criteria for our study. The majority of patients were treated operatively rather than non-operatively (79 vs. 21%) on their non-elective admission for incisional hernia. Those undergoing surgical management were younger (56 vs 61 years, p < 0.01), we more often of male gender (69 vs 64%, p < 0.01), and had fewer comorbidities (1.92 vs 2.97, p < 0.01) and chronic conditions (0.45 vs 2.68, p < 0.01). Patients managed operatively had a significantly lower readmission rate when compared to patients managed non-operatively (6.6 vs 14.3%, p < 0.01). However, non-operative management was associated with a shorter length of stay (3 vs 4 days, p < 0.01). Of patients who were initially medically managed and had to be readmitted, a further 61% underwent surgical treatment on their readmission. Conclusion: In this nationwide study, patients with non-elective admissions for incisional hernia were mostly managed surgically. Those managed operatively had lower rates of readmission when compared to non-operative management. Initial non-operative management was associated with a shorter length of stay and a lower cost to the patient. The results of this study support operative management of symptomatic incisional hernia. © 2022, The Author(s), under exclusive licence to Springer-Verlag France SAS, part of Springer Nature.",Hernia repair; Incisional hernia; Operative management; Readmission,Article,Final,,Scopus,2-s2.0-85132998759
"Norys, J.H.; Sexton, K.W.; Jensen, H.; Deneke, M.; Priddy, E.E.","Norys, John H. (58251613700); Sexton, Kevin W. (54586054300); Jensen, Hanna K. (57190844779); Deneke, Matthew G. (6506075421); Priddy, Erin E. (56442721100)",58251613700; 54586054300; 57190844779; 6506075421; 56442721100,Deep vein thrombosis causing abdominal wall varicosities,2023,Journal of Surgical Case Reports,2023,2,rjad004,,,1,10.1093/jscr/rjad004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159492268&doi=10.1093%2Fjscr%2Frjad004&partnerID=40&md5=522736a5393803ac07cc757d12cdd856,"Deep venous thrombosis (DVT) is a common medical finding occurring in ∼25% of hospitalized patients with roughly half of these patients experiencing post-thrombotic complications [Baldwin, Moore, Rudarakanchana, Gohel, Davies (Post-thrombotic syndrome: a clinical review. J Thromb Haemost 2013;11:795–805.)]. There are many associated complications of DVTs, including pulmonary embolism and lower extremity swelling; however, the occurrence of abdominal wall varicosities with DVT’s is rare [Baldwin, Moore, Rudarakanchana, Gohel, Davies (Post-thrombotic syndrome: a clinical review. J Thromb Haemost 2013;11:795–805.)]. The purpose of this case study is to rare presentation of abdominal vein varicosities as manifestation of DVT. Published by Oxford University Press and JSCR Publishing Ltd. © The Author(s) 2023.",,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85159492268
"Bui, H.; Ekşioǧlu, S.D.; A Villafranca, A.; Sanford, J.A.; Sexton, K.W.","Bui, Hieu (57216183644); Ekşioǧlu, Sandra Duni (57220280471); A Villafranca, Adria (58237046500); Sanford, Joseph A. (56139459300); Sexton, Kevin W. (54586054300)",57216183644; 57220280471; 58237046500; 56139459300; 54586054300,A long short-term memory model for forecasting the surgical case volumes at a hospital,2023,IISE Transactions on Healthcare Systems Engineering,13,3,,226,236,1,10.1080/24725579.2023.2205180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158163398&doi=10.1080%2F24725579.2023.2205180&partnerID=40&md5=0a57eac1486f73f99e037872e17cb8f9,"Surgical procedures are the primary source of expenditures and revenues for hospitals. Accurate forecasts of the volume of surgical cases enable hospitals to efficiently deliver high-quality care to patients. We propose an algorithm to forecast the expected volume of surgical procedures using multivariate time-series data. This algorithm uses feature engineering techniques to determine factors that affect the volume of surgical cases, such as the number of available providers, federal holidays, weather conditions, etc. These features are incorporated in a long short-term memory (LSTM) network to predict the number of surgical procedures in the upcoming week. The hyperparameters of this model are tuned via grid search and Bayesian optimization techniques. We develop and verify the model using historical data of daily case volume from 2014 to 2020 at an academic hospital in North America. The proposed model is validated using data from 2021. The results show that the proposed model can make accurate predictions six weeks in advance, and the average (Formula presented.) = 0.855, RMSE = 2.017, MAE = 1.104. These results demonstrate the benefits of incorporating additional features to improve the model’s predictive power for time series forecasting. © 2023 The Author(s). Published with license by Taylor & Francis Group, LLC.",Clustering; feature engineering; forecasting surgical case volume; long short-term memory model; machine learning algorithm,Article,Final,,Scopus,2-s2.0-85158163398
"Crimmins-Pierce, L.D.; Bonvillain, G.P.; Henry, K.R.; Hayat, M.A.; Villafranca, A.A.; Stephens, S.E.; Jensen, H.K.; Sanford, J.A.; Wu, J.; Sexton, K.W.; Jensen, M.O.","Crimmins-Pierce, Lauren D. (57678337700); Bonvillain, Gabriel P. (57678629600); Henry, Kaylee R. (57852041300); Hayat, Md Abul (57205881799); Villafranca, Adrià Abella (57679558100); Stephens, Sam E. (57195535629); Jensen, Hanna K. (57190844779); Sanford, Joseph A. (56139459300); Wu, Jingxian (57208625190); Sexton, Kevin W. (54586054300); Jensen, Morten Olgaard J. (25622456300)",57678337700; 57678629600; 57852041300; 57205881799; 57679558100; 57195535629; 57190844779; 56139459300; 57208625190; 54586054300; 25622456300,Critical Information from High Fidelity Arterial and Venous Pressure Waveforms During Anesthesia and Hemorrhage,2022,Cardiovascular Engineering and Technology,13,6,,886,898,2,10.1007/s13239-022-00624-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129848224&doi=10.1007%2Fs13239-022-00624-4&partnerID=40&md5=305b51555f49f0e5cbd90006dd636e94,"Purpose: Peripheral venous pressure (PVP) waveform analysis is a novel, minimally invasive, and inexpensive method of measuring intravascular volume changes. A porcine cohort was studied to determine how venous and arterial pressure waveforms change due to inhaled and infused anesthetics and acute hemorrhage. Methods: Venous and arterial pressure waveforms were continuously collected, while each pig was under general anesthesia, by inserting Millar catheters into a neighboring peripheral artery and vein. The anesthetic was varied from inhaled to infused, then the pig underwent a controlled hemorrhage. Pearson correlation coefficients between the power of the venous and arterial pressure waveforms at each pig’s heart rate frequency were calculated for each variation in the anesthetic, as well as before and after hemorrhage. An analysis of variance (ANOVA) test was computed to determine the significance in changes of the venous pressure waveform means caused by each variation. Results: The Pearson correlation coefficients between venous and arterial waveforms decreased as anesthetic dosage increased. In an opposing fashion, the correlation coefficients increased as hemorrhage occurred. Conclusion: Anesthetics and hemorrhage alter venous pressure waveforms in distinctly different ways, making it critical for researchers and clinicians to consider these confounding variables when utilizing pressure waveforms. Further work needs to be done to determine how best to integrate PVP waveforms into clinical decision-making. © 2022, The Author(s) under exclusive licence to Biomedical Engineering Society.",Cross-talk between venous and arterial circulations; Hemorrhage; Inhaled anesthetic; Peripheral venous pressure,Article,Final,,Scopus,2-s2.0-85129848224
"Wong, L.; Hollaway, M.; Sanford, J.A.; Sexton, K.W.; Yu, F.; Jensen, H.K.","Wong, Lori (57425563100); Hollaway, Moriah N. (57659851800); Sanford, Joseph A. (56139459300); Sexton, Kevin W. (54586054300); Yu, Feliciano B. (59819842900); Jensen, Hanna K. (57190844779)",57425563100; 57659851800; 56139459300; 54586054300; 59819842900; 57190844779,Elective operations delay and emergency department visits and inpatient admissions during COVID-19,2022,Surgery in Practice and Science,10,,100111,,,5,10.1016/j.sipas.2022.100111,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152584784&doi=10.1016%2Fj.sipas.2022.100111&partnerID=40&md5=f3defbb73123c6005cc11051d621cd62,"Introduction: At the beginning of the COVID-19 pandemic, many hospitals postponed elective operations for a 12-week period in early 2020. During this time, there was concern that the delay would lead to worse health outcomes. The objective of this study is to analyze the effect of delaying operations during this period on ED (Emergency Department) visits and/or urgent IP (Inpatient) admissions. Methods: Electronic Health Record (EHR) data on canceled elective operations between 3/17/20 to 6/8/20 was extracted and a descriptive analysis was performed looking at patient demographics, delay time (days), procedure type, and procedure on rescheduled, completed elective operations with and without a related ED visit and/or IP admission during the delay period. Results: Only 4 out of 197 (2.0%) operations among 4 patients out of 186 patients (2.0%) had an ED visit or IP admission diagnosis related to the postponed operation. When comparing the two groups, the 4 patients were older and had a longer median delay time compared to the 186 patients without an ED visit or IP admission. Conclusion: Postponement of certain elective operations may be done with minimal risk to the patient during times of crisis. However, this minimal risk may be due to the study site's selection of elective operations to postpone. For example, none of the elective operations canceled or postponed were cardiovascular operations, which have worse health outcomes when delayed. © 2022 The Author(s)",COVID-19; Elective operations; Electronic health record; Emergency department visits; Inpatient admissions; Log data; Surgery delay,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85152584784
"Helton, M.; Thomas, K.; Sexton, K.W.; Rodriguez, A.; Porter, A.","Helton, Matthew (57218828302); Thomas, Kevin O. (57216927780); Sexton, Kevin W. (54586054300); Rodriguez, Analiz (56099942700); Porter, Austin (56088523000)",57218828302; 57216927780; 54586054300; 56099942700; 56088523000,Treatment Trends and Inpatient Mortality in Isolated Severe Traumatic Brain Injury Using the National Trauma Data Bank,2022,World Neurosurgery,164,,,e792,e798,4,10.1016/j.wneu.2022.05.048,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132725221&doi=10.1016%2Fj.wneu.2022.05.048&partnerID=40&md5=84a4963bfc02afe95d009128a793b998,"Background: Severe traumatic brain injury (TBI) remains a leading cause of morbidity and mortality. Despite recommendations from the Brain Trauma Foundation, there is wide variability in treatment paradigms for severe TBI. We aimed to elucidate the variability of treatment, particularly neurosurgical procedures and how it affects mortality. Methods: Adult patients (<65 years old) with a severe isolated TBI who were treated at an American College of Surgeons level I trauma center were identified in the National Trauma Data Bank for the years 2007–2016. International Classification of Diseases, Ninth Revision procedure codes were used to identify primary treatment approaches: intracranial pressure (ICP) monitoring and cranial surgery (craniotomy/craniectomy). Results: Among 25,327 patients with severe isolated TBI, 14.0% underwent ICP and 18.0% underwent cranial surgery. ICP monitoring reduced the odds of mortality (odds ratio 0.89, 95% confidence interval [0.81, 0.98]), but not the extent of cranial surgery (odds ratio 0.71, 95% confidence interval [0.65, 0.77]). Conclusions: Brain Trauma Foundation guidelines recommend placement of an ICP monitor for severe TBI; however, only 14% of patients with isolated, severe TBI underwent ICP monitoring in 2007–2016. ICP monitoring and cranial surgery decrease the odds of inpatient mortality in patients with severe TBI. © 2022 Elsevier Inc.",Craniectomy; Craniotomy; External ventricular drain; Intracranial pressure monitor; National Trauma Data Bank; Trauma; Traumatic brain injury,Article,Final,,Scopus,2-s2.0-85132725221
"AlleaBelle Gongola, M.; Reif, R.J.; Cosgrove, P.C.; Sexton, K.W.; Marino, K.A.; Steliga, M.A.; Muesse, J.L.","AlleaBelle Gongola, M. (57225056459); Reif, Rebecca J. (57204330780); Cosgrove, Peggy C. (57225050030); Sexton, Kevin W. (54586054300); Marino, Katy A. (57014932900); Steliga, Matthew A. (35086920900); Muesse, Jason L. (55315137400)",57225056459; 57204330780; 57225050030; 54586054300; 57014932900; 35086920900; 55315137400,Preoperative nutritional counselling in patients undergoing oesophagectomy,2022,Journal of Perioperative Practice,32,7-8,,183,189,8,10.1177/17504589211006026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109048509&doi=10.1177%2F17504589211006026&partnerID=40&md5=ffeef450ca662b34cb079222820e1167,"Background: Patients undergoing surgery for oesophageal cancer are at high risk of malnutrition due to pathology and neoadjuvent therapy. This study sought to determine if oesophageal cancer patients undergoing oesophagectomy achieve superior clinical outcomes when preoperative nutritional counselling is performed. Methods: Oesophageal cancer patients undergoing oesophagectomy were retrospectively divided into cohorts based on those who received (n = 48) and did not receive (n = 58) preoperative nutritional counselling. We compared weight loss, length of stay, 30-day readmission related to nutrition or feeding tube problems, and 90-day mortality. Results: Per cent weight loss was less in patients who received preoperative nutritional counselling. There was a trend toward decreased mean length of stay and there were fewer readmissions for feeding tube-related complications in patients who received counselling. Conclusions: Nutritional counselling before surgery may lead to decreased weight loss and reduced readmissions for feeding tube-related complications in patients with oesophageal cancer undergoing oesophagectomy. © The Author(s) 2021.",Nutrition; Oesophageal cancer; oesophagectomy; Oesophagus; Perioperative education,Article,Final,,Scopus,2-s2.0-85109048509
"Klutts, G.N.; Tingquist, N.D.; Pagteilan, J.; Muesse, J.L.; Sexton, K.W.; Marino, K.A.; Steliga, M.A.","Klutts, Garrett N. (57324156800); Tingquist, Nicholas D. (57204058411); Pagteilan, John N. (57188627802); Muesse, Jason L. (55315137400); Sexton, Kevin W. (54586054300); Marino, Katy A. (57014932900); Steliga, Matthew A. (35086920900)",57324156800; 57204058411; 57188627802; 55315137400; 54586054300; 57014932900; 35086920900,A Pathway for Esophageal Obstruction is Associated with Decreased Cost and Length-of-Stay,2022,Foregut,2,2,,208,211,0,10.1177/26345161221077256,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163363664&doi=10.1177%2F26345161221077256&partnerID=40&md5=357370e028b301ed8a9ef1e2e751d82e,"Malignancy of the esophagus or mediastinum can present with obstruction. Our focus is to identify the most effective means of managing this population. Data was gathered from a single institution for patients admitted with esophageal obstruction. Patients were categorized based on admission to thoracic surgery or the hospitalist service. Primary end-points were hospital length-of-stay (LOS) and hospital cost. The mean LOS was 4.4 days when admitted to thoracic surgery versus 13.5 days when admitted to a hospitalist (P =.0005). The mean overall cost was $43,902 less per patient when admitted to thoracic surgery ($75 809 vs $31 907; P =.003). © The Author(s) 2022.",esophageal cancer; esophageal obstruction; health economics,Article,Final,,Scopus,2-s2.0-85163363664
"Brochhausen, M.; Whorton, J.M.; Zayas, C.E.; Singh, N.; Brochhausen, C.; Sexton, K.W.; Kimbrell, M.P.; Bost, S.J.; Blobel, B.","Brochhausen, Mathias (23388655700); Whorton, Justin M. (57694412600); Zayas, Cilia E. (56226707700); Singh, Nitya (57216592842); Brochhausen, Christoph (6602715518); Sexton, Kevin W. (54586054300); Kimbrell, Monica P. (57694163300); Bost, Sarah J. (57235214200); Blobel, Bernd Gerhard (55551292000)",23388655700; 57694412600; 56226707700; 57216592842; 6602715518; 54586054300; 57694163300; 57235214200; 55551292000,Assessing the Need for Semantic Data Integration for Surgical Biobanks—A Knowledge Representation Perspective,2022,Journal of Personalized Medicine,12,5,757,,,6,10.3390/jpm12050757,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130137514&doi=10.3390%2Fjpm12050757&partnerID=40&md5=90fb752d500df99c5d098502278c6abd,"To improve patient outcomes after trauma, the need to decrypt the post-traumatic immune response has been identified. One prerequisite to drive advancement in understanding that domain is the implementation of surgical biobanks. This paper focuses on the outcomes of patients with one of two diagnoses: post-traumatic arthritis and osteomyelitis. In creating surgical biobanks, currently, many obstacles must be overcome. Roadblocks exist around scoping of data that is to be collected, and the semantic integration of these data. In this paper, the generic component model and the Semantic Web technology stack are used to solve issues related to data integration. The results are twofold: (a) a scoping analysis of data and the ontologies required to harmonize and integrate it, and (b) resolution of common data integration issues in integrating data relevant to trauma surgery. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",biomedical ontologies; knowledge representation; osteomyelitis; post-traumatic arthritis; semantic data integration; surgical biobank; system theory,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85130137514
"House, J.S.; Hyde, C.R.; Corwin, H.L.; Harrington, S.E.; Sexton, K.W.; Karim, S.A.; Kalkwarf, K.J.; Jensen, H.K.","House, John S. (56241516200); Hyde, Carrie R. (57457584000); Corwin, Howard L. (7006480599); Harrington, Sarah Elizabeth (25635789900); Sexton, Kevin W. (54586054300); Karim, Saleema A. (56825228800); Kalkwarf, Kyle J. (56189188500); Jensen, Hanna K. (57190844779)",56241516200; 57457584000; 7006480599; 25635789900; 54586054300; 56825228800; 56189188500; 57190844779,The Impact of Palliative Medicine Consultation on Readmission Rates and Hospital Costs in Surgical Patients Requiring Prolonged Mechanical Ventilation,2022,Joint Commission Journal on Quality and Patient Safety,48,5,,280,286,4,10.1016/j.jcjq.2022.01.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124820598&doi=10.1016%2Fj.jcjq.2022.01.006&partnerID=40&md5=57b1c5650af70e1bba096f438ebddc56,"Background: The use of palliative care for critically ill hospitalized patients has expanded. However, it is still underutilized in surgical specialties. Postsurgical patients requiring prolonged mechanical ventilation have increased mortality and costs of care; outcomes from adding palliative care services to this population have been poorly investigated. The objective of this study was to determine the impact of palliative medicine consultation on readmission rates and hospitalization costs in postsurgical patients requiring prolonged mechanical ventilation. Methods: The Nationwide Readmissions Database was queried for adults (> 18 years) between the years 2010 and 2014 who underwent a major operation (Healthcare Cost and Utilization Project [HCUP] data element ORPROC = 1), required mechanical ventilation for ≥ 96 consecutive hours (ICD-9-CM V46.1), and survived until discharge. Among these, patients who received a palliative medicine consultation during hospitalization were identified using the ICD-9-CM diagnosis code V66.7. Results: Of 53,450 included patients, 3.4% received a palliative care consultation. Compared to patients who did not receive a palliative care consultation, patients who did receive a consultation had a lower readmission rate (14.8% vs. 24.8%, p < 0.001) and lower average cost of hospitalization during the initial admission ($109,007 vs. $124,218, p < 0.001), findings that persisted after multivariable logistic regression. Conclusion: Utilization of palliative care in surgical patients remains low. Palliative care consultation in postsurgical patients requiring prolonged mechanical ventilation was associated with lower cost and rate of readmission. Further work is needed to integrate palliative care services with surgical care. © 2022 The Joint Commission",,Article,Final,,Scopus,2-s2.0-85124820598
"Cook, M.D.; Karim, S.A.; Jensen, H.K.; Bennett, J.L.; Burdine, L.J.; Bhavaraju, A.; Sexton, K.W.; Kalkwarf, K.J.","Cook, Madeline D. (57339477800); Karim, Saleema A. (56825228800); Jensen, Hanna K. (57190844779); Bennett, Judy L. (57339201000); Burdine, Lyle J. (57195200613); Bhavaraju, Avi (6504062780); Sexton, Kevin W. (54586054300); Kalkwarf, Kyle J. (56189188500)",57339477800; 56825228800; 57190844779; 57339201000; 57195200613; 6504062780; 54586054300; 56189188500,Percutaneous Cholecystostomy Tubes versus Medical Management for Acute Cholecystitis,2022,American Surgeon,88,5,,828,833,7,10.1177/00031348211054567,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119154059&doi=10.1177%2F00031348211054567&partnerID=40&md5=54d18ce82fb00e4f75d09c16cea20ee3,"Background: Cholecystitis is one of the most common infections treated surgically in the United States. Surgical risk is prohibitive in some patients, leading to alternative therapeutic strategies, including medical management (antibiotics) with or without percutaneous cholecystostomy tube (PCT) drainage. Materials and methods: Using the Healthcare Cost and Utilization Project (HCUP) National Readmission Database (NRD), we performed a retrospective review to compare medically managed patients with or without PCT placement by evaluating 60-day readmissions rates, health care costs, and hospital length of stay (LOS). Both study groups were matched using the Elixhauser comorbidity index, age, and sex. Univariate and multivariate statistical analyses were performed using STATA. Results: 776,766 patients were included in the analysis. The population receiving PCT placement was on average 16 years older (69.9 vs 53.6 years; P <.01), less likely to be female (40.7% vs 59.3%; P <.01), and had almost twice as many comorbidities (3.36 vs 1.81; P <.01) compared to the population receiving medical management. After matching our data to account for these incongruities, PCT patients were still 10.4 times more likely to be readmitted, had a 11.6% increase in the cost of care, and a 37.6% increase in LOS compared to those managed medically. Discussion: Percutaneous cholecystostomy tube placement for cholecystitis is associated with a higher readmission rate, increased charges, and increased LOS compared to antibiotic therapy alone, even after correcting for age, sex, and comorbidities. © The Author(s) 2021.",acute cholecystitis; chronic cholecystitis; medical management; non-operative treatment; percutaneous cholecystostomy tube,Article,Final,,Scopus,2-s2.0-85119154059
