Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Nezamabadi, K.; Sivalokanathan, S.; Lee, J.; Tanriverdi, T.; Chen, M.; Lu, D.; Abraham, J.; Sardaripour, N.; Li, P.; Mousavi, P.; Abraham, M.R.","Nezamabadi, Kasra (57208262164); Sivalokanathan, Sanjay (57192577490); Lee, Jiwon (59203435000); Tanriverdi, Talha (57679275000); Chen, Meiling (59203435100); Lu, Daiyin (56255130800); Abraham, Jadyn (59202078600); Sardaripour, Neda (57477043100); Li, Pengyuan (55566019900); Mousavi, Parvin (16176026900); Abraham, Maria Roselle (7202901126)",57208262164; 57192577490; 59203435000; 57679275000; 59203435100; 56255130800; 59202078600; 57477043100; 55566019900; 16176026900; 7202901126,Explainable artificial intelligence identifies and localizes left ventricular scar in hypertrophic cardiomyopathy using 12-Lead electrocardiogram,2025,Scientific Reports,15,1,33918,,,0,10.1038/s41598-025-09282-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017679246&doi=10.1038%2Fs41598-025-09282-7&partnerID=40&md5=6db59e78573344d2978599a393f9268b,"Left ventricular (LV) scar is a major risk factor for sudden death and heart failure in hypertrophic cardiomyopathy (HCM). LV scar evolves over time and needs longitudinal assessment. Currently, LV scar detection relies on late gadolinium enhancement MRI, which is limited by high cost and artifacts from implanted cardiac devices. To address this, we developed XplainScar, an explainable machine learning model that identifies LV scar using 12-lead electrocardiogram (ECG) data. XplainScar was trained and validated on retrospective data from 748 HCM patients across two centers (500 from Johns Hopkins hospital for model development, and 248 from UCSF for validation). XplainScar employs a combination of unsupervised and self-supervised representation learning to effectively predict scar presence, and discover ECG features associated with LV scar. XplainScar rapidly analyzes ECG data (< 1 min for 10 patients) and demonstrates strong predictive performance on the held-out test set, achieving an F1-score of 89%, sensitivity of 90%, specificity of 78%, and precision of 88%. By providing an effective, cost-effective, and transparent alternative to MRI, XplainScar has the potential to assist with patient care, and reduce healthcare costs related to LV scar monitoring in HCM. XplainScar is available at https://github.com/KasraNezamabadi/XplainScar. © The Author(s) 2025.",Explainable AI; Hypertrophic cardiomyopathy; Left ventricular scar; Machine learning; Self-supervised learning; Unsupervised clustering,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-105017679246
"Hoang, N.; Sardaripour, N.; Ramey, G.D.; Schilling, K.G.; Liao, E.; Chen, Y.; Park, J.H.; Bledsoe, X.; Landman, B.A.; Gamazon, E.R.; Benton, M.L.; Capra, J.A.; Rubinov, M.","Hoang, Nhung (57221141379); Sardaripour, Neda (57477043100); Ramey, Grace D. (59194325200); Schilling, Kurt G. (56192036700); Liao, Emily (59328433900); Chen, Yiting (59328434000); Park, Jee-hyun (59328309900); Bledsoe, Xavier (57201394752); Landman, Bennett Allan (16679175200); Gamazon, Eric R. (35309924700); Benton, Mary Lauren (57194450277); Capra, John Anthony (19639806400); Rubinov, Mikail (26028456500)",57221141379; 57477043100; 59194325200; 56192036700; 59328433900; 59328434000; 59328309900; 57201394752; 16679175200; 35309924700; 57194450277; 19639806400; 26028456500,Integration of estimated regional gene expression with neuroimaging and clinical phenotypes at biobank scale,2024,PLoS Biology,22,9 September,e3002782,,,2,10.1371/journal.pbio.3002782,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85203978023&doi=10.1371%2Fjournal.pbio.3002782&partnerID=40&md5=c129417d268db06c4ccaec590cb39e8d,"An understanding of human brain individuality requires the integration of data on brain organization across people and brain regions, molecular and systems scales, as well as healthy and clinical states. Here, we help advance this understanding by leveraging methods from computational genomics to integrate large-scale genomic, transcriptomic, neuroimaging, and electronic-health record data sets. We estimated genetically regulated gene expression (gr-expression) of 18,647 genes, across 10 cortical and subcortical regions of 45,549 people from the UK Biobank. First, we showed that patterns of estimated gr-expression reflect known genetic-ancestry relationships, regional identities, as well as inter-regional correlation structure of directly assayed gene expression. Second, we performed transcriptomewide association studies (TWAS) to discover 1,065 associations between individual variation in gr-expression and gray-matter volumes across people and brain regions. We benchmarked these associations against results from genome-wide association studies (GWAS) of the same sample and found hundreds of novel associations relative to these GWAS. Third, we integrated our results with clinical associations of gr-expression from the Vanderbilt Biobank. This integration allowed us to link genes, via gr-expression, to neuroimaging and clinical phenotypes. Fourth, we identified associations of polygenic gr-expression with structural and functional MRI phenotypes in the Human Connectome Project (HCP), a small neuroimaging-genomic data set with high-quality functional imaging data. Finally, we showed that estimates of gr-expression and magnitudes of TWAS were generally replicable and that the p-values of TWAS were replicable in large samples. Collectively, our results provide a powerful new resource for integrating gr-expression with population genetics of brain organization and disease. © 2024 Hoang et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85203978023
"Nezamabadi, K.; Sardaripour, N.; Haghi, B.; Forouzanfar, M.","Nezamabadi, Kasra (57208262164); Sardaripour, Neda (57477043100); Haghi, Benyamin Allahgholizadeh (57039197200); Forouzanfar, Mohamad (23004223900)",57208262164; 57477043100; 57039197200; 23004223900,Unsupervised ECG Analysis: A Review,2023,IEEE Reviews in Biomedical Engineering,16,,,208,224,54,10.1109/RBME.2022.3154893,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125706463&doi=10.1109%2FRBME.2022.3154893&partnerID=40&md5=7b53a551015791c313199dca6b0133cc,"Electrocardiography is the gold standard technique for detecting abnormal heart conditions. Automatic detection of electrocardiogram (ECG) abnormalities helps clinicians analyze the large amount of data produced daily by cardiac monitors. As thenumber of abnormal ECG samples with cardiologist-supplied labels required to train supervised machine learning models is limited, there is a growing need for unsupervised learning methods for ECG analysis. Unsupervised learning aims to partition ECG samples into distinct abnormality classes without cardiologist-supplied labels-a process referred to as ECG clustering. In addition to abnormality detection, ECG clustering has recently discovered inter and intra-individual patterns that reveal valuable information about the whole body and mind, such as emotions, mental disorders, and metabolic levels. ECG clustering can also resolve specific challenges facing supervised learning systems, such as the imbalanced data problem, and can enhance biometric systems. While several reviews exist on supervised ECG systems, a comprehensive review of unsupervised ECG analysis techniques is still lacking. This study reviews ECG clustering techniques developed mainly in the last decade. The focus will be on recent machine learning and deep learning algorithms and their practical applications. We critically review and compare these techniques, discuss their applications and limitations, and provide future research directions. This review provides further insights into ECG clustering and presents the necessary information required to adopt the appropriate algorithm for a specific application. © 2008-2011 IEEE.",clustering; deep learning; Electrocardiogram (ECG); machine learning; unsupervised learning,Review,Final,,Scopus,2-s2.0-85125706463
