Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Remedios, L.W.; Cho, C.; Schwartz, T.M.; Su, D.; Rudravaram, G.; Gao, C.; Krishnan, A.R.; Saunders, A.M.; Kim, M.E.; Bao, S.; Lasko, T.A.; Powers, A.C.; Landman, B.A.; Virostko, J.","Remedios, Lucas W. (57226830336); Cho, Chloe (59230707700); Schwartz, Trent M. (58785696800); Su, Dingjie (57226243757); Rudravaram, Gaurav (57442300300); Gao, Chenyu (57363597800); Krishnan, Aravind R. (58195099100); Saunders, Adam M. (58325980600); Kim, Michael E. (58290603100); Bao, Shunxing (57189987093); Lasko, Thomas A. (6507484673); Powers, Alvin C. (7005770742); Landman, Bennett Allan (16679175200); Virostko, John M. (8418165700)",57226830336; 59230707700; 58785696800; 57226243757; 57442300300; 57363597800; 58195099100; 58325980600; 58290603100; 57189987093; 6507484673; 7005770742; 16679175200; 8418165700,Lifespan Pancreas Morphology for Control Versus Type 2 Diabetes Using AI on Largescale Clinical Imaging,2026,Clinical Anatomy,,,,,,0,10.1002/ca.70077,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105028019205&doi=10.1002%2Fca.70077&partnerID=40&md5=a3b1207ef7e4c999ff16cc769791acdf,"Understanding how pancreas size and shape change with normal aging is critical for establishing a baseline to detect deviations in type 2 diabetes and other pancreatic disease. We measure pancreas size and shape using morphological measurements from early development through aging (ages 0–90). Our goals are to (1) identify reliable clinical imaging modalities for artificial intelligence (AI) based pancreas measurement, (2) establish normative morphological aging trends, and (3) detect potential deviations in type 2 diabetes. We analyzed a clinically acquired dataset of 2533 patients imaged with abdominal computed tomography (CT) or magnetic resonance imaging (MRI). The patients did not have cancer, pancreas pathology, sepsis, or trauma. We resampled the scans to 3 mm isotropic resolution, segmented the pancreas using automated methods, and extracted 13 morphological pancreas features across the lifespan. First, we assessed pancreas volume trajectories in 1858 control patients across contrast CT, non-contrast CT, and MRI to determine which modalities provide consistent lifespan trends. Second, we characterized distributions of normative morphological patterns stratified by age group and sex. Third, we used covariate-adjusted generative additive models for location, scale, and shape (GAMLSS) regression to model pancreas morphology trends in 1350 patients matched for age, sex, and type 2 diabetes status to identify any deviations from normative aging associated with type 2 diabetes. We selected CT for the main analyses of this study, since the MRI appeared to yield different pancreas measurements than CT using our AI-based method on this dataset of clinically acquired scans. When adjusting for confounders, the aging trends for 10 of 13 morphological features were significantly different between patients with type 2 diabetes and non-diabetic controls (p < 0.05 after multiple comparisons corrections). Additionally, we characterized normative morphological aging trends of the pancreas across 13 morphological measurements. We provide lifespan trends demonstrating that the size and shape of the pancreas are altered in type 2 diabetes using 675 control patients and 675 diabetes patients. Moreover, our findings reinforce that the pancreas is smaller in type 2 diabetes. Additionally, we contribute a reference of lifespan pancreas morphology from a large cohort of non-diabetic control patients in a clinical setting. © 2026 The Author(s). Clinical Anatomy published by Wiley Periodicals LLC on behalf of American Association of Clinical Anatomists and British Association of Clinical Anatomists.",aging; CT; MRI; multimodal; pancreas; shape; volume,Article,aip,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105028019205
"Remedios, L.W.; Cho, C.; Schwartz, T.M.; Su, D.; Rudravaram, G.; Gao, C.; Krishnan, A.R.; Saunders, A.M.; Kim, M.E.; Bao, S.; Powers, A.C.; Landman, B.A.; Virostko, J.","Remedios, Lucas W. (57226830336); Cho, Chloe (59230707700); Schwartz, Trent M. (58785696800); Su, Dingjie (57226243757); Rudravaram, Gaurav (57442300300); Gao, Chenyu (57363597800); Krishnan, Aravind R. (58195099100); Saunders, Adam M. (58325980600); Kim, Michael E. (58290603100); Bao, Shunxing (57189987093); Powers, Alvin C. (7005770742); Landman, Bennett Allan (16679175200); Virostko, John M. (8418165700)",57226830336; 59230707700; 58785696800; 57226243757; 57442300300; 57363597800; 58195099100; 58325980600; 58290603100; 57189987093; 7005770742; 16679175200; 8418165700,"Data-driven abdominal phenotypes of type 2 diabetes in lean, overweight, and obese cohorts from computed tomography",2025,Journal of Medical Imaging,12,6,064006,,,0,10.1117/1.JMI.12.6.064006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105026756347&doi=10.1117%2F1.JMI.12.6.064006&partnerID=40&md5=ef519dc4528e9908bb7281f2f809ac8a,"Purpose: Although elevated body mass index (BMI) is a well-known risk factor for type 2 diabetes, the disease’s presence in some lean adults and absence in others with obesity suggests that more detailed measurements of body composition may uncover abdominal phenotypes of type 2 diabetes. With artificial intelligence (AI) and computed tomography (CT), we can now leverage robust image segmentation to extract detailed measurements of size, shape, and tissue composition from abdominal organs, abdominal muscle, and abdominal fat depots in 3D clinical imaging at scale. This creates an opportunity to empirically define body composition signatures linked to type 2 diabetes risk and protection using large-scale clinical data. Approach: We studied imaging records of 1728 de-identified patients from Vanderbilt University Medical Center with BMI collected from the electronic health record. To uncover BMI-specific diabetic abdominal patterns from clinical CT, we applied our design four times: once on the full cohort (n=1728) and once on lean (n=497), overweight (n=611), and obese (n=620) subgroups separately. Briefly, our experimental design transforms abdominal scans into collections of explainable measurements, identifies which measurements most strongly predict type 2 diabetes and how they contribute to risk or protection, groups scans by shared model decision patterns, and links those decision patterns back to interpretable abdominal phenotypes in the original explainable measurement space of the abdomen using the following steps. (1) To capture abdominal composition: we represented each scan as a collection of 88 automatically extracted measurements of the size, shape, and fat content of abdominal structures using TotalSegmentator. (2) To learn key predictors: we trained a 10-fold cross-validated random forest classifier with SHapley Additive exPlanations (SHAP) analysis to rank features and estimate their risk-versus-protective effects for type 2 diabetes. (3) To validate individual effects: for the 20 highest-ranked features, we ran univariate logistic regressions to quantify their independent associations with type 2 diabetes. (4) To identify decision-making patterns: we embedded the top-20 SHAP profiles with uniform manifold approximation and projection and applied silhouette-guided K-means to cluster the random forest’s decision space. (5) To link decisions to abdominal phenotypes: we fit one-versus-rest classifiers on the original anatomical measurements from each decision cluster and applied a second SHAP analysis to explore whether the random forest’s logic had identified abdominal phenotypes. Results: Across the full, lean, overweight, and obese cohorts, the random forest classifier achieved a mean area under the receiver operating characteristic curve (AUC) of 0.72 to 0.74. SHAP highlighted shared type 2 diabetes signatures in each group—fatty skeletal muscle, older age, greater visceral and subcutaneous fat, and a smaller or fat-laden pancreas. Univariate logistic regression confirmed the direction of 14 to 18 of the top 20 predictors within each subgroup (p<0.05). Clustering the model’s decision space further revealed type 2 diabetes-enriched abdominal phenotypes within the lean, overweight, and obese subgroups. Conclusions: We found similar abdominal signatures of type 2 diabetes across the separate lean, overweight, and obese groups, which suggests that the abdominal drivers of type 2 diabetes may be consistent across weight classes. Although our model had a modest AUC, the explainable components allowed for a clear interpretation of feature importance. In addition, in both lean and obese subgroups, the most important feature for identifying type 2 diabetes was fatty skeletal muscle. © The Authors. Published by SPIE under a Creative Commons Attribution 4.0 International License. Distribution or reproduction of this work in whole or in part requires full attribution of the original publication, including its DOI.",abdomen; body composition; computed tomography; explainable artificial intelligence; pattern discovery; phenotype; type 2 diabetes,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-105026756347
"Jones, N.; Schwartz, T.M.; Bishay, S.E.; Robb, W.H.; Sams, A.; Kogan, J.; Nable, M.; Nelson, S.; Zhao, O.S.; Hohman, T.J.; Huang, S.S.; Martinez, F.; Nguyen, B.D.; Shin, C.; Yang, M.; Westervelt, H.; Szymkowicz, S.M.; Omary, L.T.; Aqel, B.A.; Dickson, R.; Lizaola, B.; Mathur, A.; Izzy, M.J.; Koran, M.E.I.","Jones, Natalie (59929497300); Schwartz, Trent M. (58785696800); Bishay, Steven E. (57211466367); Robb, William Hudson (57216409727); Sams, Amanda (59929349700); Kogan, Joshua (58557498500); Nable, Monica M. (59416612400); Nelson, Sydney (59230324200); Zhao, Oliver Sihua (57266093200); Hohman, Timothy J. (57211697123); Huang, Steven Shih Lin (7405422776); Martinez, Felipe (59108009400); Nguyen, Ba Duong (7201825404); Shin, Clifford (59929944000); Yang, Ming (56465227000); Westervelt, Holly James K. (6603410317); Szymkowicz, Sarah M. (55217610100); Omary, Lesley T. (57217293743); Aqel, Bashar A. (57202373992); Dickson, Rolland C. (35405679300); Lizaola, Blanca (55940655500); Mathur, Amit K. (56397613800); Izzy, Manhal J. (57188585028); Koran, Mary Ellen Irene (55425645200)",59929497300; 58785696800; 57211466367; 57216409727; 59929349700; 58557498500; 59416612400; 59230324200; 57266093200; 57211697123; 7405422776; 59108009400; 7201825404; 59929944000; 56465227000; 6603410317; 55217610100; 57217293743; 57202373992; 35405679300; 55940655500; 56397613800; 57188585028; 55425645200,FDG PET of the brain to screen for neurodegenerative disease in older liver transplant candidates,2025,European Journal of Nuclear Medicine and Molecular Imaging,52,12,,4652,4660,0,10.1007/s00259-025-07382-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007353993&doi=10.1007%2Fs00259-025-07382-0&partnerID=40&md5=8bdeb19c86639f3ebfa3b6b78c42f155,"Purpose: The aging liver transplant population presents new challenges in distinguishing irreversible, age-related causes of dementia from hepatic encephalopathy (HE), given their overlapping clinical presentations. Dementia is often assessed through neuropsychological testing (NPT), but imaging utilizing biomarkers like Fluorodeoxyglucose (FDG) Positron Emission Tomography/Computed Tomography (PET/CT) has been considered as an alternative. This preliminary investigation aims to assess FDG PET/CT in screening for irreversible causes of dementia in older liver transplant candidates. Methods: Eighteen patients with clinical suspicion for dementia during transplant evaluation were assessed using FDG PET/CT of the brain. Demographic data, FDG PET/CT and NPT results, and time between date of order and interpretation of FDG PET/CT and NPT were collected. Concordance between and time-to-diagnosis of FDG PET/CT and NPT were calculated. FDG PET/CT of these patients were compared to healthy, age-matched controls to determine altered patterns of FDG uptake in the brains of these patients. Results: 40% of patients were diagnosed with an irreversible cause of dementia on FDG PET/CT. There was moderate agreement (K = 0.44) between NPT and FDG PET/CT. FDG PET/CT had a sensitivity and specificity of 100% and 50%, respectively. Time-to-diagnosis was significantly shorter with FDG PET/CT (12.4 days) compared to NPT (73.1 days). Voxel-wise analysis showed statistically significant diffuse cortical and basal ganglia hypometabolism in patients being evaluated for liver transplant versus age-matched healthy controls. Conclusion: FDG PET/CT is helpful in screening for irreversible causes of dementia in older liver transplant candidates, but a positive PET indicates that further evaluation is required before denying a patient a potentially life-saving treatment. Efficient workup for these patients is crucial, and FDG PET/CT could provide a sensitive first screening test for dementia in older patients undergoing liver transplant evaluation which can be confirmed with NPT or with more specific biomarkers of neurodegenerative disease. Clinical trial registration: Not applicable. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2025.",Brain; Encephalopathy; FDG; Hepatic; Transplant,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-105007353993
"Bishay, S.; Robb, W.H.; Schwartz, T.M.; Smith, D.S.; Lee, L.H.; Lynn, C.J.; Clark, T.L.; Jefferson, A.L.; Warner, J.L.; Rosenthal, E.L.; Murphy, B.A.; Hohman, T.J.; Koran, M.E.I.","Bishay, Steven E. (57211466367); Robb, William Hudson (57216409727); Schwartz, Trent M. (58785696800); Smith, David (57198519967); Lee, Lok Hin (58785175400); Lynn, Cynthia J. (58785004200); Clark, Tammy L. (58785697000); Jefferson, Angela Lee (8228195700); Warner, Jeremy Lyle (26028490100); Rosenthal, Eben Lloyd (7102028365); Murphy, Barbara A. (35208882300); Hohman, Timothy J. (57211697123); Koran, Mary Ellen Irene (55425645200)",57211466367; 57216409727; 58785696800; 57198519967; 58785175400; 58785004200; 58785697000; 8228195700; 26028490100; 7102028365; 35208882300; 57211697123; 55425645200,Frontal and anterior temporal hypometabolism post chemoradiation in head and neck cancer: A real-world PET study,2024,Journal of Neuroimaging,34,2,,211,216,0,10.1111/jon.13181,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180872534&doi=10.1111%2Fjon.13181&partnerID=40&md5=834288e9eba9634316373ed493b8425b,"Background and Purpose: Adverse neurological effects after cancer therapy are common, but biomarkers to diagnose, monitor, or risk stratify patients are still not validated or used clinically. An accessible imaging method, such as fluorodeoxyglucose positron emission tomography (FDG PET) of the brain, could meet this gap and serve as a biomarker for functional brain changes. We utilized FDG PET to evaluate which brain regions are most susceptible to altered glucose metabolism after chemoradiation in patients with head and neck cancer (HNCa). Methods: Real-world FDG PET images were acquired as standard of care before and after chemoradiation for HNCa in 68 patients. Linear mixed-effects voxelwise models assessed changes after chemoradiation in cerebral glucose metabolism quantified with standardized uptake value ratio (SUVR), covarying for follow-up time and patient demographics. Results: Voxelwise analysis revealed two large clusters of decreased glucose metabolism in the medial frontal and polar temporal cortices following chemoradiation, with decreases of approximately 5% SUVR after therapy. Conclusions: These findings provide evidence that standard chemoradiation for HNCa can lead to decreased neuronal glucose metabolism, contributing to literature emphasizing the vulnerability of the frontal and anterior temporal lobes, especially in HNCa, where these areas may be particularly vulnerable to indirect radiation-induced injury. FDG PET shows promise as a sensitive biomarker for assessing these changes. © 2023 The Authors. Journal of Neuroimaging published by Wiley Periodicals LLC on behalf of American Society of Neuroimaging.",adverse effects; chemobrain; chemoradiation; chemotherapy-related cognitive impairment; PET imaging,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85180872534
