Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Zimmer-Dauphinee, J.R.; VanValkenburgh, P.; Wernke, S.A.","Zimmer-Dauphinee, James R. (57386317800); VanValkenburgh, Parker (55909740200); Wernke, Steven A. (16069400900)",57386317800; 55909740200; 16069400900,Eyes of the machine: AI-assisted satellite archaeological survey in the Andes,2024,Melanges de l'Ecole Francaise de Rome:Antiquite,98,397,,245,259,12,10.15184/aqy.2023.175,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180325017&doi=10.15184%2Faqy.2023.175&partnerID=40&md5=171dd1f099685508b48567e99a44d9c9,"Archaeological surveys conducted through the inspection of high-resolution satellite imagery promise to transform how archaeologists conduct large-scale regional and supra-regional research. However, conducting manual surveys of satellite imagery is labour- and time-intensive, and low target prevalence substantially increases the likelihood of miss-errors (false negatives). In this article, the authors compare the results of an imagery survey conducted using artificial intelligence computer vision techniques (Convolutional Neural Networks) to a survey conducted manually by a team of experts through the GeoPACHA platform (for further details of the project, see Wernke et al. 2023). Results suggest that future surveys may benefit from a hybrid approach—combining manual and automated methods—to conduct an AI-assisted survey and improve data completeness and robustness. © The Author(s), 2023.",Andes; artificial intelligence; deep learning; GeoPACHA; remote sensing; satellite survey; South America,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85180325017
"Arkush, E.; Kohut, L.; Housse, R.; Smith, R.; Wernke, S.A.","Arkush, Elizabeth N. (14122966900); Kohut, Lauren E. (57191060179); Housse, Romuald (58407446500); Smith, Ryan D. (57211902811); Wernke, Steven A. (16069400900)",14122966900; 57191060179; 58407446500; 57211902811; 16069400900,A new view of hillforts in the Andes: expanding coverage with systematic imagery survey,2024,Melanges de l'Ecole Francaise de Rome:Antiquite,98,397,,172,192,2,10.15184/aqy.2023.178,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180281352&doi=10.15184%2Faqy.2023.178&partnerID=40&md5=19f87e33d29918eaa13709b5a3a65c03,"In the Andean highlands, hilltop fortifications known as pukaras are common. Dating predominantly to the Late Intermediate Period (AD 1000–1450), pukaras are important to archaeological characterisations of a political landscape shaped by conflict but the distribution of these key sites is not well understood. Here, the authors employ systematic satellite imagery survey to provide a contiguous picture of pukara distribution on an inter-regional scale covering 151 103km2 in the south-central highlands of Peru. They highlight the effectiveness of such survey at identifying pukaras and capturing regional variability in size and residential occupation, and the results demonstrate that satellite surveys of high-visibility sites can tackle research questions at larger scales of analysis than have previously been possible. © 2024 ECOLE FRANCAISE DE ROME. All rights reserved.",Andes; conflict; fortification; Late Intermediate Period; satellite imagery survey; South America,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85180281352
"Jennings, J.; Wernke, S.A.; Berquist, S.; Macqueen, F.G.; Robbins, N.N.; Spence-Morrow, G.; Zimmer-Dauphinee, J.R.","Jennings, Justin (15820797800); Wernke, Steven A. (16069400900); Berquist, Stephen (57201659869); Macqueen, Felipe Gonzalez (59340718100); Robbins, Natalie N. (58136750000); Spence-Morrow, Giles (57191289248); Zimmer-Dauphinee, James R. (57386317800)",15820797800; 16069400900; 57201659869; 59340718100; 58136750000; 57191289248; 57386317800,SYSTEMATIC AERIAL IMAGING AND DOCUMENTATION OF THE ARCHAEOLOGICAL SITE OF HUARI: AN UPDATE AND PERSPECTIVES FOR THE FUTURE; IMÁGENES AÉREAS SISTEMÁTICAS Y DOCUMENTACIÓN DEL SITIO ARQUEOLÓGICO DE HUARI: UNA ACTUALIZACIÓN Y PERSPECTIVAS PARA EL FUTURO,2024,Chungara,56,1,,23,44,0,10.4067/s0717-73562024005000101,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204773946&doi=10.4067%2Fs0717-73562024005000101&partnerID=40&md5=9aec3bb0d4777f78fe157ae7ca44baf9,"The site of Huari, center of a vast expansionist political formation, was the largest city ever constructed in Pre-Columbian South America. The city existed for approximately four hundred years during the Middle Horizon (600–1000 CE). Noted as an early center of Andean civilization by Cieza de León en el siglo XVI, and first investigated by Julio C. Tello in 1931, the importance of the site has been established through almost a century of archaeological research. Nonetheless, the very scale of the site itself has complicated understanding of its spatial organization. To date, only sketch plans from aerial imagery of the city exist, with some sectors better documented through field-based cartographic survey. To better understand the site, the Royal Ontario Museum and Vanderbilt University organized a joint documentation and modeling project in 2017 that covered the more than 2 km2 portion of the site that contains standing architecture. This article discusses the history of Huari mapping and documentation projects prior to 2017, as well as the methodology we used to acquire and process orthomosaics of Huari largely through the use of drones (UAVs). Our project produced imagery across much of the settlement at a resolution as high as ~3 cm that is now available for exploration and download at www.huarimappingproject.org. The platform can be updated as more imagery becomes available. The orthomosaics, as well as models derived from them, can be used to support future research and heritage preservation programs. © (2024), (Universidad de Tarapaca). All rights reserved.",cartografía; cartography; drones; drones; Huari; Huari; modelado de sitios; remote sensting; site modeling; teledetección,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85204773946
"Spence-Morrow, G.S.; Wernke, S.A.","Spence-Morrow, Giles (57191289248); Wernke, Steven A. (16069400900)",57191289248; 16069400900,THINKING THROUGH THE TOOL: COLLABORATIVE ARCHAEOLOGICAL BODYWORK IN IMMERSIVE VIRTUAL REALITY; PENSAR A TRAVÉS DE LA HERRAMIENTA: TRABAJO CORPORAL ARQUEOLÓGICO COLABORATIVO EN REALIDAD VIRTUAL INMERSIVA,2024,Virtual Archaeology Review,15,30,,21,34,7,10.4995/var.2024.19806,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184217695&doi=10.4995%2Fvar.2024.19806&partnerID=40&md5=4479fd4110aab06b989646c823f21f28,"Thanks to currently available very high-resolution three-dimensional (3D) models via photogrammetric techniques as a primary method of archaeological documentation, constructing immersive, high-fidelity simulacra is imminently possible. This paper considers how the scale at which the human body interacts with immersive digital models is especially important for understanding the affordances and ergonomics of past things and places. The implications of this isometry between archaeological objects of analysis and emerging capabilities to interact with them through digital surrogates in the present are manifold. By enabling interaction with objects and contexts in immersive virtual space, such observational experiences create in silico engagements that are repeatable, distributable, and collaborative. In particular, it is the collaborative capacity of this technology that this paper explores using online immersive virtual reality (iVR). Collaborative online iVR is used in this research as a key instrument for enhancing understanding and reinterpreting the digital records of two archaeological sites under excavation in Peru. The case studies analyzed show a variety of cultural, geographic, and temporal contexts in the Andean region, which illustrates the broad potential of iVR for archaeological hermeneutics. Through iVR frameworks, the authors engage with embodied reconsiderations of Catholic ritual spaces within a planned colonial town in the southern Peruvian highlands and the pre-Columbian site of Huaca Colorada on the north coast. Synchronous scalar experiences that privilege the affordances of architectural space within digital models create opportunities for embodied experience and collaborative dialogue. A fundamental argument is the capacity to digitally inhabit these places and manipulate materials holds subtle as well as profound epistemological and hermeneutic implications for archaeological knowledge construction. © UPV, SEAV, 2015",3D documentation; Andean archaeology; cultural heritage; embodiment; interpretation; photogrammetry; virtual reality,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85184217695
"Duncan, M.S.; Robbins, N.N.; Wernke, S.A.; Greevy, R.A.; Jackson, S.L.; Beatty, A.L.; Thomas, R.J.; Whooley, M.A.; Freiberg, M.; Bachmann, J.M.","Duncan, Meredith S. (57194505681); Robbins, Natalie N. (58136750000); Wernke, Steven A. (16069400900); Greevy, Robert Alan (14058083300); Jackson, Sandra L. (56712258800); Beatty, Alexis L. (53363104100); Thomas, Randal J. (35430133600); Whooley, Mary A. (7004641457); Freiberg, Matthew S. (8881495000); Bachmann, Justin M. (56702224700)",57194505681; 58136750000; 16069400900; 14058083300; 56712258800; 53363104100; 35430133600; 7004641457; 8881495000; 56702224700,Geographic Variation in Access to Cardiac Rehabilitation,2023,Journal of the American College of Cardiology,81,11,,1049,1060,23,10.1016/j.jacc.2023.01.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149771817&doi=10.1016%2Fj.jacc.2023.01.016&partnerID=40&md5=8a7e45876b61c5bf24aa60901280513d,"Background: There is marked geographic variation in cardiac rehabilitation (CR) initiation, ranging from 10% to 40% of eligible patients at the state level. The potential causes of this variation, such as patient access to CR centers, are not well studied. Objectives: The authors sought to determine how access to CR centers affects CR initiation in Medicare beneficiaries. Methods: The authors used Medicare files to identify CR-eligible Medicare beneficiaries and calculate CR initiation rates at the hospital referral region (HRR) level. We used linear regression to evaluate the percent variation in CR initiation accounted for by CR access across HRRs. We then employed geospatial hotspot analysis to identify CR deserts, or counties in which patient load per CR center is disproportionately high. Results: A total of 1,133,657 Medicare beneficiaries were eligible for CR from 2014 to 2017, of whom 263,310 (23%) initiated CR. The West North Central Census Division had the highest adjusted CR initiation rate (35.4%) and the highest density of CR programs (6.58 per 1,000 CR-eligible Medicare beneficiaries). Density of CR programs accounted for 21.2% of geographic variation in CR initiation at the HRR level. A total of 40 largely urban counties comprising 14% of the United States population age ≥65 years had disproportionately low CR access and were identified as CR deserts. Conclusions: A substantial proportion of geographic variation in CR initiation was related to access to CR programs, with a significant amount of the U.S. population living in CR deserts. These data invite further study on interventions to increase CR access. © 2023",access to care; cardiac rehabilitation; geographic variation,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85149771817
"Dunnavant, J.P.; Wernke, S.A.; Kohut, L.E.","Dunnavant, Justin P. (56764634400); Wernke, Steven A. (16069400900); Kohut, Lauren E. (57191060179)",56764634400; 16069400900; 57191060179,Counter-Mapping Maroon Cartographies: GIS and Anticolonial Modeling in St. Croix,2023,ACME,22,5,,1294,1319,7,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185320953&partnerID=40&md5=36df2149f77644642c867e36918081eb,"Formal spatial modeling and analytical approaches to maroon settlement, fugitivity, and warfare in the colonial-era Caribbean have tended to mine historical cartographic sources instrumentally to analyze the distributions and simulate processes driving marronage in St. Croix (Dunnavant 2021b; Ejstrud 2008; Norton and Espenshade, 2007). Through close-in analysis, we compare two Danish maps of St. Croix produced in 1750 and 1799 in relation to modern cartographic sources, to explore how cartographic forms and cartesian conventions (attempt to) elide blind spots in the colonial gaze. By modeling possible subject-oriented maroon movement on georeferenced colonial maps and contemporary LiDAR, we demonstrate how GIS can recover anti-colonial agency. Additionally, the practice of georeferencing itself is a critical site of analysis, revealing distortions suggestive of social and environmental conditions that limited colonial cartographers’ ability to map certain wilderness and contested landscapes that lay outside of their control. © (2023), (Okanagan University College). All Rights Reserved.",Caribbean; colonialism; Counter-mapping; GIS; LiDAR; marronage; slavery,Article,Final,,Scopus,2-s2.0-85185320953
"Xu, J.; Guo, J.; Zimmer-Dauphinee, J.; Liu, Q.; Shi, Y.; Asad, Z.; Wilkes, D.M.; VanValkenburgh, P.; Wernke, S.A.; Huo, Y.","Xu, Jiachen (57226332282); Guo, Junlin (58170992800); Zimmer-Dauphinee, James R. (57386317800); Liu, Quan (57336485300); Shi, Yuxuan (57387431100); Asad, Zuhayr (57249905900); Wilkes, D. Mitchell (59593058900); VanValkenburgh, Parker (55909740200); Wernke, Steven A. (16069400900); Huo, Yuankai (56830058500)",57226332282; 58170992800; 57386317800; 57336485300; 57387431100; 57249905900; 59593058900; 55909740200; 16069400900; 56830058500,Semi-supervised contrastive learning for remote sensing: identifying ancient urbanization in the south-central Andes,2023,International Journal of Remote Sensing,44,6,,1922,1938,3,10.1080/01431161.2023.2192879,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151660440&doi=10.1080%2F01431161.2023.2192879&partnerID=40&md5=de4cae3c92e7969d10bac855557e66c5,"Archaeology has long faced fundamental issues of sampling and scalar representation. Traditionally, the local-to-regional-scale views of settlement patterns are produced through systematic pedestrian surveys. Recently, systematic manual survey of satellite and aerial imagery has enabled continuous distributional views of archaeological phenomena at interregional scales. However, such ‘brute force’ manual imagery survey methods are both time- and labour-intensive, as well as prone to inter-observer differences in sensitivity and specificity. The development of self-supervised learning methods (e.g. contrastive learning) offers a scalable learning scheme for locating archaeological features using unlabelled satellite and historical aerial images. However, archaeological features are generally only visible in a very small proportion relative to the landscape, while the modern contrastive-supervised learning approach typically yields an inferior performance on highly imbalanced datasets. In this work, we propose a framework to address this long-tail problem. As opposed to the existing contrastive learning approaches that typically treat the labelled and unlabelled data separately, our proposed method reforms the learning paradigm under a semi-supervised setting in order to fully utilize the precious annotated data (<7% in our setting). Specifically, the highly unbalanced nature of the data is employed as the prior knowledge in order to form pseudo negative pairs by ranking the similarities between unannotated image patches and annotated anchor images. In this study, we used 95,358 unlabelled images and 5,830 labelled images in order to solve the issues associated with detecting ancient buildings from a long-tailed satellite image dataset. From the results, our semi-supervised contrastive learning model achieved a promising testing balanced accuracy of 79.0%, which is a 3.8% improvement as compared to other state-of-the-art approaches. © 2023 Informa UK Limited, trading as Taylor & Francis Group.",Contrastive Learning; Machine Learning; Satellite Imagery; Semi-Supervised Learning,Article,Final,,Scopus,2-s2.0-85151660440
"Berquist, S.; Wernke, S.A.","Berquist, Stephen (57201659869); Wernke, Steven A. (16069400900)",57201659869; 16069400900,"Lithic landscape models and hydraulic imaginaries in the Colca Valley, Peru",2022,Journal of the Royal Anthropological Institute,28,3,,828,853,3,10.1111/1467-9655.13771,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131834143&doi=10.1111%2F1467-9655.13771&partnerID=40&md5=7276f86dd28c5889604ef57a78946713,"Dating to the pre-Hispanic era, carved stone sculptures of terraced landforms – maquetas – found in the south-central Andes evoke topographic models. The purpose of these maquetas has eluded archaeologists as the lithic landscapes do not correspond precisely to the terrain and could not have served as maps. By centring irrigation as a fundamental concern among communities of the semi-arid western cordillera of the south-central Andes, we draw from science and technology studies (STS) to analyse the maquetas as sociotechnical representations that enacted flowing water as a capricious but ultimately ‘teachable’ entity. We argue that the maquetas helped to ground hydraulic knowledge through proprioception, aiding construction of intricate canal systems. © Royal Anthropological Institute 2022.",,Article,Final,,Scopus,2-s2.0-85131834143
"Wernke, S.A.","Wernke, Steven A. (16069400900)",16069400900,"Explosive Expansion, Sociotechnical Diversity, and Fragile Sovereignty in the Domain of the Inka",2022,Journal of Social Computing,3,1,,57,74,3,10.23919/JSC.2021.0016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135783549&doi=10.23919%2FJSC.2021.0016&partnerID=40&md5=30bdfac8940ae85a25bb3d84d5fb65ea,"Societies of the late prehispanic Andes-the Inkas principal among them-have long figured as 'exceptions to the rule' in social evolutionary schemata, in large measure because they seemingly lacked key technological hallmarks of complex societies found in other world regions, despite their observed large scale and complex, hierarchical political and economic formations. Such presumed absences are encoded in the Seshat Global History Databank, a large global comparative diachronic database recording many dimensions of human societies. Analyses derived from the current version of the Seshat database necessarily reproduce these supposed absences, as they inhere in its data ontology, structure, and registry. Nonetheless, patterns observed in the dataset provide a means for identifying processes acting on and through Andean peoples and the complex political formations they elaborated. Specifically, this paper evaluates a proposed information processing threshold model of social evolution, which suggests that social dynamics are driven first by processes related to social scale, and then by a phase of dynamics in which further scalar increases are only possible through innovations in information processing. The Andean region appears to violate this model because the Seshat database records writing and other information processing technologies as absent in the case of the Inka empire. The author argues that the dynamics of the Andean region are actually consistent with the information threshold model, but the data as constituted do not capture the relevant variables. The Inkas elaborated sophisticated information processing on par with counterparts in other world regions, but through radically distinct forms and pathways, including the Andean khipu (knotted string registries), decimal administration, and a colossal logistical and administrative infrastructural apparatus. This interwoven bundle of technologies and institutions constituted an information revolution that surpassed the information threshold and enabled explosive Inka imperial expansion, even as it produced certain vulnerabilities and fragile sovereignty. © 2020 Tsinghua University Press.",Andes; Data ontology; Fragility; Imperialism; Social complexity; Technology,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85135783549
"Plekhov, D.; VanValkenburgh, P.; Abrams, P.; Cutler, A.; Han, J.; Díaz, A.J.R.; Sullivan, B.; Wernke, S.","Plekhov, Daniel (57203816197); VanValkenburgh, Parker (55909740200); Abrams, Paul (57224935070); Cutler, Amanda (57224929686); Han, Justin (57224935384); Díaz, Alexis Jair Reátegui (57203318287); Sullivan, Bryn (57224920533); Wernke, Steven A. (16069400900)",57203816197; 55909740200; 57224935070; 57224929686; 57224935384; 57203318287; 57224920533; 16069400900,"Linking past and present land-use histories in southern Amazonas, Peru",2021,Remote Sensing,13,12,2274,,,7,10.3390/rs13122274,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108647368&doi=10.3390%2Frs13122274&partnerID=40&md5=dfac524249bf2abe31b10a720054e477,"This paper analyzes remotely sensed data sources to evaluate land-use history within the Peruvian department of Amazonas and demonstrates the utility of comparing present and past land-use patterns using continuous datasets, as a complement to the often dispersed and discrete data produced by archaeological and paleoecological field studies. We characterize the distribution of ancient (ca. AD 1–1550) terracing based on data drawn from high-resolution satellite imagery and compare it to patterns of deforestation between 2001 and 2019, based on time-series Landsat data. We find that the patterns reflected in these two datasets are statistically different, indicating a distinctive shift in land-use, which we link to the history of Inka and Spanish colonialism and Indigenous depopulation in the 15th through 17th centuries AD as well as the growth of road infrastructure and economic change in the recent past. While there is a statistically significant relationship between areas of ancient terracing and modern-day patterns of deforestation, this relationship ultimately explains little (6%) of the total pattern of modern forest loss, indicating that ancient land-use patterns do not seem to be structuring modern-day trajectories of land-use. Together, these results shed light on the long-term history of land-use in Amazonas and their enduring legacies in the present. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Agriculture; Deforestation; Land-use; Peru; Remote sensing; Terraces,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,Scopus,2-s2.0-85108647368
"Wernke, S.; VanValkenburgh, P.; Saito, A.","Wernke, Steven A. (16069400900); VanValkenburgh, Parker (55909740200); Saito, Akira (57215024462)",16069400900; 55909740200; 57215024462,Interregional Archaeology in the Age of Big Data: Building Online Collaborative Platforms for Virtual Survey in the Andes,2020,Journal of Field Archaeology,45,sup1,,S61,S74,20,10.1080/00934690.2020.1713286,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079728671&doi=10.1080%2F00934690.2020.1713286&partnerID=40&md5=dedccc4f7c75e27beea765364868486c,"Archaeologists study many phenomena that scale beyond even our most geographically expansive field methodologies. The promise of collecting archaeologically relevant data beyond the scale of regional surveys is among the most exciting prospects of the “data revolution.” Yet previous efforts have either struggled to generate high-quality data within expansive regions or to use well-edited interregional datasets to address novel research questions. We discuss the development of two collaborative research projects that seek to address these problems—GeoPACHA (Geospatial Platform for Andean Culture, History and Archaeology) and LOGAR (Linked Open Gazetteer of the Andean Region). The former is an online platform facilitating virtual archaeological survey of satellite and historical aerial imagery; the latter collates primary source information on Andean places. We illustrate the potential of both tools through presentation and analysis of a comprehensive basemap of the planned colonial towns built during a mass resettlement program instituted in the viceroyalty of Peru in the 1570s C.E. © 2020, © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",artificial intelligence; big data; colonialism; machine learning; satellite remote sensing; Survey,Article,Final,All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85079728671
"Wernke, S.","Wernke, Steven A. (16069400900)",16069400900,12 Pathways through the Archaeology of Neighborhoods,2019,Archeological Papers of the American Anthropological Association,30,1,,180,184,2,10.1111/apaa.12121,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068462553&doi=10.1111%2Fapaa.12121&partnerID=40&md5=f88583eaf59a29aee4c6a810bdf8d343,"For such a ubiquitous urban form, neighborhoods have been subject of relatively sparse systematic archaeological scrutiny or theorization. This collection starts with first principles about social vectors of cooperation, and how neighborhoods emerge not only as durable manifestations of cooperation, but as human-nonhuman assemblages for the production and dissolution of cooperation and community. Much as in the case of “community”, neighborhoods derive their social efficacy and ethos of belonging both through their seemingly irreducible affordances of quotidian interaction and through more or less self-conscious rituals or habits of affiliation. These both produce and are products of the material remains of neighborhoods that archaeologists study. With this generative view of neighborhood materiality in mind, this essay surveys the landscape of the archaeology of communities, and seeks pathways through the theoretical and methodological challenges it poses, as presented in the contributions to this volume. © 2019 by the American Anthropological Association",affordances; assemblages; Community; cooperation,Article,Final,,Scopus,2-s2.0-85068462553
"Wernke, S.A.","Wernke, Steven A. (16069400900)",16069400900,"Transformations: Evangelization, resettlement, and community organization in the early viceroyalty of Peru",2018,The Oxford Handbook of the Incas,,,,701,719,3,10.1093/oxfordhb/9780190219352.013.43,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050656833&doi=10.1093%2Foxfordhb%2F9780190219352.013.43&partnerID=40&md5=d1878fe45a347ec1887195a4fa0c0e7e,[No abstract available],,Book chapter,Final,,Scopus,2-s2.0-85050656833
"Wernke, S.A.; Kohut, L.E.; Traslaviña, A.","Wernke, Steven A. (16069400900); Kohut, Lauren E. (57191060179); Traslaviña, Abel (57194536148)",16069400900; 57191060179; 57194536148,A GIS of affordances: Movement and visibility at a planned colonial town in highland Peru,2017,Journal of Archaeological Science,84,,,22,39,42,10.1016/j.jas.2017.06.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020663843&doi=10.1016%2Fj.jas.2017.06.004&partnerID=40&md5=9255fa7492bf30e02ecd1990a543ead0,"Archaeological GIS is moving towards increasingly detailed, embodied, multidimensional simulations and analyses of human experience in the past. Most of the emerging GIS research synthesizing spatial modeling and subject-centered approaches has been concerned with practices and perceptions of landscape. This paper tightens the analytical focus to the more intimate scale of a single settlement, combining models of movement and visual experience within a planned colonial town in highland Peru. Such a rendering is important, since controlling movement and visual experience were central to the colonial project that built this and other such towns in the Viceroyalty of Peru. This study centers on an exceptionally well-preserved, relict planned colonial town in highland Peru to investigate affordances of movement and visibility within it. Several GIS-based simulations and analytical techniques are brought together, including drone-based high resolution three dimensional modeling, spatial network analysis, walking models, and cumulative viewshed analysis, to simulate aggregate visual experience as people moved through the town. The results are suggestive of how the layout of the town specifically routed transit to facilitate the visual prominence of the church and original Inka plaza of the reducción, as well as the prominence of indigenous elite households. Both continuities and discontinuities of movement and visual experience relative to Inkaic and Spanish colonial spaces are evident. By extension, this paper also provides a pathway for quantitative and reproducible modeling of site-scale movement and visual affordances as dimensions of subject and community formation in other global contexts. © 2017 Elsevier Ltd",Affordances; Andes; Colonialism; GIS; Spatial analysis; Spatial network analysis; Viewshed analysis,Article,Final,,Scopus,2-s2.0-85020663843
"Wernke, S.A.; Kohut, L.E.","Wernke, Steven A. (16069400900); Kohut, Lauren E. (57191060179)",16069400900; 57191060179,Spatial hegemony and evangelization: A network-based view of an early franciscan doctrinal settlement in highland Peru,2017,"Religion, Space, and the Atlantic World",,,,155,179,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058347465&partnerID=40&md5=241d6a9a590b5ae7f5ac01ee52ff4796,[No abstract available],,Book chapter,Final,,Scopus,2-s2.0-85058347465
"DeFrance, S.D.; Wernke, S.A.; Sharpe, A.E.","DeFrance, Susan D. (6506759586); Wernke, Steven A. (16069400900); Sharpe, Ashley E. (56489975300)",6506759586; 16069400900; 56489975300,Conversion and persistence: Analysis of faunal remains from an early Spanish colonial doctrinal settlement in highland Peru,2016,Latin American Antiquity,27,3,,300,317,15,10.7183/1045-6635.27.3.300,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991721658&doi=10.7183%2F1045-6635.27.3.300&partnerID=40&md5=c92b3c926940e781286f4d19b116d9ba,"Initial Spanish colonization of the Central Andes and efforts to transform indigenous society were highly dependent on local social and geographic conditions. In the Colca Valley of southern Peru, Franciscan friars established a series of doctrinas (settlements for the conversion and doctrinal instruction of the indigenous population) at former Inka imperial outposts during the mid-1540s. The inhabitants of one of these doctrinas-the site today known as Malata (ca. A.D. 1545-1573)- were subject to one of the earliest mendicant evangelical campaigns in the Central Andean highlands. In addition to religious indoctrination and significant spatial reconfiguration of the village, Spaniards attempted to alter systems of domestic production related to the rearing and consumption of animals. They also imposed new tribute demands. Despite considerable transformations of the architecture and attendant changes in daily life at Malata, zooarchaeological analysis of faunal remains from a variety of contexts provides no indication of the introduction of Eurasian animals to Malata nor the alteration of either indigenous husbandry practices or the consumption of food animals. Ceramic iconography and the abundance of weaving tools suggest that Spaniards built on the local system of camelid husbandry to extract textiles and metallurgical goods as tribute during the first generation of colonial occupation. © Copyright 2016 by the Society for American Archaeology.",,Article,Final,,Scopus,2-s2.0-84991721658
"Wernke, S.A.","Wernke, Steven A. (16069400900)",16069400900,Negotiated settlements: Andean communities and landscapes under Inka and Spanish colonialism,2013,Negotiated Settlements: Andean Communities and Landscapes under Inka and Spanish Colonialism,,,,1,371,116,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894920902&partnerID=40&md5=463fd9359c3d449bbea22feb03f6b8f6,"This multidisciplinary--indeed, transdisciplinary--combination of archaeological, historical, and ethnographic research reveals how the Andean people of southern Peru's Colca Valley experienced and responded to successive waves of colonial rule by the Inka and Spanish empires from the fifteenth through seventeenth centuries. While most research splits the prehispanic and post-conquest eras into separate domains of study, Steven Wernke's perspective explicitly combines archaeological and documentary sources to bridge the Spanish conquest of the Andes. He integrates GIS-based spatial analyses of documentary sources with archaeological survey and the only excavations of an early Spanish doctrinal settlement in the highland Andes to present a local perspective on how new communities and landscapes emerged as part of a continuous process of adapting to consecutive imperial occupations. Wernke's findings show how Spanish ideals of urban order penetrated this rural provincial setting as early as the first generation after the conquest, as well as the ways the integration of Spanish ideals depended on their resonance with prehispanic Andean precedents. Through integration of empirical research and social theory, this volume contributes to current debates on colonial and postcolonial theory, historical anthropology, and the growing field of colonial archaeology. At ease whether examining religious practice at early Franciscan mission settlements or reconstructing prehispanic Andean land use, Wernke argues that we should avoid thinking of relations within the Inka and Spanish states as a dichotomy between colonizers and colonized; instead he traces how new kinds of communities and landscapes were co-produced at the local scale. © 2013 by Steven A. Wernke. All rights reserved.",,Book,Final,,Scopus,2-s2.0-84894920902
